Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,13/01/2011,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010472,41.45
Ministry of Defence,Ministry of Defence,24/01/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010574,40.12
Ministry of Defence,Ministry of Defence,04/01/2011,Externally delivered education and training.,Land Forces,FOREIGN & COMMONWEALTH OFFICE,200000010394,38.44
Ministry of Defence,Ministry of Defence,04/01/2011,Externally delivered education and training.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010394,37.45
Ministry of Defence,Ministry of Defence,19/01/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010526,36.4
Ministry of Defence,Ministry of Defence,05/01/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010408,33.72
Ministry of Defence,Ministry of Defence,13/01/2011,Medical treatment & stores and welfare services.,Land Forces,FOREIGN & COMMONWEALTH OFFICE,200000010472,32.17
Ministry of Defence,Ministry of Defence,25/01/2011,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010593,29.9
Ministry of Defence,Ministry of Defence,04/01/2011,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010394,26.13
Ministry of Defence,Ministry of Defence,24/01/2011,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010573,24.97
Ministry of Defence,Ministry of Defence,12/01/2011,Bank Charges,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010464,24.7
Ministry of Defence,Ministry of Defence,24/01/2011,Estate management,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010572,24.18
Ministry of Defence,Ministry of Defence,21/01/2011,Estate management,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010558,20.92
Ministry of Defence,Ministry of Defence,04/01/2011,Purchase of inventory and services ,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010394,16.99
Ministry of Defence,Ministry of Defence,31/01/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010642,14.98
Ministry of Defence,Ministry of Defence,05/01/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010409,14.74
Ministry of Defence,Ministry of Defence,04/01/2011,Transport hire charges,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010398,13.82
Ministry of Defence,Ministry of Defence,05/01/2011,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010408,12.88
Ministry of Defence,Ministry of Defence,25/01/2011,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010593,12.51
Ministry of Defence,Ministry of Defence,04/01/2011,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010394,10.31
Ministry of Defence,Ministry of Defence,21/01/2011,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010560,10.03
Ministry of Defence,Ministry of Defence,04/01/2011,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010398,8.92
Ministry of Defence,Ministry of Defence,05/01/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010409,7.69
Ministry of Defence,Ministry of Defence,04/01/2011,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010396,6.61
Ministry of Defence,Ministry of Defence,04/01/2011,Property leases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010394,6.42
Ministry of Defence,Ministry of Defence,04/01/2011,"Adminstration, claims, compensation and awards",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010398,5.17
Ministry of Defence,Ministry of Defence,12/01/2011,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010462,5.15
Ministry of Defence,Ministry of Defence,06/01/2011,"Adminstration, claims, compensation and awards",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010421,2.34
Ministry of Defence,Ministry of Defence,13/01/2011,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010472,0.81
Ministry of Defence,Ministry of Defence,27/01/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010612,-13.21
Ministry of Defence,Ministry of Defence,25/01/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010593,-42.84
Ministry of Defence,Ministry of Defence,07/01/2011,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010430,-54.25
Ministry of Defence,Ministry of Defence,07/01/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010430,-13683.54
Ministry of Defence,Ministry of Defence,27/01/2011,Food and clothing,Land Forces,FOX FEEDS LIMITED,747839,42842.14
Ministry of Defence,Ministry of Defence,10/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,FR AVIATION LIMITED,739536,127974
Ministry of Defence,Defence Science and Technology Laboratory,21/01/2011,Sub Contracted Work,Operations,FR AVIATION LIMITED,V - 9000129236 - 00097392,23354
Ministry of Defence,Ministry of Defence,07/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,FRANCIS SEARCHLIGHTS LTD,738949,24507
Ministry of Defence,Ministry of Defence,10/01/2011,Fees for professional services,Defence Equipment & Support,FRESHFIELDS BRUCKHAUS DERINGER..,155843,50050.45
Ministry of Defence,Ministry of Defence,20/01/2011,Medical treatment & stores and welfare services.,Central TLB,FRIMLEY PARK HOSPITAL NHS FOUNDATION TRUST,200000010548,625199
Ministry of Defence,Ministry of Defence,24/01/2011,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,FUCHS LUBRICANTS (UK) PLC,745959,116005.32
Ministry of Defence,Ministry of Defence,13/01/2011,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,FUCHS LUBRICANTS (UK) PLC,741302,100089.11
Ministry of Defence,Ministry of Defence,11/01/2011,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,FUCHS LUBRICANTS (UK) PLC,740129,51260.84
Ministry of Defence,Ministry of Defence,31/01/2011,Purchase of information and communications technology,Defence Equipment & Support,FUJITSU (FTS) LIMITED,749183,99210
Ministry of Defence,Ministry of Defence,14/01/2011,Purchase of information and communications technology,Defence Equipment & Support,FUJITSU (FTS) LIMITED,741956,18100
Ministry of Defence,Ministry of Defence,14/01/2011,IT and communication services,Defence Equipment & Support,FUJITSU (FTS) LIMITED,741956,12892.76
Ministry of Defence,Ministry of Defence,31/01/2011,IT and communication services,Defence Equipment & Support,FUJITSU SERVICES LIMITED,749184,49006.51
Ministry of Defence,Ministry of Defence,21/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,G3 SYSTEMS LIMITED,745344,6615.34
Ministry of Defence,Ministry of Defence,25/01/2011,Miscellaneous Administration Costs,Central TLB,G4S ASSESSMENT SERVICES (UK) LIMITED,156404,52820
Ministry of Defence,Ministry of Defence,20/01/2011,Fees for professional services,Land Forces,G4S FSI LIMITED,156259,36044.95
Ministry of Defence,Ministry of Defence,11/01/2011,Purchase of inventory and services ,Defence Equipment & Support,GARDNER DENVER LIMITED,740135,99811.4
Ministry of Defence,Ministry of Defence,26/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,GARDNER DENVER LIMITED,747216,45148.56
Ministry of Defence,Ministry of Defence,20/01/2011,Purchase of inventory and services ,Defence Equipment & Support,GARDNER DENVER LIMITED,744664,29563.73
Ministry of Defence,Ministry of Defence,20/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,GARDNER DENVER LIMITED,744664,12116.34
Ministry of Defence,Ministry of Defence,11/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,GARDNER DENVER LIMITED,740135,5675.28
Ministry of Defence,Ministry of Defence,26/01/2011,Purchase of inventory and services ,Defence Equipment & Support,GARDNER DENVER LIMITED,747216,2836.23
Ministry of Defence,Met Office,28/01/2011,Software Licences,Technology,Gartner Uk Ltd,303242,48000
Ministry of Defence,Defence Science and Technology Laboratory,21/01/2011,Sub Contracted Work,Operations,GAS DYNAMICS LIMITED,V - 9000129295 - 00097724,36236.4
Ministry of Defence,Ministry of Defence,21/01/2011,Payment of utilities,Land Forces,GB OILS LIMITED,745349,272261.18
Ministry of Defence,Ministry of Defence,21/01/2011,Payment of utilities,Central TLB,GB OILS LIMITED,745349,235631.22
Ministry of Defence,Ministry of Defence,06/01/2011,Payment of utilities,Air Command,GB OILS LIMITED,738440,180340.98
Ministry of Defence,Ministry of Defence,26/01/2011,Payment of utilities,Air Command,GB OILS LIMITED,747218,153843.87
Ministry of Defence,Ministry of Defence,21/01/2011,Payment of utilities,Air Command,GB OILS LIMITED,745349,129336.73
Ministry of Defence,Ministry of Defence,26/01/2011,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,747218,128314.64
Ministry of Defence,Ministry of Defence,24/01/2011,Payment of utilities,Air Command,GB OILS LIMITED,745967,93356.25
Ministry of Defence,Ministry of Defence,21/01/2011,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,745349,88161.88
Ministry of Defence,Ministry of Defence,24/01/2011,Payment of utilities,Central TLB,GB OILS LIMITED,745967,87460.04
Ministry of Defence,Ministry of Defence,26/01/2011,Payment of utilities,Central TLB,GB OILS LIMITED,747218,86967.49
Ministry of Defence,Ministry of Defence,24/01/2011,Payment of utilities,Land Forces,GB OILS LIMITED,745967,85676.65
Ministry of Defence,Ministry of Defence,05/01/2011,Payment of utilities,Land Forces,GB OILS LIMITED,738128,81972.94
Ministry of Defence,Ministry of Defence,20/01/2011,Payment of utilities,Land Forces,GB OILS LIMITED,744667,80405.82
Ministry of Defence,Ministry of Defence,26/01/2011,Payment of utilities,Land Forces,GB OILS LIMITED,747218,68714.84
Ministry of Defence,Ministry of Defence,21/01/2011,Payment of utilities,Defence Estates,GB OILS LIMITED,745349,61020.37
Ministry of Defence,Ministry of Defence,05/01/2011,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,738128,56975.77
Ministry of Defence,Ministry of Defence,06/01/2011,Payment of utilities,Central TLB,GB OILS LIMITED,738440,51693.73
Ministry of Defence,Ministry of Defence,06/01/2011,Payment of utilities,Land Forces,GB OILS LIMITED,738440,48616.24
Ministry of Defence,Ministry of Defence,26/01/2011,Payment of utilities,Defence Estates,GB OILS LIMITED,747218,48388.87
Ministry of Defence,Ministry of Defence,24/01/2011,Payment of utilities,Air Command,GB OILS LIMITED,745966,39021.76
Ministry of Defence,Ministry of Defence,06/01/2011,Payment of utilities,Defence Estates,GB OILS LIMITED,738440,32464.19
Ministry of Defence,Ministry of Defence,24/01/2011,Payment of utilities,Defence Estates,GB OILS LIMITED,745967,31670.04
Ministry of Defence,Ministry of Defence,26/01/2011,Payment of utilities,Air Command,GB OILS LIMITED,747217,30757.2
Ministry of Defence,Ministry of Defence,05/01/2011,Payment of utilities,Navy Command,GB OILS LIMITED,738128,27532.84
Ministry of Defence,Ministry of Defence,05/01/2011,Payment of utilities,Defence Estates,GB OILS LIMITED,738128,22308.59
Ministry of Defence,Ministry of Defence,21/01/2011,Payment of utilities,Navy Command,GB OILS LIMITED,745349,22144.54
Ministry of Defence,Ministry of Defence,05/01/2011,Payment of utilities,Air Command,GB OILS LIMITED,738128,20057.26
Ministry of Defence,Ministry of Defence,05/01/2011,Payment of utilities,Central TLB,GB OILS LIMITED,738128,19847.3
Ministry of Defence,Ministry of Defence,26/01/2011,Payment of utilities,Navy Command,GB OILS LIMITED,747218,12835.21
Ministry of Defence,Ministry of Defence,24/01/2011,Payment of utilities,Defence Estates,GB OILS LIMITED,745966,12025.7
Ministry of Defence,Ministry of Defence,20/01/2011,Payment of utilities,Central TLB,GB OILS LIMITED,744667,5477.89
Ministry of Defence,Ministry of Defence,20/01/2011,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,744668,2106.82
Ministry of Defence,Ministry of Defence,24/01/2011,Payment of utilities,Land Forces,GB OILS LIMITED,745966,1976.82
Ministry of Defence,Ministry of Defence,24/01/2011,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,745968,1669.97
Ministry of Defence,Ministry of Defence,20/01/2011,Payment of utilities,Air Command,GB OILS LIMITED,744667,1111.25
Ministry of Defence,Ministry of Defence,26/01/2011,Payment of utilities,Land Forces,GB OILS LIMITED,747217,620.13
Ministry of Defence,Ministry of Defence,20/01/2011,Payment of utilities,Defence Estates,GB OILS LIMITED,744667,-5202.9
Ministry of Defence,Ministry of Defence,28/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,748569,142004.94
Ministry of Defence,Ministry of Defence,04/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,737952,115863.6
Ministry of Defence,Ministry of Defence,26/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,747220,115863.6
Ministry of Defence,Ministry of Defence,11/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,740137,106582.39
Ministry of Defence,Ministry of Defence,19/01/2011,Purchase of inventory and services ,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,744010,97206.91
Ministry of Defence,Ministry of Defence,25/01/2011,Purchase of inventory and services ,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,746671,81936.4
Ministry of Defence,Ministry of Defence,12/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,740673,53573.4
Ministry of Defence,Ministry of Defence,05/01/2011,Purchase of inventory and services ,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,738129,26452.18
Ministry of Defence,Ministry of Defence,24/01/2011,Purchase of inventory and services ,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,745969,25833.48
Ministry of Defence,Ministry of Defence,13/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,GEO-MARINE INC,3000005036,34453.35
Ministry of Defence,Ministry of Defence,26/01/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,GH NIBLETT T/A SEVERN VALE TRUCK MOVEMENTS,747223,122.03
Ministry of Defence,Ministry of Defence,21/01/2011,Purchase of buildings and military equipment ,Defence Estates,GIFFORD LLP,745354,97033
Ministry of Defence,Ministry of Defence,07/01/2011,Fees for professional services,Central TLB,GIFFORD OWEN LTD,738961,32700
Ministry of Defence,Ministry of Defence,21/01/2011,Fees for professional services,Central TLB,GIFFORD OWEN LTD,745355,27900
Ministry of Defence,Ministry of Defence,19/01/2011,Building maintenance and accommodation stores,Air Command,GODFREY SYRETT LTD,AP10 GPC 07,74890.68
Ministry of Defence,Ministry of Defence,19/01/2011,Building maintenance and accommodation stores,Air Command,GODFREY SYRETT LTD,AP10 GPC 08,74890.68
Ministry of Defence,Ministry of Defence,19/01/2011,Building maintenance and accommodation stores,Land Forces,GODFREY SYRETT LTD,AP10 GPC 24,25750.54
Ministry of Defence,Ministry of Defence,04/01/2011,Purchase of inventory and services ,Land Forces,GOODYEAR DUNLOP TYRES UK LTD,737955,32274.21
Ministry of Defence,Ministry of Defence,04/01/2011,Purchase of inventory and services ,Defence Equipment & Support,GOODYEAR DUNLOP TYRES UK LTD,737955,585.15
Ministry of Defence,Ministry of Defence,04/01/2011,Payments on behalf of Defence Support Group,Central TLB,GOODYEAR DUNLOP TYRES UK LTD,737955,467.65
Ministry of Defence,Ministry of Defence,04/01/2011,Purchase of inventory and services ,Navy Command,GOODYEAR DUNLOP TYRES UK LTD,737955,197.4
Ministry of Defence,Ministry of Defence,04/01/2011,Purchase of inventory and services ,Air Command,GOODYEAR DUNLOP TYRES UK LTD,737955,159.8
Ministry of Defence,Met Office,21/01/2011,Services,Government Business,Gorillabox Ltd,302676,38374.21
Ministry of Defence,Ministry of Defence,05/01/2011,Fees for professional services,Central TLB,Government Actuary's Department,200000010411,126996.75
