Department Family,Entity,Date,Expense type,Expense Area,Supplier,Transaction Number,Amount
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,Rates,Finance & Commercial Group-Information and Workplace Strategies,DWP (DEPARTMENT FOR WORK AND PENSIONS),1008560,3028.65
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,Service Charges,Finance & Commercial Group-Information and Workplace Strategies,DWP (DEPARTMENT FOR WORK AND PENSIONS),1008560,769.34
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2010,GTN Services,Finance & Commercial Group-Information and Workplace Strategies,CABLE & WIRELESS COMMUNICATIONS,1008565,2636.54
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2010,GTN Services,Finance & Commercial Group-Information and Workplace Strategies,CABLE & WIRELESS COMMUNICATIONS,1008566,627.43
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2010,Telecommunications,Finance & Commercial Group-Information and Workplace Strategies,KCOM GROUP PLC T/A ECLIPSE INTERNET,1008572,-252.54
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2010,Accommodation Rentals,Finance & Commercial Group-Information and Workplace Strategies,NATIONAL CAR PARKS LTD,1008592,1069.98
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2010,Accommodation Rentals,Finance & Commercial Group-Information and Workplace Strategies,NATIONAL CAR PARKS LTD,1008593,534.99
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2010,Rates,Finance & Commercial Group-Information and Workplace Strategies,THE INSOLVENCY SERVICE,1008599,5462.55
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2010,Service Charges,Finance & Commercial Group-Information and Workplace Strategies,THE INSOLVENCY SERVICE,1008599,9044.31
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2010,ICT Business Specific Application Services,Finance & Commercial Group-Information and Workplace Strategies,BRITISH TELECOMMUNICATIONS plc (BT),1008611,-7.11
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2010,ICT Maintenance & Upkeep,Finance & Commercial Group-Information and Workplace Strategies,ELAN COMPUTING LTD,1008632,1982.46
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2010,Standard Desktop Plus Service (PFI),Finance & Commercial Group-Information and Workplace Strategies,SITE CONFIDENCE LTD,1008671,6183
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2010,Postage,Finance & Commercial Group-Information and Workplace Strategies,ROYAL MAIL,1008703,3091.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2010,Accommodation Rentals,Finance & Commercial Group-Information and Workplace Strategies,COMPANIES HOUSE,1008729,26811.22
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2010,Rates,Finance & Commercial Group-Information and Workplace Strategies,COMPANIES HOUSE,1008729,8505.63
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2010,Service Charges,Finance & Commercial Group-Information and Workplace Strategies,COMPANIES HOUSE,1008729,19811.25
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2010,FCO/COI Dispatches,Finance & Commercial Group-Information and Workplace Strategies,FCO SERVICES,1008732,3975.38
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Maintenance,Finance & Commercial Group-Information and Workplace Strategies,BAXTERSTOREY LTD,1008739,717.18
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/10/2010,InfoSource Desktop Information and Research Services,Finance & Commercial Group-Information and Workplace Strategies,DATABEURO LTD,1008740,19080
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Flexible Computing Service (PFI),Finance & Commercial Group-Information and Workplace Strategies,FUJITSU SERVICES LTD,1008742,84476.01
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Flexible Computing Service (PFI),Finance & Commercial Group-Information and Workplace Strategies,FUJITSU SERVICES LTD,1008748,202402
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/10/2010,InfoSource Desktop Information and Research Services,Finance & Commercial Group-Information and Workplace Strategies,SWETS INFORMATION SERVICES,1008771,6268.51
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Flexible Computing Service (PFI),Finance & Commercial Group-Information and Workplace Strategies,FUJITSU SERVICES LTD,1008774,84335.91
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2010,ICT Maintenance & Upkeep,Finance & Commercial Group-Information and Workplace Strategies,SIEMENS ENTERPRISE COMMUNICATIONS LIMITED,1008792,8001
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2010,InfoSource Desktop Information and Research Services,Finance & Commercial Group-Information and Workplace Strategies,COMPANIES HOUSE,1008813,1105
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,ICT Infrastructure Specific Service (PFI),Finance & Commercial Group-Information and Workplace Strategies,FUJITSU SERVICES LTD,1008827,20000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Standard Desktop Plus Service (PFI),Finance & Commercial Group-Information and Workplace Strategies,FUJITSU SERVICES LTD,1008828,1625.05
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/10/2010,Standard Desktop Plus Services,Finance & Commercial Group-Information and Workplace Strategies,VCENTRAL LTD,1008832,14687.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,ICT Maintenance & Upkeep,Finance & Commercial Group-Information and Workplace Strategies,PARITY RESOURCES LTD,1008872,17413.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Electricity,Finance & Commercial Group-Information and Workplace Strategies,EDF ENERGY plc,1008920,9806
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Standard Desktop Plus Service (PFI),Finance & Commercial Group-Information and Workplace Strategies,FUJITSU SERVICES LTD,1008930,1271.55
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Hire of Reprographic Equipment,Finance & Commercial Group-Information and Workplace Strategies,XEROX (UK) LTD,1008941,12762.99
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,ICT Maintenance & Upkeep,Finance & Commercial Group-Information and Workplace Strategies,ELAN COMPUTING LTD,1008978,8343.66
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Courier Services,Finance & Commercial Group-Information and Workplace Strategies,TNT INTERNATIONAL UK,1008997,-63.18
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Standard Desktop Plus Service (PFI),Finance & Commercial Group-Information and Workplace Strategies,FUJITSU SERVICES LTD,1009007,653.94
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2010,Health & Safety Training,Finance & Commercial Group-Information and Workplace Strategies,BRITISH RED CROSS SOCIETY,1009008,-155
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,External Legal Advice and Services,Finance & Commercial Group-Information and Workplace Strategies,PINSENT MASONS LLP,1009022,4762.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Interdepartmental Dispatch Services,Finance & Commercial Group-Information and Workplace Strategies,GOVERNMENT CAR AND DESPATCH AGENCY,1009042,545
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Interdepartmental Dispatch Services,Finance & Commercial Group-Information and Workplace Strategies,GOVERNMENT CAR AND DESPATCH AGENCY,1009044,4299
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Interdepartmental Dispatch Services,Finance & Commercial Group-Information and Workplace Strategies,GOVERNMENT CAR AND DESPATCH AGENCY,1009047,18774
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/10/2010,External Legal Advice and Services,Finance & Commercial Group-Information and Workplace Strategies,KING STURGE LLP,1009053,15480
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Freight Charges,Finance & Commercial Group-Information and Workplace Strategies,DHL GLOBAL FORWARDING (UK) LTD,1009061,-341.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Freight Charges,Finance & Commercial Group-Information and Workplace Strategies,DHL GLOBAL FORWARDING (UK) LTD,1009063,956.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Facilities Management Contract Costs,Finance & Commercial Group-Information and Workplace Strategies,EC HARRIS LLP,1009078,143312
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,InfoSource Desktop Information and Research Services,Finance & Commercial Group-Information and Workplace Strategies,ACKNOWLEDGE LTD,1009081,1050
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,ICT Maintenance & Upkeep,Finance & Commercial Group-Information and Workplace Strategies,PARITY RESOURCES LTD,1009086,14395.16
