Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000132034 - 00106613,1000170
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000132034 - 00107112,25964
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000132034 - 00107412,-175084
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000132034 - 00107415,-59127.93
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,WESTLAND HELICOPTERS LIMITED,V - 9000131872 - 00104318,173008
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,WFS TECHNOLOGIES LIMITED,V - 9000131998 - 00107079,49250
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,AURORA COMPUTER SERVICES LIMITED,V - 9000132054 - 00106944,48927.44
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,BORWELL LIMITED,V - 9000131999 - 00107499,30654.25
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,CRANFIELD UNIVERSITY,V - 9000131916 - 00105262,79100
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,FLUID GRAVITY ENGINEERING LIMITED,V - 9000131947 - 00107291,36605
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,FRAZER-NASH CONSULTANCY LIMITED,V - 9000131845 - 00106913,21890
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,IMPERIAL COLLEGE LONDON,V - 9000131980 - 00107416,25946.75
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,MBDA UK LIMITED,V - 9000131888 - 00106719,32981
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,MULTIPLE ACCESS COMMUNICATIONS LIMITED,V - 9000131996 - 00106693,89960
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,OMNIPERCEPTION LIMITED,V - 9000132055 - 00106645,52999.46
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,OMNIPERCEPTION LIMITED,V - 9000132055 - 00106647,33125
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,PRO SYSTEMS SPA,V - 0000000650 - 00104533,46911.43
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000132034 - 00104024,45000
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000132034 - 00107081,59621.24
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000132034 - 00107082,71772.2
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000132034 - 00107104,29998.4
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000132034 - 00107130,18560.3
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000132034 - 00107445,49890.28
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000132034 - 00107454,35000
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,RISKAWARE LIMITED,V - 9000131938 - 00107510,22000
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,RISKAWARE LIMITED,V - 9000131938 - 00107511,70346
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,ROKE MANOR RESEARCH LIMITED,V - 9000131901 - 00106572,87475.5
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,ROKE MANOR RESEARCH LIMITED,V - 9000131901 - 00106667,39800
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,ROXEL (UK ROCKET MOTORS) LIMITED,V - 9000131979 - 00106827,49935
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,THALES OPTRONICS LIMITED,V - 9000131897 - 00106641,200000
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,THALES OPTRONICS LIMITED,V - 9000131897 - 00106643,25000
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Operations,TRL TECHNOLOGY LIMITED,V - 9000131909 - 00107334,397960.13
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Programme Office,NEWCASTLE UNIVERSITY,V - 9000132005 - 00106674,84866.75
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Work,Programme Office,QINETIQ LIMITED,V - 9000132034 - 00107130,20176.4
Ministry of Defence,Defence Support Group,15/04/2011,Works-Planned Maintenance,Business Stream 2,BABCOCK SUPPORT SERVICES LTD,10123024,42195.49
Ministry of Defence,Defence Support Group,15/04/2011,Works-Planned Maintenance,Business Stream 2,BABCOCK SUPPORT SERVICES LTD,10123027,32522.71
Ministry of Defence,United Kingdom Hydrographic Office,15/04/2011,Telecommunications - direct,ICT Delivery Business Group,BT PLC - DFTS,2000053779,21661.09
Ministry of Defence,Ministry of Defence,18/04/2011,Design services and minor equipment purchases,Air Command,ASPIRE DEFENCE LIMITED,783831,214.29
Ministry of Defence,Ministry of Defence,18/04/2011,Design services and minor equipment purchases,Air Command,NATS (EN ROUTE) PUBLIC LIMITED COMPANY,784123,27956.64
Ministry of Defence,Ministry of Defence,18/04/2011,Design services and minor equipment purchases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,52.84
Ministry of Defence,Ministry of Defence,18/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,AEBI SCHMIDT UK LIMITED,783807,27735
Ministry of Defence,Ministry of Defence,18/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,AERONAUTICAL & GENERAL INSTRUMENTS LIMITED,783808,14334.54
Ministry of Defence,Ministry of Defence,18/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,AEROTECH AVIATION LIMITED,783809,60000
Ministry of Defence,Ministry of Defence,18/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,AIRCRAFT MAINTENANCE SUPPORT SERVICES LTD,783813,204171.6
Ministry of Defence,Ministry of Defence,18/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,783831,204.98
Ministry of Defence,Ministry of Defence,18/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SUPPORT GROUP  (DSG),783933,14094.02
Ministry of Defence,Ministry of Defence,18/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,EGLINTON (TIMBER PRODUCTS)  LIMITED,32155,42817.21
Ministry of Defence,Ministry of Defence,18/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,GARDNER DENVER LIMITED,783983,21796.71
Ministry of Defence,Ministry of Defence,18/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,KELLOGG BROWN & ROOT LIMITED,784056,1534476
Ministry of Defence,Ministry of Defence,18/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,L H GROUP SERVICES LTD,784060,36049.8
Ministry of Defence,Ministry of Defence,18/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,LSC GROUP LTD,784080,11347.12
Ministry of Defence,Ministry of Defence,18/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,PETARDS JOYCE-LOEBL LIMITED,784216,18750.55
Ministry of Defence,Ministry of Defence,18/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,SOARING (OXFORD) LTD,784297,152590.1
Ministry of Defence,Ministry of Defence,18/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,SOMERS TOTALKARE LIMITED,784300,28105.15
Ministry of Defence,Ministry of Defence,18/04/2011,Environmental clear up,Defence Infrastructure Organisation ,ENTEC U K LTD,783960,7221.37
Ministry of Defence,Ministry of Defence,18/04/2011,Estate management,Air Command,BABCOCK DYNCORP LIMITED,783841,142880.4
Ministry of Defence,Ministry of Defence,18/04/2011,Estate management,Air Command,VEOLIA ES (UK) LIMITED,784383,14572.5
Ministry of Defence,Ministry of Defence,18/04/2011,Estate management,Air Command,VT FLAGSHIP LTD,784392,5546.2
Ministry of Defence,Ministry of Defence,18/04/2011,Estate management,Central TLB,ROLLRIGHT FACILITIES LTD,784256,32945.92
Ministry of Defence,Ministry of Defence,18/04/2011,Estate management,Defence Equipment & Support,VEOLIA ES (UK) LIMITED,784383,449.9
Ministry of Defence,Ministry of Defence,18/04/2011,Estate management,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,783831,32454.83
Ministry of Defence,Ministry of Defence,18/04/2011,Estate management,Defence Infrastructure Organisation ,BABCOCK DYNCORP LIMITED,783841,7446743.38
Ministry of Defence,Ministry of Defence,18/04/2011,Estate management,Defence Infrastructure Organisation ,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,783923,1287819.17
Ministry of Defence,Ministry of Defence,18/04/2011,Estate management,Defence Infrastructure Organisation ,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,784110,279055.78
Ministry of Defence,Ministry of Defence,18/04/2011,Estate management,Defence Infrastructure Organisation ,TURNER ESTATE SOLUTIONS LIMITED,784363,3070912.76
Ministry of Defence,Ministry of Defence,18/04/2011,Estate management,Defence Infrastructure Organisation ,VEOLIA ES (UK) LIMITED,784383,1405
Ministry of Defence,Ministry of Defence,18/04/2011,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,783831,13523.31
Ministry of Defence,Ministry of Defence,18/04/2011,Estate management,Land Forces,SECURITY SERVICES GROUP,2.00E+11,172265.32
Ministry of Defence,Ministry of Defence,18/04/2011,Estate management,Land Forces,STADTWERKE MUNSTER GMBH,5000054593,37.72
Ministry of Defence,Ministry of Defence,18/04/2011,Estate management,Land Forces,VEOLIA ES (UK) LIMITED,784383,8365.3
Ministry of Defence,Ministry of Defence,18/04/2011,Estate management,Navy Command,OCS GROUP UK LIMITED,784192,68283.12
Ministry of Defence,Ministry of Defence,18/04/2011,Estate management,Navy Command,VT FLAGSHIP LTD,784392,136946.7
Ministry of Defence,Ministry of Defence,18/04/2011,Externally delivered education and training.,Land Forces,RANDSTAD DEUTSCHLAND GMBH,5000054584,445.54
Ministry of Defence,Ministry of Defence,18/04/2011,Externally delivered education and training.,Navy Command,QINETIQ LIMITED,784236,11275.94
Ministry of Defence,Ministry of Defence,18/04/2011,Fees for professional services,Central TLB,GIFFORD OWEN LTD,783992,58300
Ministry of Defence,Ministry of Defence,18/04/2011,Fees for professional services,Central TLB,HULL TEACHING PRIMARY CARE  TRUST,2.00E+11,43653.66
Ministry of Defence,Ministry of Defence,18/04/2011,Fees for professional services,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,783831,17.77
Ministry of Defence,Ministry of Defence,18/04/2011,Fees for professional services,Defence Infrastructure Organisation ,ENTEC U K LTD,783960,17823.76
Ministry of Defence,Ministry of Defence,18/04/2011,Fees for professional services,Land Forces,BABCOCK LAND LIMITED,783843,565247.6
Ministry of Defence,Ministry of Defence,18/04/2011,Food and clothing,Air Command,COTSWOLD OUTDOOR LTD,783922,13284.94
Ministry of Defence,Ministry of Defence,18/04/2011,Food and clothing,Defence Infrastructure Organisation ,COTSWOLD OUTDOOR LTD,783922,1435.85
Ministry of Defence,Ministry of Defence,18/04/2011,Food and clothing,Land Forces,COTSWOLD OUTDOOR LTD,783922,23037.22
Ministry of Defence,Ministry of Defence,18/04/2011,Food and clothing,Land Forces,RANDSTAD DEUTSCHLAND GMBH,5000054584,83990.7
Ministry of Defence,Ministry of Defence,18/04/2011,Food and clothing,Navy Command,COTSWOLD OUTDOOR LTD,783922,2550.81
Ministry of Defence,Ministry of Defence,18/04/2011,Fuel for military use,Air Command,CALOR GAS LIMITED,783891,17041.21
Ministry of Defence,Ministry of Defence,18/04/2011,Fuel for military use,Air Command,MULTI SERVICE AVIATION,784120,33906.8
Ministry of Defence,Ministry of Defence,18/04/2011,Fuel for military use,Air Command,WORLD FUEL SERVICES EUROPE  LTD.,2000011414,114554.75
Ministry of Defence,Ministry of Defence,18/04/2011,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,108.96
Ministry of Defence,Ministry of Defence,18/04/2011,Fuel for military use,Defence Infrastructure Organisation ,CALOR GAS LIMITED,783891,16364.62
Ministry of Defence,Ministry of Defence,18/04/2011,General services and support,Navy Command,VT FLAGSHIP LTD,784392,172618.05
Ministry of Defence,Ministry of Defence,18/04/2011,IT and communication services,Air Command,LIFE FITNESS (U K) LTD,784067,25428
Ministry of Defence,Ministry of Defence,18/04/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,-15.6
Ministry of Defence,Ministry of Defence,18/04/2011,IT and communication services,Central TLB,QINETIQ LIMITED,784236,2520
Ministry of Defence,Ministry of Defence,18/04/2011,IT and communication services,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,783831,252.67
Ministry of Defence,Ministry of Defence,18/04/2011,IT and communication services,Land Forces,Cubic Defense Applications,70,30838.13
Ministry of Defence,Ministry of Defence,18/04/2011,IT and communication services,Land Forces,Smoothtel Data Solutions,158/159,83993.91
Ministry of Defence,Ministry of Defence,18/04/2011,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,773.99
Ministry of Defence,Ministry of Defence,18/04/2011,Medical treatment & stores and welfare services.,Central TLB,SERVICES SOUND & VISION CORPORATION,784287,2008233
Ministry of Defence,Ministry of Defence,18/04/2011,Medical treatment & stores and welfare services.,Central TLB,SPIRE HEALTHCARE LIMITED,784313,32485.94
Ministry of Defence,Ministry of Defence,18/04/2011,Medical treatment & stores and welfare services.,Land Forces,SSAFA GSTT CARE LLP,5000054591,329011.64
Ministry of Defence,Ministry of Defence,18/04/2011,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,-9.18
Ministry of Defence,Ministry of Defence,18/04/2011,Miscellaneous Administration Costs,Navy Command,VT FLAGSHIP LTD,784392,3403.95
Ministry of Defence,Ministry of Defence,18/04/2011,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,1269.62
Ministry of Defence,Ministry of Defence,18/04/2011,Payment of utilities,Air Command,BRITISH GAS TRADING LIMITED,783879,2328.98
Ministry of Defence,Ministry of Defence,18/04/2011,Payment of utilities,Air Command,CALOR GAS LIMITED,783891,110.81
Ministry of Defence,Ministry of Defence,18/04/2011,Payment of utilities,Air Command,GB OILS LIMITED,783984,114053.65
Ministry of Defence,Ministry of Defence,18/04/2011,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,784361,-30965.74
Ministry of Defence,Ministry of Defence,18/04/2011,Payment of utilities,Central TLB,GB OILS LIMITED,783984,24128.9
Ministry of Defence,Ministry of Defence,18/04/2011,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,784361,-71.8
Ministry of Defence,Ministry of Defence,18/04/2011,Payment of utilities,Command Joint Operations,AQUAGIB,Cash Office AP01 01,56552.05
Ministry of Defence,Ministry of Defence,18/04/2011,Payment of utilities,Defence Equipment & Support,BRITISH GAS TRADING LIMITED,783879,-2.54
