MODGPC40237,13-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,?698.69,40237
MODGPC40238,11-Sep-12,General Retail and Wholesale       ," HOBBY, TOY & GAME SHOPS","?1,019.33",40238
MODGPC40239,06-Sep-12,General Retail and Wholesale       , ELECTRONICS STORES,"?1,050.00",40239
MODGPC40240,04-Sep-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,?540.00,40240
MODGPC40241,04-Sep-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"?4,961.88",40241
MODGPC40242,04-Sep-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,?820.80,40242
MODGPC40243,10-Sep-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"?3,104.64",40243
MODGPC40244,06-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?3,348.00",40244
MODGPC40245,11-Sep-12,General Retail and Wholesale       , SPORTING GOODS STORES,?652.68,40245
MODGPC40246,11-Sep-12,General Retail and Wholesale       , SPORTING GOODS STORES,?510.00,40246
MODGPC40247,04-Sep-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,?987.60,40247
MODGPC40248,05-Sep-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,?560.84,40248
MODGPC40249,13-Sep-12,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,?702.00,40249
MODGPC40250,13-Sep-12,General Retail and Wholesale       , HARDWARE STORES,"?1,100.20",40250
MODGPC40251,12-Sep-12,General Retail and Wholesale       , HARDWARE STORES,?609.28,40251
MODGPC40252,03-Sep-12,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,?559.60,40252
MODGPC40253,10-Sep-12,General Retail and Wholesale       , MISC HOME FURNISHING SPECIALTY,"?1,019.70",40253
MODGPC40254,11-Sep-12,General Retail and Wholesale       , SPORTING GOODS STORES,"?2,892.50",40254
MODGPC40255,03-Sep-12,General Retail and Wholesale       , ELECTRONICS STORES,"?2,851.43",40255
MODGPC40256,12-Sep-12,General Retail and Wholesale       , CHILDREN/INFANTS WEAR STORES,"?1,284.04",40256
MODGPC40257,06-Sep-12,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,?883.73,40257
MODGPC40258,04-Sep-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,?549.95,40258
MODGPC40259,04-Sep-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"?1,964.16",40259
MODGPC40260,05-Sep-12,General Retail and Wholesale       , HARDWARE STORES,"?2,801.66",40260
MODGPC40261,11-Sep-12,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,"?1,790.20",40261
MODGPC40262,07-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,?886.68,40262
MODGPC40263,12-Sep-12,General Retail and Wholesale       , SPORTING GOODS STORES,?534.60,40263
MODGPC40264,11-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"?1,134.00",40264
MODGPC40265,11-Sep-12,General Retail and Wholesale       , SPORTING GOODS STORES,"?1,264.80",40265
MODGPC40266,07-Sep-12,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"?1,123.58",40266
MODGPC40267,07-Sep-12,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"?1,047.55",40267
MODGPC40268,13-Sep-12,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"?3,370.74",40268
MODGPC40269,06-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?4,454.47",40269
MODGPC40270,03-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,613.92",40270
MODGPC40271,03-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?4,655.00",40271
MODGPC40272,07-Sep-12,General Retail and Wholesale       , ELECTRONICS STORES,?680.96,40272
MODGPC40273,11-Sep-12,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"?2,730.00",40273
MODGPC40274,11-Sep-12,General Retail and Wholesale       , SPORTING GOODS STORES,"?1,089.00",40274
MODGPC40275,10-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?895.54,40275
MODGPC40276,04-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?616.80,40276
MODGPC40277,06-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?11,367.66",40277
MODGPC40278,06-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?2,122.14",40278
MODGPC40279,06-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?720.00,40279
MODGPC40280,06-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,103.11",40280
MODGPC40281,06-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,598.95",40281
MODGPC40282,06-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,600.56",40282
MODGPC40283,04-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,796.06",40283
MODGPC40284,04-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?2,688.00",40284
MODGPC40285,04-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,310.40",40285
MODGPC40286,04-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?3,168.00",40286
MODGPC40287,04-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?3,946.80",40287
MODGPC40288,04-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?4,475.04",40288
MODGPC40289,04-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,347.00",40289
MODGPC40290,04-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?3,408.00",40290
MODGPC40291,04-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?4,792.80",40291
MODGPC40292,04-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?540.00,40292
MODGPC40293,04-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?5,175.60",40293
MODGPC40294,04-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,010.40",40294
MODGPC40295,04-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?8,693.52",40295
MODGPC40296,04-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?4,430.40",40296
MODGPC40297,04-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?959.38,40297
MODGPC40298,04-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,913.38",40298
MODGPC40299,04-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?2,458.80",40299
MODGPC40300,04-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?644.16,40300
MODGPC40301,04-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,824.00",40301
MODGPC40302,06-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?2,086.44",40302
MODGPC40303,06-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?944.76,40303
MODGPC40304,12-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,751.76",40304
MODGPC40305,12-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?718.92,40305
MODGPC40306,12-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?2,237.52",40306
MODGPC40307,02-Sep-12,General Retail and Wholesale       , VARIETY STORES,?888.71,40307
MODGPC40308,13-Sep-12,General Retail and Wholesale       , HARDWARE STORES,"?1,067.07",40308
MODGPC40309,03-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?675.98,40309
MODGPC40310,03-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?3,143.36",40310
MODGPC40311,13-Sep-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"?7,898.45",40311
MODGPC40312,13-Sep-12,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"?2,880.00",40312
MODGPC40313,12-Sep-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"?2,525.39",40313
MODGPC40314,06-Sep-12,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,?954.00,40314
MODGPC40315,10-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?587.88,40315
MODGPC40316,03-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?600.00,40316
MODGPC40317,04-Sep-12,General Retail and Wholesale       , ELECTRONICS STORES,"?2,109.61",40317
MODGPC40318,05-Sep-12,General Retail and Wholesale       , WOMENS ACCESS/SPECIALTY,?594.00,40318
MODGPC40319,12-Sep-12,General Retail and Wholesale       , SPORTING GOODS STORES,"?1,279.88",40319
MODGPC40320,03-Sep-12,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,?931.94,40320
MODGPC40321,07-Sep-12,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,?675.45,40321
MODGPC40322,13-Sep-12,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,?526.97,40322
MODGPC40323,10-Sep-12,General Retail and Wholesale       , FLOOR COVERING STORES,"?2,110.28",40323
MODGPC40324,10-Sep-12,General Retail and Wholesale       , FLOOR COVERING STORES,?574.56,40324
MODGPC40325,05-Sep-12,General Retail and Wholesale       , WOMENS ACCESS/SPECIALTY,"?4,999.68",40325
MODGPC40326,05-Sep-12,General Retail and Wholesale       , WOMENS ACCESS/SPECIALTY,"?4,999.68",40326
MODGPC40327,10-Sep-12,General Retail and Wholesale       , HARDWARE STORES,?857.20,40327
MODGPC40328,10-Sep-12,General Retail and Wholesale       , HARDWARE STORES,"?1,004.40",40328
MODGPC40329,12-Sep-12,General Retail and Wholesale       , HARDWARE STORES,"?1,885.18",40329
MODGPC40330,12-Sep-12,General Retail and Wholesale       , SPORTING GOODS STORES,"?2,428.25",40330
MODGPC40331,06-Sep-12,General Retail and Wholesale       , VARIETY STORES,"?1,943.04",40331
MODGPC40332,12-Sep-12,General Retail and Wholesale       , VARIETY STORES,"?3,250.80",40332
MODGPC40333,12-Sep-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"?5,436.00",40333
MODGPC40334,11-Sep-12,General Retail and Wholesale       , ELECTRONICS STORES,?596.92,40334
MODGPC40335,03-Sep-12,General Retail and Wholesale       , HARDWARE STORES,"?2,625.00",40335
MODGPC40336,13-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,036.92",40336
MODGPC40337,10-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?899.21,40337
MODGPC40338,05-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?705.46,40338
MODGPC40339,05-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?636.34,40339
MODGPC40340,13-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?2,430.12",40340
MODGPC40341,07-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?737.28,40341
MODGPC40342,11-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?3,254.76",40342
MODGPC40343,11-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?6,031.08",40343
MODGPC40344,11-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,190.28",40344
MODGPC40345,11-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?4,050.00",40345
MODGPC40346,11-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?13,809.89",40346
MODGPC40347,12-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?916.27,40347
MODGPC40348,12-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?719.94,40348
MODGPC40349,12-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?3,717.04",40349
MODGPC40350,12-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?9,360.00",40350
MODGPC40351,04-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?2,028.00",40351
MODGPC40352,10-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?587.88,40352
MODGPC40353,10-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,280.45",40353
MODGPC40354,10-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,452.06",40354
MODGPC40355,13-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?713.92,40355
MODGPC40356,06-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?644.54,40356
MODGPC40357,06-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,443.20",40357
MODGPC40358,06-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?852.89,40358
MODGPC40359,06-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?2,366.71",40359
MODGPC40360,12-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?903.84,40360
MODGPC40361,07-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,178.69",40361
MODGPC40362,04-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,763.14",40362
MODGPC40363,13-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?711.92,40363
MODGPC40364,11-Sep-12,General Retail and Wholesale       , SPORTING GOODS STORES,"?2,000.00",40364
MODGPC40365,07-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,?600.00,40365
MODGPC40366,07-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,?505.00,40366
MODGPC40367,07-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,?510.00,40367
MODGPC40368,06-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,?813.94,40368
MODGPC40369,13-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"?9,413.40",40369
MODGPC40370,13-Sep-12,General Retail and Wholesale       , VARIETY STORES,"?1,860.00",40370
MODGPC40371,04-Sep-12,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,?852.00,40371
MODGPC40372,06-Sep-12,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"?2,000.00",40372
MODGPC40373,11-Sep-12,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"?1,101.60",40373
MODGPC40374,04-Sep-12,General Retail and Wholesale       , SPORTING GOODS STORES,?660.00,40374
MODGPC40375,04-Sep-12,General Retail and Wholesale       , SPORTING GOODS STORES,?746.40,40375
MODGPC40376,11-Sep-12,General Retail and Wholesale       , SPORTING GOODS STORES,"?1,112.52",40376
MODGPC40377,03-Sep-12,General Retail and Wholesale       , SPORTING GOODS STORES,?639.00,40377
MODGPC40378,04-Sep-12,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,?623.31,40378
MODGPC40379,07-Sep-12,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,?511.48,40379
MODGPC40380,12-Sep-12,Leisure Activities                 , BOAT DEALERS,"?2,329.64",40380
MODGPC40381,04-Sep-12,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","?2,029.51",40381
MODGPC40382,04-Sep-12,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","?4,499.04",40382
MODGPC40383,12-Sep-12,Leisure Activities                 , CAMPER TRAILER DEALER,?862.37,40383
MODGPC40384,04-Sep-12,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,"?2,800.00",40384
MODGPC40385,03-Sep-12,Leisure Activities                 , THEATRICAL PRODUCERS,?668.30,40385
MODGPC40386,10-Sep-12,Leisure Activities                 , RECREATION SERVICES,?646.80,40386
MODGPC40387,07-Sep-12,Leisure Activities                 , RECREATION SERVICES,?673.20,40387
MODGPC40388,04-Sep-12,Leisure Activities                 , BANDS/ORCHESTRAS/ENTERTAIN,"?1,561.65",40388
MODGPC40389,13-Sep-12,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,?999.00,40389
MODGPC40390,10-Sep-12,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,?530.40,40390
MODGPC40391,10-Sep-12,Leisure Activities                 , TRAILER PARKS/CAMPGROUNDS,"?1,200.00",40391
MODGPC40392,05-Sep-12,Leisure Activities                 , BOAT DEALERS,"?1,766.19",40392
MODGPC40393,12-Sep-12,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","?1,350.99",40393
MODGPC40394,04-Sep-12,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","?1,351.80",40394
MODGPC40395,10-Sep-12,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",?811.80,40395
MODGPC40396,05-Sep-12,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,?713.44,40396
MODGPC40397,04-Sep-12,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","?3,056.83",40397
MODGPC40398,05-Sep-12,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",?816.96,40398
MODGPC40399,11-Sep-12,Leisure Activities                 , AMUSEMENT PARKS/CIRCUS,?720.00,40399
MODGPC40400,04-Sep-12,Leisure Activities                 , BANDS/ORCHESTRAS/ENTERTAIN,?954.00,40400
MODGPC40401,03-Sep-12,Mail and Courier Services          , COURIER SERVICES,"?1,237.28",40401
MODGPC40402,12-Sep-12,Mail and Courier Services          , COURIER SERVICES,"?1,531.89",40402
MODGPC40403,05-Sep-12,Mail and Courier Services          , COURIER SERVICES,"?1,260.00",40403
MODGPC40404,04-Sep-12,Mail and Courier Services          , POSTAGE STAMPS,?600.00,40404
MODGPC40405,05-Sep-12,Mail and Courier Services          , POSTAGE STAMPS,?875.83,40405
MODGPC40406,04-Sep-12,Mail and Courier Services          , POSTAGE STAMPS,?783.00,40406
MODGPC40407,11-Sep-12,Mail and Courier Services          , POSTAGE STAMPS,?900.00,40407
MODGPC40408,06-Sep-12,Mail and Courier Services          , POSTAGE STAMPS,?900.00,40408
MODGPC40409,04-Sep-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,?882.45,40409
MODGPC40410,04-Sep-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"?1,109.70",40410
MODGPC40411,04-Sep-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,?522.07,40411
MODGPC40412,04-Sep-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,?788.11,40412
MODGPC40413,06-Sep-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,?721.06,40413
MODGPC40414,06-Sep-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,?627.60,40414
MODGPC40415,06-Sep-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,?990.43,40415
MODGPC40416,06-Sep-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"?1,212.86",40416
MODGPC40417,07-Sep-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,?673.92,40417
MODGPC40418,06-Sep-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,?753.73,40418
MODGPC40419,13-Sep-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,?552.73,40419
MODGPC40420,06-Sep-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,?824.08,40420
MODGPC40421,11-Sep-12,Mail Order / Direct Selling        , CATALOG MERCHANT,"?3,569.08",40421
MODGPC40422,11-Sep-12,Mail Order / Direct Selling        , CATALOG MERCHANT,"?1,037.76",40422
MODGPC40423,11-Sep-12,Mail Order / Direct Selling        , CATALOG MERCHANT,"?6,116.04",40423
MODGPC40424,12-Sep-12,Mail Order / Direct Selling        , CATALOG MERCHANT,?720.00,40424
MODGPC40425,12-Sep-12,Mail Order / Direct Selling        , CATALOG MERCHANT,?720.00,40425
MODGPC40426,05-Sep-12,Mail Order / Direct Selling        , CATALOG MERCHANT,?635.99,40426
MODGPC40427,10-Sep-12,Mail Order / Direct Selling        , CATALOG MERCHANT,"?1,166.34",40427
MODGPC40428,06-Sep-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"?1,009.28",40428
MODGPC40429,03-Sep-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"?2,188.54",40429
MODGPC40430,12-Sep-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,?780.00,40430
MODGPC40431,06-Sep-12,Mail Order / Direct Selling        , CATALOG MERCHANT,"?1,009.35",40431
MODGPC40432,06-Sep-12,Mail Order / Direct Selling        , CATALOG MERCHANT,"?1,043.12",40432
MODGPC40433,12-Sep-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"?1,458.00",40433
MODGPC40434,03-Sep-12,Mail Order / Direct Selling        , CATALOG MERCHANT,?775.82,40434
MODGPC40435,13-Sep-12,Mail Order / Direct Selling        , CATALOG MERCHANT,?761.65,40435
MODGPC40436,13-Sep-12,Mail Order / Direct Selling        , CATALOG MERCHANT,?739.36,40436
MODGPC40437,03-Sep-12,Mail Order / Direct Selling        , CONTINUITY/SUBSCRIPTION MERCHT,?988.10,40437
MODGPC40438,10-Sep-12,Mail Order / Direct Selling        , CATALOG MERCHANT,?689.90,40438
MODGPC40439,13-Sep-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",?780.00,40439
MODGPC40440,06-Sep-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",?501.60,40440
MODGPC40441,03-Sep-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",?997.49,40441
MODGPC40442,11-Sep-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,?550.00,40442
MODGPC40443,11-Sep-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,"?1,132.74",40443
MODGPC40444,05-Sep-12,Medical Supplies and Services      , OPTICIANS,?941.52,40444
MODGPC40445,10-Sep-12,Medical Supplies and Services      , ORTHOPEDIC GOODS,?625.56,40445
MODGPC40446,12-Sep-12,Medical Supplies and Services      , MEDICAL/DENTAL LABS,"?3,096.00",40446
MODGPC40447,03-Sep-12,Medical Supplies and Services      , OPTICIANS,?528.82,40447
MODGPC40448,12-Sep-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",?589.68,40448
MODGPC40449,13-Sep-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,"?9,067.20",40449
MODGPC40450,07-Sep-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,"?1,589.99",40450
MODGPC40451,07-Sep-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,"?1,589.99",40451
MODGPC40452,13-Sep-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","?4,996.60",40452
MODGPC40453,11-Sep-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","?1,127.34",40453
MODGPC40454,11-Sep-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",?854.40,40454
MODGPC40455,11-Sep-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,"?2,430.00",40455
MODGPC40456,07-Sep-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","?1,750.32",40456
MODGPC40457,11-Sep-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",?515.28,40457
MODGPC40458,07-Sep-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,?588.00,40458
MODGPC40459,12-Sep-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,?588.00,40459
MODGPC40460,12-Sep-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,?588.00,40460
MODGPC40461,12-Sep-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,?588.00,40461
MODGPC40462,12-Sep-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,?588.00,40462
MODGPC40463,12-Sep-12,Medical Supplies and Services      , MEDICAL/DENTAL LABS,"?1,599.58",40463
MODGPC40464,10-Sep-12,Medical Supplies and Services      , ORTHOPEDIC GOODS,?610.81,40464
MODGPC40465,04-Sep-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"?1,868.04",40465
MODGPC40466,10-Sep-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"?1,410.60",40466
MODGPC40467,12-Sep-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"?1,320.00",40467
MODGPC40468,04-Sep-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"?1,234.54",40468
MODGPC40469,12-Sep-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"?4,833.23",40469
MODGPC40470,11-Sep-12,Miscellaneous Industrial/Commercial, TOOL HIRE,?876.00,40470
MODGPC40471,05-Sep-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"?4,032.00",40471
MODGPC40472,13-Sep-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"?1,145.10",40472
MODGPC40473,10-Sep-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"?2,679.12",40473
MODGPC40474,05-Sep-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,?629.42,40474
MODGPC40475,05-Sep-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,?510.00,40475
MODGPC40476,06-Sep-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"?2,271.60",40476
MODGPC40477,11-Sep-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"?5,988.00",40477
