Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,27/04/2010,Design services and minor equipment purchases,Land Forces,UNITED SCIENTIFIC INSTRUMENTS  LIMITED,625625,77763.24
Ministry of Defence,Ministry of Defence,27/04/2010,Design services and minor equipment purchases,Air Command,XMA LTD,625652,12.50
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Defence Estates,AHLBERG & HENNRICH GMBH,5000033790,176637.84
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Air Command,ARAMARK LTD,624944,56513.35
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Central TLB,ARAMARK LTD,624944,362.13
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Land Forces,ARAMARK LTD,624944,441.88
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,624949,1365.82
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Defence Estates,BABCOCK DYNCORP LIMITED,624960,747022.00
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Defence Estates,Bundesanstalt fur Immobilienaufgaben,037723 CIPF 6662710: A 101100903266,80878.05
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Defence Equipment & Support,FENDER CARE NAVAL SOLUTIONS LIMITED,625139,20266.99
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Defence Estates,German Construction Authority,037723 CIPF 6662710: A 101100903266,80878.05
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Defence Estates,German Construction Authority,AP1,527775.69
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Defence Estates,German Construction Authority,ELFQ000524,42257.47
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Defence Estates,German Construction Authority,ELJB000539,72460.05
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Defence Estates,German Construction Authority,ELJB000561,38781.57
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Defence Estates,German Construction Authority,ELJB000572,45359.26
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Defence Estates,German Construction Authority,GTPR000543,120247.98
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Defence Estates,German Construction Authority,GTPR000559,90612.61
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Defence Estates,German Construction Authority,GTPR000622,66995.50
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Defence Estates,German Construction Authority,JHFQ001196,72257.05
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Defence Estates,German Construction Authority,JHQR001286,51755.86
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Defence Estates,German Construction Authority,PBBA000921,26990.99
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Defence Estates,German Construction Authority,PBBA000930,62657.66
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Defence Estates,SERCO LIMITED,625524,101146.82
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Air Command,SODEXO LTD,625542,2672.26
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Land Forces,SODEXO LTD,625542,28781.85
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Navy Command,SODEXO LTD,625542,8252.92
Ministry of Defence,Ministry of Defence,27/04/2010,Estate management,Air Command,VT FLAGSHIP LTD,625640,94259.61
Ministry of Defence,Ministry of Defence,27/04/2010,Estates - Equipment/Works,Defence Estate - SSG,BELMONT INTERNAL LTD            ,PMT - 009,97177.50
Ministry of Defence,Ministry of Defence,27/04/2010,Estates - Equipment/Works,Defence Estate - SSG,GROSVENOR TECHNOLOGY LTD        ,PMT - 056,28793.01
Ministry of Defence,Ministry of Defence,27/04/2010,Estates - Equipment/Works,Defence Estate - SSG,MIDDLETON SECURITY SOLUTIONS    ,PMT - 038,41732.95
Ministry of Defence,Ministry of Defence,27/04/2010,Estates - Equipment/Works,Defence Estate - SSG,NORBAIN SD LTD                  ,PMT - 030,46192.75
Ministry of Defence,Ministry of Defence,27/04/2010,Externally delivered education and training.,Air Command,INZPIRE LIMITED,625223,33350.03
Ministry of Defence,Ministry of Defence,27/04/2010,Externally delivered education and training.,Air Command,QINETIQ LIMITED,625458,6544.15
Ministry of Defence,Ministry of Defence,27/04/2010,Externally delivered education and training.,Land Forces,THE ROYAL ENGINEERS VOCATIONAL EDUCATION AND TRAINING TRUST,625602,71436.71
Ministry of Defence,Ministry of Defence,27/04/2010,Fees for professional services,Land Forces,HAYMARKET NETWORK LIMITED,625184,166570.30
Ministry of Defence,Ministry of Defence,27/04/2010,Fees for professional services,Central TLB,IBM UNITED KINGDOM LIMITED,625215,28187.50
Ministry of Defence,Ministry of Defence,27/04/2010,Fees for professional services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,625251,6730.00
Ministry of Defence,Ministry of Defence,27/04/2010,Fees for professional services,Air Command,M.P.I. AVIATION LTD,625278,52133.86
Ministry of Defence,Ministry of Defence,27/04/2010,Fees for professional services,Central TLB,PARTNERSHIPS U K PLC,625425,51018.80
Ministry of Defence,Ministry of Defence,27/04/2010,Fees for professional services,Central TLB,SERCO LIMITED,625524,12019.71
Ministry of Defence,Defence Support Group,27/04/2010,FM Contract fxd fee,Business Stream 1,CARILLION (AMBS) LTD,000000421445,110902.91
Ministry of Defence,Defence Support Group,27/04/2010,FM Contract fxd fee,Business Stream 2,CARILLION (AMBS) LTD,000000421451,77221.40
Ministry of Defence,Defence Support Group,27/04/2010,FM Contract fxd fee,Business Stream 2,CARILLION (AMBS) LTD,000000421439,74439.48
Ministry of Defence,Defence Support Group,27/04/2010,FM Contract fxd fee,Business Stream 2,CARILLION (AMBS) LTD,000000421442,29354.83
Ministry of Defence,Defence Support Group,27/04/2010,FM Contract fxd fee,Business Stream 2,CARILLION (AMBS) LTD,000000421443,24006.74
Ministry of Defence,Ministry of Defence,27/04/2010,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,625455,1926187.45
Ministry of Defence,Ministry of Defence,27/04/2010,General services and support,Navy Command,CANON (UK) LIMITED,625028,225.96
Ministry of Defence,Defence Support Group,27/04/2010,GPC Control,Corporate,BARCLAYCARD,000000421962,329340.38
Ministry of Defence,Ministry of Defence,27/04/2010,IT and communication services,Land Forces,ACTICA CONSULTING LIMITED,624919,3198.00
Ministry of Defence,Ministry of Defence,27/04/2010,IT and communication services,Defence Equipment & Support,BEARINGPOINT LIMITED,624983,55674.00
Ministry of Defence,Ministry of Defence,27/04/2010,IT and communication services,Defence Equipment & Support,DAWSONRENTALS TRUCK & TRAILER LTD,625079,743.97
Ministry of Defence,Ministry of Defence,27/04/2010,IT and communication services,Central TLB,IBM UNITED KINGDOM LIMITED,625215,338086.40
Ministry of Defence,Ministry of Defence,27/04/2010,IT and communication services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,625251,20995.00
Ministry of Defence,Ministry of Defence,27/04/2010,IT and communication services,Central TLB,SERCO LIMITED,625524,3805.58
Ministry of Defence,Ministry of Defence,27/04/2010,IT and communication services,Defence Equipment & Support,SYSTEMS CONSULTANTS SERVICES  LIMITED,625566,84.00
Ministry of Defence,Ministry of Defence,27/04/2010,IT and communication services,Air Command,XMA LTD,625652,1734.36
Ministry of Defence,Defence Support Group,27/04/2010,IT Software,Corporate,TRUSTMARQUE SOLUTION,000000421565,108338.78
Ministry of Defence,Defence Support Group,27/04/2010,IT Software,Corporate,TRUSTMARQUE SOLUTION,000000417511,33848.10
Ministry of Defence,Defence Support Group,27/04/2010,IT Software,Corporate,TRUSTMARQUE SOLUTION,000000417511,10699.80
Ministry of Defence,Ministry of Defence,27/04/2010,Medical treatment & stores and welfare services.,Air Command,COYLE PERSONNEL PLC,625070,53973.78
Ministry of Defence,Ministry of Defence,27/04/2010,Medical treatment & stores and welfare services.,Land Forces,COYLE PERSONNEL PLC,625070,8695.50
Ministry of Defence,Ministry of Defence,27/04/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,134698,13457.83
Ministry of Defence,Ministry of Defence,27/04/2010,Miscellaneous Administration Costs,Central TLB,ASPIRE DEFENCE LIMITED,624949,525.74
Ministry of Defence,Ministry of Defence,27/04/2010,Miscellaneous Administration Costs,Land Forces,ASPIRE DEFENCE LIMITED,624949,6397.37
Ministry of Defence,Ministry of Defence,27/04/2010,Miscellaneous Administration Costs,Defence Equipment & Support,CANON (UK) LIMITED,625028,11.41
Ministry of Defence,Ministry of Defence,27/04/2010,Miscellaneous Administration Costs,Central TLB,SERCO LIMITED,625524,16.24
Ministry of Defence,Defence Support Group,27/04/2010,Operational support,Corporate,JOSEPH GLEAVE & SON,000000419850,22800.00
Ministry of Defence,Defence Support Group,27/04/2010,Operational support,Corporate,JOSEPH GLEAVE & SON,000000419850,2037.36
Ministry of Defence,Ministry of Defence,27/04/2010,Payment of utilities,Land Forces,ANGLIAN WATER SERVICES LIMITED,624938,58207.88
Ministry of Defence,Ministry of Defence,27/04/2010,Payment of utilities,Defence Equipment & Support,BRITISH GAS TRADING LIMITED,625008,270.80
Ministry of Defence,Ministry of Defence,27/04/2010,Payment of utilities,Defence Estates,BRITISH GAS TRADING LIMITED,625008,2049.95
Ministry of Defence,Ministry of Defence,27/04/2010,Payment of utilities,Land Forces,BRITISH GAS TRADING LIMITED,625008,6346.23
Ministry of Defence,Ministry of Defence,27/04/2010,Payment of utilities,Defence Estates,DEFENCE SUPPORT GROUP  (DSG),625084,41.57
Ministry of Defence,Ministry of Defence,27/04/2010,Payment of utilities,Air Command,GB OILS LIMITED,625165,29227.99
Ministry of Defence,Ministry of Defence,27/04/2010,Payment of utilities,Central TLB,GB OILS LIMITED,625165,22892.05
Ministry of Defence,Ministry of Defence,27/04/2010,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,625165,10175.52
Ministry of Defence,Ministry of Defence,27/04/2010,Payment of utilities,Land Forces,GB OILS LIMITED,625165,19608.84
Ministry of Defence,Ministry of Defence,27/04/2010,Payment of utilities,Air Command,PACE PETROLEUM LTD,625421,42404.29
Ministry of Defence,Ministry of Defence,27/04/2010,Payment of utilities,Land Forces,PACE PETROLEUM LTD,625421,28186.08
Ministry of Defence,Ministry of Defence,27/04/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,625555,96516.77
Ministry of Defence,Ministry of Defence,27/04/2010,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,625555,240927.11
Ministry of Defence,Ministry of Defence,27/04/2010,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,625555,50479.79
Ministry of Defence,Ministry of Defence,27/04/2010,Payment of utilities,Defence Estates,SSE ENERGY SUPPLY LIMITED,625555,9965.39
Ministry of Defence,Ministry of Defence,27/04/2010,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,625555,136562.40
Ministry of Defence,Ministry of Defence,27/04/2010,Payment of utilities,Land Forces,STADTWERKE BIELEFELD GMBH,5000033853,82815.98
Ministry of Defence,Ministry of Defence,27/04/2010,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,625611,79764.31
Ministry of Defence,Ministry of Defence,27/04/2010,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,625611,600.34
Ministry of Defence,Ministry of Defence,27/04/2010,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,625611,994.09
Ministry of Defence,Ministry of Defence,27/04/2010,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,625611,4169.10
Ministry of Defence,Ministry of Defence,27/04/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,624949,16720091.07
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of buildings and military equipment ,Defence Estates,BimA,PBDB000836,26486.49
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES (SOUTH WEST)LIMITED,625082,539496.85
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,FENDER CARE NAVAL SOLUTIONS LIMITED,134692,629988.00
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of buildings and military equipment ,Land Forces,HOLDFAST TRAINING SERVICES LTD,625204,58253.82
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of buildings and military equipment ,Central TLB,SERCO LIMITED,625524,64396.09
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,624915,7667.15
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,624915,1114.83
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,624915,406.89
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,624915,3735.69
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,624915,18310.03
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,624915,254.09
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of inventory and services ,Land Forces,ASPIRE DEFENCE LIMITED,624949,433.15
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,624961,297027.07
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,624962,35043.51
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of inventory and services ,Air Command,C F ANDERSON & SON LIMITED,625022,467.52
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of inventory and services ,Defence Equipment & Support,C F ANDERSON & SON LIMITED,625022,28276.36
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,625028,6573.35
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of inventory and services ,Central TLB,CANON (UK) LIMITED,625028,1544.09
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of inventory and services ,Defence Equipment & Support,CANON (UK) LIMITED,625028,254.33
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,625028,1968.89
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of inventory and services ,Navy Command,CANON (UK) LIMITED,625028,5003.52
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of inventory and services ,Air Command,FORBO FLOORING UK LIMITED,625147,76020.59
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of inventory and services ,Defence Equipment & Support,FORBO FLOORING UK LIMITED,625147,2396.41
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of inventory and services ,Land Forces,FORBO FLOORING UK LIMITED,625147,221646.27
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of inventory and services ,Defence Equipment & Support,PERFORMANCE CHEMICALS LIMITED,625429,5717.49
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of inventory and services ,Air Command,ROYSTON LTD,625503,1261.35
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of inventory and services ,Land Forces,ROYSTON LTD,625503,222.08
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,625512,51334.70
Ministry of Defence,Ministry of Defence,27/04/2010,Purchase of inventory and services ,Central TLB,SERCO LIMITED,625524,5.83
