Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Ministry of Defence,Ministry of Defence,13/09/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,690292,39810.45
Ministry of Defence,Ministry of Defence,15/09/2010,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,691438,4457.04
Ministry of Defence,Ministry of Defence,15/09/2010,Miscellaneous Administration Costs,Land Forces,ASPIRE DEFENCE LIMITED,691438,6879.67
Ministry of Defence,Ministry of Defence,15/09/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,691438,17866396.04
Ministry of Defence,Ministry of Defence,15/09/2010,Design services and minor equipment purchases,Land Forces,ASPIRE DEFENCE LIMITED,691438,2085.60
Ministry of Defence,Ministry of Defence,16/09/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,692123,294204.67
Ministry of Defence,Ministry of Defence,20/09/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,693537,367648.06
Ministry of Defence,Ministry of Defence,23/09/2010,Estate management,Defence Estates,ASPIRE DEFENCE LIMITED,695416,67.61
Ministry of Defence,Ministry of Defence,23/09/2010,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,695416,27026.23
Ministry of Defence,Ministry of Defence,23/09/2010,IT and communication services,Land Forces,ASPIRE DEFENCE LIMITED,695416,245.30
Ministry of Defence,Ministry of Defence,23/09/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,695416,577426.13
Ministry of Defence,Ministry of Defence,23/09/2010,Design services and minor equipment purchases,Air Command,ASPIRE DEFENCE LIMITED,695416,207.80
Ministry of Defence,Ministry of Defence,24/09/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,696056,416765.57
Ministry of Defence,Ministry of Defence,29/09/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,697900,77464.14
Ministry of Defence,Ministry of Defence,16/09/2010,Fees for professional services,Air Command,ATKINS LIMITED,692125,14353.75
Ministry of Defence,Ministry of Defence,29/09/2010,IT and communication services,Land Forces,ATKINS LIMITED,697904,29335.00
Ministry of Defence,Defence Science and Technology Laboratory,03/09/2010,IT Software,Programme Office,ATLAS ELEKTRONIK UK LIMITED,V - 9000125844 - 00089668,74740.00
Ministry of Defence,Defence Science and Technology Laboratory,17/09/2010,Sub Contracted Work,Programme Office,ATLAS ELEKTRONIK UK LIMITED,V - 9000126228 - 00090421,120000.00
Ministry of Defence,Defence Science and Technology Laboratory,17/09/2010,Sub Contracted Work,Operations,ATLAS ELEKTRONIK UK LIMITED,V - 9000126228 - 00087967,126074.98
Ministry of Defence,Defence Science and Technology Laboratory,17/09/2010,Sub Contracted Work,Operations,AUBURN UNIVERSITY,V - 0000000466 - 00090783,32545.07
Ministry of Defence,Ministry of Defence,13/09/2010,Estate management,Land Forces,AVENANCE PLC,690294,26887.48
Ministry of Defence,Ministry of Defence,13/09/2010,Food and clothing,Land Forces,AVENANCE PLC,690294,111932.24
Ministry of Defence,Ministry of Defence,14/09/2010,Estate management,Defence Estates,AVENANCE PLC,690926,24.02
Ministry of Defence,Ministry of Defence,14/09/2010,Estate management,Air Command,AVENANCE PLC,690926,230.79
Ministry of Defence,Ministry of Defence,14/09/2010,Estate management,Land Forces,AVENANCE PLC,690926,64707.31
Ministry of Defence,Ministry of Defence,14/09/2010,Food and clothing,Land Forces,AVENANCE PLC,690926,166464.16
Ministry of Defence,Ministry of Defence,20/09/2010,Estate management,Defence Estates,AVENANCE PLC,693539,208.12
Ministry of Defence,Ministry of Defence,20/09/2010,Estate management,Defence Equipment & Support,AVENANCE PLC,693539,328.94
Ministry of Defence,Ministry of Defence,20/09/2010,Estate management,Air Command,AVENANCE PLC,693539,17814.06
Ministry of Defence,Ministry of Defence,20/09/2010,Estate management,Land Forces,AVENANCE PLC,693539,216398.76
Ministry of Defence,Ministry of Defence,20/09/2010,Food and clothing,Air Command,AVENANCE PLC,693539,39435.81
Ministry of Defence,Ministry of Defence,20/09/2010,Food and clothing,Land Forces,AVENANCE PLC,693539,401721.08
Ministry of Defence,Ministry of Defence,21/09/2010,Estate management,Air Command,AVENANCE PLC,694144,644.17
Ministry of Defence,Ministry of Defence,21/09/2010,Estate management,Land Forces,AVENANCE PLC,694144,10681.33
Ministry of Defence,Ministry of Defence,21/09/2010,Food and clothing,Air Command,AVENANCE PLC,694144,20460.75
Ministry of Defence,Ministry of Defence,21/09/2010,Food and clothing,Land Forces,AVENANCE PLC,694144,12738.48
Ministry of Defence,Ministry of Defence,22/09/2010,Estate management,Air Command,AVENANCE PLC,694762,72858.72
Ministry of Defence,Ministry of Defence,22/09/2010,Estate management,Land Forces,AVENANCE PLC,694762,34296.58
Ministry of Defence,Ministry of Defence,22/09/2010,Food and clothing,Air Command,AVENANCE PLC,694762,151992.31
Ministry of Defence,Ministry of Defence,22/09/2010,Food and clothing,Land Forces,AVENANCE PLC,694762,58263.78
Ministry of Defence,Ministry of Defence,27/09/2010,Estate management,Defence Estates,AVENANCE PLC,696716,750.43
Ministry of Defence,Ministry of Defence,27/09/2010,Estate management,Air Command,AVENANCE PLC,696716,71.09
Ministry of Defence,Ministry of Defence,27/09/2010,Estate management,Land Forces,AVENANCE PLC,696716,80579.38
Ministry of Defence,Ministry of Defence,27/09/2010,Food and clothing,Land Forces,AVENANCE PLC,696716,192408.79
Ministry of Defence,Ministry of Defence,30/09/2010,Medical treatment & stores and welfare services.,Land Forces,AVON POLYMER PRODUCTS LTD,698570,667.83
Ministry of Defence,Ministry of Defence,21/09/2010,Insurance,Central TLB,AXA CORPORATE SOLUTIONS SERVICES UK LTD,694148,30093.17
Ministry of Defence,Ministry of Defence,17/09/2010,Rent and rates,Defence Estates,AYLESBURY VALE DISTRICT COUNCIL,692791,64054.83
Ministry of Defence,Ministry of Defence,07/09/2010,Transport hire charges,Air Command,BABCOCK AEROSPACE LIMITED,687815,1523011.00
Ministry of Defence,Ministry of Defence,08/09/2010,Estate management,Defence Estates,BABCOCK DYNCORP LIMITED,688303,2695446.94
Ministry of Defence,Ministry of Defence,14/09/2010,Purchase of buildings and military equipment ,Defence Estates,BABCOCK DYNCORP LIMITED,690930,310947.30
Ministry of Defence,Ministry of Defence,23/09/2010,Estate management,Defence Estates,BABCOCK DYNCORP LIMITED,695427,1576462.00
Ministry of Defence,Ministry of Defence,29/09/2010,Estate management,Air Command,BABCOCK DYNCORP LIMITED,697914,101259.20
Ministry of Defence,Ministry of Defence,02/09/2010,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,686044,525.00
Ministry of Defence,Ministry of Defence,02/09/2010,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,686044,425.25
Ministry of Defence,Ministry of Defence,02/09/2010,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,686044,9854.25
Ministry of Defence,Ministry of Defence,02/09/2010,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,686044,10938.90
Ministry of Defence,Ministry of Defence,02/09/2010,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,686044,127668.57
Ministry of Defence,Ministry of Defence,02/09/2010,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,686044,401.50
Ministry of Defence,Ministry of Defence,02/09/2010,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,686044,91.60
Ministry of Defence,Ministry of Defence,02/09/2010,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,686044,13711.51
Ministry of Defence,Ministry of Defence,02/09/2010,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,686044,8887.34
Ministry of Defence,Ministry of Defence,07/09/2010,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,687817,6469.79
Ministry of Defence,Ministry of Defence,07/09/2010,Transport hire charges,Defence Estates,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,687817,8060.72
Ministry of Defence,Ministry of Defence,07/09/2010,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,687817,9353.49
Ministry of Defence,Ministry of Defence,07/09/2010,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,687817,27442.14
Ministry of Defence,Ministry of Defence,07/09/2010,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,687817,32738.20
Ministry of Defence,Ministry of Defence,07/09/2010,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,687817,292155.39
Ministry of Defence,Ministry of Defence,07/09/2010,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,687817,12030.02
Ministry of Defence,Ministry of Defence,08/09/2010,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,688306,976.50
Ministry of Defence,Ministry of Defence,08/09/2010,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,688306,199.50
Ministry of Defence,Ministry of Defence,08/09/2010,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,688306,2817.80
Ministry of Defence,Ministry of Defence,08/09/2010,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,688306,1054.20
Ministry of Defence,Ministry of Defence,08/09/2010,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,688306,203109.89
Ministry of Defence,Ministry of Defence,08/09/2010,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,688306,1970.01
Ministry of Defence,Ministry of Defence,08/09/2010,Design services and minor equipment purchases,Defence Estates,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,688306,497.48
Ministry of Defence,Ministry of Defence,08/09/2010,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,688306,1428.61
Ministry of Defence,Ministry of Defence,08/09/2010,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,688306,1974.49
Ministry of Defence,Ministry of Defence,08/09/2010,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,688306,4237.57
Ministry of Defence,Ministry of Defence,08/09/2010,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,688306,19231.71
Ministry of Defence,Ministry of Defence,10/09/2010,Payments on behalf of Defence Support Group,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,689603,2501.71
Ministry of Defence,Ministry of Defence,10/09/2010,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,689603,4034.50
Ministry of Defence,Ministry of Defence,10/09/2010,Transport hire charges,Defence Estates,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,689603,8811.48
Ministry of Defence,Ministry of Defence,10/09/2010,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,689603,5848.22
Ministry of Defence,Ministry of Defence,10/09/2010,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,689603,15249.12
Ministry of Defence,Ministry of Defence,10/09/2010,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,689603,27538.36
Ministry of Defence,Ministry of Defence,10/09/2010,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,689603,222547.78
Ministry of Defence,Ministry of Defence,10/09/2010,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,689603,8711.81
Ministry of Defence,Ministry of Defence,14/09/2010,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,690932,612.95
Ministry of Defence,Ministry of Defence,14/09/2010,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,690932,2699.87
Ministry of Defence,Ministry of Defence,14/09/2010,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,690932,4026.75
Ministry of Defence,Ministry of Defence,14/09/2010,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,690932,141916.85
Ministry of Defence,Ministry of Defence,14/09/2010,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,690932,4542.90
Ministry of Defence,Ministry of Defence,14/09/2010,Design services and minor equipment purchases,Defence Estates,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,690932,698.40
Ministry of Defence,Ministry of Defence,14/09/2010,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,690932,93.97
Ministry of Defence,Ministry of Defence,14/09/2010,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,690932,837.25
Ministry of Defence,Ministry of Defence,14/09/2010,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,690932,18509.21
Ministry of Defence,Ministry of Defence,14/09/2010,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,690932,26951.50
Ministry of Defence,Ministry of Defence,17/09/2010,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,692796,10699.20
Ministry of Defence,Ministry of Defence,17/09/2010,Transport hire charges,Defence Estates,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,692796,3865.64
Ministry of Defence,Ministry of Defence,17/09/2010,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,692796,-819.02
Ministry of Defence,Ministry of Defence,17/09/2010,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,692796,15137.87
Ministry of Defence,Ministry of Defence,17/09/2010,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,692796,31441.77
Ministry of Defence,Ministry of Defence,17/09/2010,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,692796,355759.79
Ministry of Defence,Ministry of Defence,17/09/2010,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,692796,17093.61
Ministry of Defence,Ministry of Defence,17/09/2010,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,692796,2562.61
Ministry of Defence,Ministry of Defence,17/09/2010,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,692796,78.44
Ministry of Defence,Ministry of Defence,17/09/2010,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,692796,4738.74
Ministry of Defence,Ministry of Defence,17/09/2010,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,692796,8629.50
Ministry of Defence,Ministry of Defence,21/09/2010,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,694150,373.18
Ministry of Defence,Ministry of Defence,21/09/2010,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,694150,1441.33
Ministry of Defence,Ministry of Defence,21/09/2010,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,694150,89.25
Ministry of Defence,Ministry of Defence,21/09/2010,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,694150,1953.00
Ministry of Defence,Ministry of Defence,21/09/2010,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,694150,206149.44
Ministry of Defence,Ministry of Defence,21/09/2010,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,694150,1816.50
Ministry of Defence,Ministry of Defence,21/09/2010,Design services and minor equipment purchases,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,694150,142.40
