UniqueRef,DATE OF TRANSACTION,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC19180,06-Dec-11,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,722.76,19180
MODGPC19181,08-Dec-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,903.04,19181
MODGPC19182,01-Dec-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"3,611.52",19182
MODGPC19183,01-Dec-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"1,041.58",19183
MODGPC19184,06-Dec-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"1,148.20",19184
MODGPC19185,07-Dec-11,Miscellaneous Industrial/Commercial, TOOL HIRE,600.64,19185
MODGPC19186,05-Dec-11,Print and Advertising              , STENOGRAPHIC SERVICES,912.52,19186
MODGPC19187,09-Dec-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,576,19187
MODGPC19188,07-Dec-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"2,109.24",19188
MODGPC19189,12-Dec-11,Freight and Storage                , MOTOR FREIGHT CARRIERS,"1,544.75",19189
MODGPC19190,09-Dec-11,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,822.53,19190
MODGPC19191,13-Dec-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"2,060.00",19191
MODGPC19192,02-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,325.00",19192
MODGPC19193,06-Dec-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"3,588.00",19193
MODGPC19194,13-Dec-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"4,838.88",19194
MODGPC19195,12-Dec-11,Training and Educational           , ELEMENTARY/SECONDARY SCHOOLS,560,19195
MODGPC19196,12-Dec-11,General Retail and Wholesale       , HARDWARE STORES,"1,271.94",19196
MODGPC19197,13-Dec-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"2,112.96",19197
MODGPC19198,08-Dec-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"1,704.07",19198
MODGPC19199,12-Dec-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"1,682.43",19199
MODGPC19200,10-Dec-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"4,740.00",19200
MODGPC19201,01-Dec-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,573.12,19201
MODGPC19202,01-Dec-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"2,742.67",19202
MODGPC19203,01-Dec-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,793.8,19203
MODGPC19204,12-Dec-11,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,"2,410.80",19204
MODGPC19205,13-Dec-11,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,822,19205
MODGPC19206,01-Dec-11,Leisure Activities                 , SPORT/RECREATIONAL CAMPS,"1,785.00",19206
MODGPC19207,13-Dec-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,653.8,19207
MODGPC19208,07-Dec-11,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"1,200.00",19208
MODGPC19209,12-Dec-11,Building Services                  , ELECTRICAL CONTRACTORS,"1,398.54",19209
MODGPC19210,06-Dec-11,Auto Rental                        ,Auto Rental                        ,"1,009.08",19210
MODGPC19211,07-Dec-11,Auto Rental                        ,Auto Rental                        ,"1,129.63",19211
MODGPC19212,05-Dec-11,Auto Rental                        ,Auto Rental                        ,827.42,19212
MODGPC19213,05-Dec-11,Auto Rental                        ,Auto Rental                        ,603.98,19213
MODGPC19214,07-Dec-11,Auto Rental                        ,Auto Rental                        ,638.4,19214
MODGPC19215,13-Dec-11,Auto Rental                        ,Auto Rental                        ,612.04,19215
MODGPC19216,05-Dec-11,Auto Rental                        ,Auto Rental                        ,505.94,19216
MODGPC19217,06-Dec-11,Auto Rental                        ,Auto Rental                        ,638.4,19217
MODGPC19218,12-Dec-11,Auto Rental                        ,Auto Rental                        ,638.4,19218
MODGPC19219,07-Dec-11,Auto Rental                        ,Auto Rental                        ,619.92,19219
MODGPC19220,01-Dec-11,Auto Rental                        ,Auto Rental                        ,"1,051.80",19220
MODGPC19221,02-Dec-11,Auto Rental                        ,Auto Rental                        ,709.99,19221
MODGPC19222,05-Dec-11,Auto Rental                        ,Auto Rental                        ,"1,387.20",19222
MODGPC19223,08-Dec-11,Auto Rental                        ,Auto Rental                        ,"3,758.07",19223
MODGPC19224,13-Dec-11,Auto Rental                        ,Auto Rental                        ,542.52,19224
MODGPC19225,05-Dec-11,Auto Rental                        ,Auto Rental                        ,"1,271.42",19225
MODGPC19226,06-Dec-11,Auto Rental                        ,Auto Rental                        ,746.84,19226
MODGPC19227,09-Dec-11,Auto Rental                        ,Auto Rental                        ,619.92,19227
MODGPC19228,13-Dec-11,Auto Rental                        ,Auto Rental                        ,672,19228
MODGPC19229,02-Dec-11,Auto Rental                        ,Auto Rental                        ,950.68,19229
MODGPC19230,05-Dec-11,Auto Rental                        ,Auto Rental                        ,"4,149.60",19230
MODGPC19231,07-Dec-11,Auto Rental                        ,Auto Rental                        ,879.37,19231
MODGPC19232,05-Dec-11,Auto Rental                        ,Auto Rental                        ,789.6,19232
MODGPC19233,01-Dec-11,Auto Rental                        ,Auto Rental                        ,"1,176.00",19233
MODGPC19234,06-Dec-11,Auto Rental                        ,Auto Rental                        ,"1,373.44",19234
MODGPC19235,12-Dec-11,General Retail and Wholesale       , SPORTING GOODS STORES,"1,137.24",19235
MODGPC19236,13-Dec-11,Medical Supplies and Services      , DRUG STORES & PHARMACIES,720,19236
MODGPC19237,13-Dec-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,541,19237
MODGPC19238,05-Dec-11,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,623.14,19238
MODGPC19239,06-Dec-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"2,322.72",19239
MODGPC19240,06-Dec-11,Medical Supplies and Services      , ORTHOPEDIC GOODS,"3,538.08",19240
MODGPC19241,06-Dec-11,Business Clothing and Footwear     , COMMERCIAL FOOTWEAR,"4,568.94",19241
MODGPC19242,06-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,900,19242
MODGPC19243,07-Dec-11,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,530.27,19243
MODGPC19244,08-Dec-11,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"1,584.00",19244
MODGPC19245,09-Dec-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,544.85,19245
MODGPC19246,13-Dec-11,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"2,014.50",19246
MODGPC19247,09-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"2,115.00",19247
MODGPC19248,08-Dec-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,690.56,19248
MODGPC19249,07-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,434.00",19249
MODGPC19250,05-Dec-11,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"1,000.00",19250
MODGPC19251,02-Dec-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"1,712.00",19251
MODGPC19252,07-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,932.4,19252
MODGPC19253,12-Dec-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"1,763.00",19253
MODGPC19254,01-Dec-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"3,946.30",19254
MODGPC19255,01-Dec-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"4,771.20",19255
MODGPC19256,01-Dec-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"4,061.00",19256
MODGPC19257,01-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"1,450.00",19257
MODGPC19258,08-Dec-11,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,910.2,19258
MODGPC19259,09-Dec-11,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"1,832.70",19259
MODGPC19260,12-Dec-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"1,264.50",19260
MODGPC19261,13-Dec-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"2,002.00",19261
MODGPC19262,01-Dec-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,637.44,19262
MODGPC19263,13-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,600.00",19263
MODGPC19264,13-Dec-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"3,967.92",19264
MODGPC19265,06-Dec-11,General Retail and Wholesale       , SHOE STORES,812,19265
MODGPC19266,06-Dec-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,671.1,19266
MODGPC19267,06-Dec-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,580.01,19267
MODGPC19268,07-Dec-11,Business Clothing and Footwear     , CLOTHING/RENT/COSTUME/UNIFO,664.27,19268
MODGPC19269,09-Dec-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,972.91,19269
MODGPC19270,09-Dec-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,966.53,19270
MODGPC19271,09-Dec-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,869.16,19271
MODGPC19272,09-Dec-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,845.46,19272
MODGPC19273,09-Dec-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,676.36,19273
MODGPC19274,09-Dec-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,995.98,19274
MODGPC19275,09-Dec-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,991.34,19275
MODGPC19276,09-Dec-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,990.92,19276
MODGPC19277,12-Dec-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,755.46,19277
MODGPC19278,12-Dec-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"12,813.60",19278
MODGPC19279,12-Dec-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"13,480.80",19279
MODGPC19280,12-Dec-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"12,763.20",19280
MODGPC19281,12-Dec-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"2,000.00",19281
MODGPC19282,05-Dec-11,Miscellaneous Industrial/Commercial, TOOL HIRE,518.28,19282
MODGPC19283,13-Dec-11,Medical Supplies and Services      , DRUG STORES & PHARMACIES,650,19283
MODGPC19284,01-Dec-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"5,950.00",19284
MODGPC19285,06-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,768,19285
MODGPC19286,13-Dec-11,Auto Rental                        ,Auto Rental                        ,"3,226.15",19286
MODGPC19287,08-Dec-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"1,000.00",19287
MODGPC19288,07-Dec-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"2,466.00",19288
MODGPC19289,08-Dec-11,General Retail and Wholesale       , DISCOUNT STORES,621.52,19289
MODGPC19290,05-Dec-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,508.45,19290
MODGPC19291,06-Dec-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,748.37,19291
MODGPC19292,06-Dec-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"2,860.80",19292
MODGPC19293,12-Dec-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"2,435.63",19293
MODGPC19294,05-Dec-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,825.96,19294
MODGPC19295,09-Dec-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,736.5,19295
MODGPC19296,12-Dec-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"1,957.31",19296
MODGPC19297,05-Dec-11,Miscellaneous Industrial/Commercial, TOOL HIRE,521.8,19297
MODGPC19298,08-Dec-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"1,732.67",19298
MODGPC19299,09-Dec-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,694.68,19299
MODGPC19300,09-Dec-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,694.68,19300
MODGPC19301,09-Dec-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,571.64,19301
MODGPC19302,13-Dec-11,"Office Stationery, Equipment and Su", STATIONERY STORES,547.92,19302
MODGPC19303,02-Dec-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,618.68,19303
MODGPC19304,06-Dec-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,941.78,19304
MODGPC19305,12-Dec-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"2,374.32",19305
MODGPC19306,07-Dec-11,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,912,19306
MODGPC19307,08-Dec-11,Auto Rental                        ,Auto Rental                        ,"1,308.00",19307
MODGPC19308,13-Dec-11,"Office Stationery, Equipment and Su", STATIONERY STORES,542.72,19308
MODGPC19309,05-Dec-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"1,920.96",19309
MODGPC19310,13-Dec-11,General Retail and Wholesale       , SPORTING GOODS STORES,538.9,19310
MODGPC19311,09-Dec-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,535.2,19311
MODGPC19312,05-Dec-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,793.35,19312
MODGPC19313,05-Dec-11,Building Services                  , ELECTRICAL CONTRACTORS,807.89,19313
MODGPC19314,13-Dec-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"1,746.00",19314
MODGPC19315,13-Dec-11,Restaurants and Bars               , BARS/TAVERNS/LOUNGES/DISCOS,510,19315
MODGPC19316,02-Dec-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"4,227.37",19316
MODGPC19317,01-Dec-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,809.18,19317
MODGPC19318,01-Dec-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"1,529.62",19318
MODGPC19319,06-Dec-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"1,358.26",19319
MODGPC19320,05-Dec-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,523.72,19320
MODGPC19321,08-Dec-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS",920,19321
MODGPC19322,13-Dec-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"1,028.75",19322
MODGPC19323,07-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"3,500.00",19323
MODGPC19324,05-Dec-11,"Office Stationery, Equipment and Su", STATIONERY STORES,861.05,19324
MODGPC19325,13-Dec-11,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",597.2,19325
MODGPC19326,08-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,702,19326
MODGPC19327,02-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,598.8,19327
MODGPC19328,08-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"10,929.60",19328
MODGPC19329,07-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,966,19329
MODGPC19330,01-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"1,079.40",19330
MODGPC19331,01-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"3,162.00",19331
MODGPC19332,01-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"1,740.00",19332
MODGPC19333,02-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"2,118.36",19333
MODGPC19334,07-Dec-11,Building Materials                 , PLUMBING/HEATING EQUIPMENT,908.16,19334
MODGPC19335,06-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"1,020.00",19335
MODGPC19336,07-Dec-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"1,084.16",19336
MODGPC19337,07-Dec-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,794.76,19337
MODGPC19338,09-Dec-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,997.68,19338
MODGPC19339,07-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"2,154.72",19339
MODGPC19340,12-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,606.6,19340
MODGPC19341,12-Dec-11,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,"1,072.80",19341
MODGPC19342,09-Dec-11,Print and Advertising              , MISC PUBLISHING & PRINTING,811.2,19342
MODGPC19343,06-Dec-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"3,465.43",19343
MODGPC19344,08-Dec-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,586.93,19344
MODGPC19345,08-Dec-11,Clubs/Associations/Organisations   , AUTO ASSOCIATIONS,780,19345
MODGPC19346,08-Dec-11,Clubs/Associations/Organisations   , AUTO ASSOCIATIONS,780,19346
MODGPC19347,05-Dec-11,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,930,19347
MODGPC19348,07-Dec-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"2,148.00",19348
MODGPC19349,02-Dec-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,897.14,19349
MODGPC19350,05-Dec-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,760.8,19350
MODGPC19351,05-Dec-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"1,141.20",19351
MODGPC19352,05-Dec-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"1,141.20",19352
MODGPC19353,06-Dec-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,745.72,19353
MODGPC19354,07-Dec-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"1,080.00",19354
MODGPC19355,01-Dec-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"1,620.00",19355
MODGPC19356,13-Dec-11,Print and Advertising              , MISC PUBLISHING & PRINTING,614.5,19356
MODGPC19357,13-Dec-11,Print and Advertising              , MISC PUBLISHING & PRINTING,765.25,19357
MODGPC19358,01-Dec-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"5,964.92",19358
MODGPC19359,01-Dec-11,Print and Advertising              , MISC PUBLISHING & PRINTING,776.16,19359
MODGPC19360,06-Dec-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"1,000.00",19360
MODGPC19361,01-Dec-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,"1,402.95",19361
MODGPC19362,08-Dec-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,609.82,19362
MODGPC19363,09-Dec-11,Leisure Activities                 , TOURIST ATTRACTIONS AND XHBT,"1,308.00",19363
MODGPC19364,07-Dec-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"1,150.00",19364
MODGPC19365,09-Dec-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"2,166.40",19365
MODGPC19366,01-Dec-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"1,757.35",19366
MODGPC19367,01-Dec-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"1,633.72",19367
MODGPC19368,01-Dec-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"1,418.36",19368
MODGPC19369,02-Dec-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"1,000.00",19369
MODGPC19370,06-Dec-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,"1,140.74",19370
MODGPC19371,09-Dec-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"4,209.44",19371
MODGPC19372,06-Dec-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"2,149.26",19372
MODGPC19373,06-Dec-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"1,026.40",19373
MODGPC19374,06-Dec-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"2,980.50",19374
MODGPC19375,06-Dec-11,"Office Stationery, Equipment and Su", STATIONERY STORES,724.21,19375
