Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount In Sterling
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2010,Research & Development Expenditure (Programme),GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,THE WELLBEING COMMUNITY INTEREST COMPANY,1001319,5000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2010,Research & Development Expenditure (Programme),GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,THE WELLBEING COMMUNITY INTEREST COMPANY,1001319,5000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2010,Research & Development Expenditure (Programme),GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,TRIBAL CONSULTING LTD,1000363,2757.25
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/07/2010,Research & Development Expenditure (Programme),GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,TRIBAL CONSULTING LTD,1001362,6827
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2010,Research & Development Expenditure (Programme),GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,UEA CONSULTING LTD,1000556,-3600
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2010,Research & Development Expenditure (Programme),GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,UEA CONSULTING LTD,1000556,3600
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2010,Research & Development Expenditure (Programme),GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,UEA CONSULTING LTD,1000556,3600
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2010,Research & Development Expenditure (Programme),GOVERNMENT OFFICE FOR SCIENCE - GOVERNMENT OFFICE FOR SCIENCE,UNIVERSITY OF NEWCASTLE UPON TYNE,1001229,5600
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2010,Conference and Exhibition Services (Programme),SCIENCE & RESEARCH GROUP - RESEARCH BASE,CENTRE FOR APPLIED BIOSCIENCE INTERNATIONAL CABI,1002444,29044.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2010,Entertaining UK (Programme),SCIENCE & RESEARCH GROUP - RESEARCH BASE,DO & CO MUSEUM CATERING LTD,1002421,813.7
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP - RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),999948,3762.04
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2010,Rail Fares - Overseas (Programme),SCIENCE & RESEARCH GROUP - RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1000494,767.09
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2010,Air Fares  - Overseas (Programme),SCIENCE & RESEARCH GROUP - RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1000499,-1161.12
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/07/2010,Air Fares  - Overseas (Programme),SCIENCE & RESEARCH GROUP - RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),999079,-577.41
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2010,Air Fares  - Overseas (Programme),SCIENCE & RESEARCH GROUP - RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),997778,-449.08
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2010,Air Fares  - Overseas (Programme),SCIENCE & RESEARCH GROUP - RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),999952,730.57
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2010,Air Fares  - Overseas (Programme),SCIENCE & RESEARCH GROUP - RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1000499,1161.12
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/07/2010,Air Fares  - Overseas (Programme),SCIENCE & RESEARCH GROUP - RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),998657,1801.35
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2010,Hotels- Overseas  (Programme),SCIENCE & RESEARCH GROUP - RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1000495,1369.81
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/07/2010,Entertaining Overseas (Programme),SCIENCE & RESEARCH GROUP - RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),999074,-767.09
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2010,Entertaining Overseas (Programme),SCIENCE & RESEARCH GROUP - RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),999953,-305.06
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2010,Entertaining Overseas (Programme),SCIENCE & RESEARCH GROUP - RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),997781,1300
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP - RESEARCH BASE,KINGS COLLEGE LONDON,1002647,5666.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2010,Air Fares  - Overseas (Programme),SCIENCE & RESEARCH GROUP - RESEARCH BASE,NATURAL ENVIRONMENT RESEARCH COUNCIL,1002913,683.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2010,Hotels (Programme),SCIENCE & RESEARCH GROUP - RESEARCH BASE,PARK INN LONDON,1002382,1994.99725
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/07/2010,Hotels- Overseas  (Programme),SCIENCE & RESEARCH GROUP - RESEARCH BASE,"Personal Expense, Name Witheld",10271097,757.38
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2010,Air Fares  - Overseas (Programme),SCIENCE & RESEARCH GROUP - RESEARCH BASE,PLAXICA LTD,1002918,2500
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/07/2010,Air Fares  - Overseas (Programme),SCIENCE & RESEARCH GROUP - RESEARCH BASE,PROFESSOR RAHIM TAFAZOLLI T/A R&R TELECOM CONSULTANTS,1000855,3264
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/07/2010,Air Fares  - Overseas (Programme),SCIENCE & RESEARCH GROUP - RESEARCH BASE,SCIENCE AND TECHNOLOGY FACILITIES  COUNCIL,1000693,5326.18
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP - RESEARCH BASE,THE BRITISH COUNCIL,1002656,11321.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/07/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP - RESEARCH BASE,UNIVERSITY OF LIVERPOOL,1001033,1250
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/07/2010,Technical Advice,Shareholder Executive - Shareholder Executive,RAYMOND PYLE,1001022,5838.1
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/07/2010,Grant in Aid - Current -Other,Fair Markets Group Summary - Europe and World Trade Directorates,SITPRO LTD,1000957,99225
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/07/2010,Purchase of  Advertising and Publicity (Programme),Fair Markets Group Summary - Employment Relations,COI COMMUNICATIONS,1001850,3228.27
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2010,Project Management Costs (Programme),Fair Markets Group Summary - Employment Relations,EG WHYBREW,1001973,1858
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/07/2010,Outsourced Programme Management Services,Fair Markets Group Summary - Employment Relations,HAYS ACCOUNTANCY PERSONNEL,1000888,21913.139
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2010,Cash Expenditure during the Year - Other Programme Provisions,Fair Markets Group Summary - Employment Relations,"Payment Under the Icelandic Trawlerman Compensation Scheme, Name Witheld",10271857,1367.1
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2010,Cash Expenditure during the Year - Other Programme Provisions,Fair Markets Group Summary - Employment Relations,"Payment Under the Icelandic Trawlerman Compensation Scheme, Name Witheld",10271366,1520.81
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2010,Cash Expenditure during the Year - Other Programme Provisions,Fair Markets Group Summary - Employment Relations,"Payment Under the Icelandic Trawlerman Compensation Scheme, Name Witheld",10271383,1722.87
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2010,Cash Expenditure during the Year - Other Programme Provisions,Fair Markets Group Summary - Employment Relations,"Payment Under the Icelandic Trawlerman Compensation Scheme, Name Witheld",10271370,2128.8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2010,Cash Expenditure during the Year - Other Programme Provisions,Fair Markets Group Summary - Employment Relations,"Payment Under the Icelandic Trawlerman Compensation Scheme, Name Witheld",10271393,2179.25
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2010,Cash Expenditure during the Year - Other Programme Provisions,Fair Markets Group Summary - Employment Relations,"Payment Under the Icelandic Trawlerman Compensation Scheme, Name Witheld",10271362,2664.7
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2010,Cash Expenditure during the Year - Other Programme Provisions,Fair Markets Group Summary - Employment Relations,"Payment Under the Icelandic Trawlerman Compensation Scheme, Name Witheld",10271377,2857.52
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2010,Cash Expenditure during the Year - Other Programme Provisions,Fair Markets Group Summary - Employment Relations,"Payment Under the Icelandic Trawlerman Compensation Scheme, Name Witheld",10271881,3042.83
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2010,Cash Expenditure during the Year - Other Programme Provisions,Fair Markets Group Summary - Employment Relations,"Payment Under the Icelandic Trawlerman Compensation Scheme, Name Witheld",10271372,3499.26
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2010,Cash Expenditure during the Year - Other Programme Provisions,Fair Markets Group Summary - Employment Relations,"Payment Under the Icelandic Trawlerman Compensation Scheme, Name Witheld",10271880,3677.03
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2010,Cash Expenditure during the Year - Other Programme Provisions,Fair Markets Group Summary - Employment Relations,"Payment Under the Icelandic Trawlerman Compensation Scheme, Name Witheld",10271876,3952.72
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2010,Cash Expenditure during the Year - Other Programme Provisions,Fair Markets Group Summary - Employment Relations,"Payment Under the Icelandic Trawlerman Compensation Scheme, Name Witheld",10271882,4261.06
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2010,Cash Expenditure during the Year - Other Programme Provisions,Fair Markets Group Summary - Employment Relations,"Payment Under the Icelandic Trawlerman Compensation Scheme, Name Witheld",10271872,4276.81
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2010,Cash Expenditure during the Year - Other Programme Provisions,Fair Markets Group Summary - Employment Relations,"Payment Under the Icelandic Trawlerman Compensation Scheme, Name Witheld",10271385,4282.15
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2010,Cash Expenditure during the Year - Other Programme Provisions,Fair Markets Group Summary - Employment Relations,"Payment Under the Icelandic Trawlerman Compensation Scheme, Name Witheld",10271376,4286.76
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2010,Cash Expenditure during the Year - Other Programme Provisions,Fair Markets Group Summary - Employment Relations,"Payment Under the Icelandic Trawlerman Compensation Scheme, Name Witheld",10271395,4435.91
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2010,Cash Expenditure during the Year - Other Programme Provisions,Fair Markets Group Summary - Employment Relations,"Payment Under the Icelandic Trawlerman Compensation Scheme, Name Witheld",10271386,4624.94
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2010,Cash Expenditure during the Year - Other Programme Provisions,Fair Markets Group Summary - Employment Relations,"Payment Under the Icelandic Trawlerman Compensation Scheme, Name Witheld",10271883,5065.44
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2010,Cash Expenditure during the Year - Other Programme Provisions,Fair Markets Group Summary - Employment Relations,"Payment Under the Icelandic Trawlerman Compensation Scheme, Name Witheld",10271862,5244.41
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2010,Cash Expenditure during the Year - Other Programme Provisions,Fair Markets Group Summary - Employment Relations,"Payment Under the Icelandic Trawlerman Compensation Scheme, Name Witheld",10271858,5889.75
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2010,Cash Expenditure during the Year - Other Programme Provisions,Fair Markets Group Summary - Employment Relations,"Payment Under the Icelandic Trawlerman Compensation Scheme, Name Witheld",10271867,6695.34
