Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SANDWELL MBC,5000134863,"7,603,265.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SEFTON MBC,5000134870,"5,171,077.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SHEFFIELD CITY CNCL,5000134876,"11,514,161.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SHROPSHIRE & WREKIN FIRE AUTHORITY,5000134879,"342,918.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SOMERSET COUNTY CNCL,5000134884,"4,558,227.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH TYNESIDE COUNCIL,5000134914,"3,744,783.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH YORKSHIRE FIRE & CD,5000134915,"1,525,135.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH YORKSHIRE P A,5000134916,"4,238,904.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTHEND ON SEA BC,5000134919,"2,550,797.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTHWARK LB,5000134922,"9,569,961.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ST HELENS MBC,5000134930,"3,649,790.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",STAFFORDSHIRE COUNTY CNCL,5000134933,"6,521,879.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",STAFFORDSHIRE  FIRE & RESCUE SERV,5000134934,"771,462.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",STAFFORDSHIRE POLICE AUTHORITY,5000134937,"2,208,895.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",STOKE ON TRENT CITY COUNCIL,5000134945,"5,279,738.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SUFFOLK COUNTY CNCL,5000134950,"7,006,676.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SUFFOLK POLICE AUTHORITY,5000134953,"1,242,264.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SUNDERLAND DC,5000134954,"6,531,065.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SURREY COUNTY CNCL,5000134956,"5,287,798.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SURREY POLICE AUTHORITY,5000134959,"1,509,371.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SUSSEX POLICE AUTHORITY,5000134960,"2,985,603.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",TAMESIDE MBC,5000134968,"4,375,811.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",THAMES VALLEY POLICE AUTHORITY,5000134985,"3,986,270.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",TORBAY BC,5000134994,"2,446,805.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",TYNE & WEAR FIRE AUTHORITY,5000135004,"1,475,325.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CITY OF WAKEFIELD MDC,5000135010,"5,857,935.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WALSALL MBC,5000135011,"5,692,461.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WALTHAM FOREST LB,5000135014,"5,100,092.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WANDSWORTH LB,5000135016,"6,230,037.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WARWICKSHIRE COUNTY CNCL,5000135021,"3,819,699.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WARWICKSHIRE POLICE AUTHORITY,5000135022,"910,502.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST MERCIA POLICE AUTH,5000135045,"2,283,639.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST MIDLANDS FIRE & CIVIL DEFENCE,5000135046,"3,351,884.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST MIDLANDS POLICE AUTH,5000135047,"9,783,416.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST SUSSEX CC,5000135052,"4,093,492.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",W YORKSHIRE FIRE & RESCUE AUTH,5000135053,"2,384,517.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST YORKSHIRE POLICE AUTHORITY,5000135054,"6,714,111.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WIGAN MBC,5000135059,"5,519,812.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WILTSHIRE & SWINDON FIRE AUTHORITY,5000135061,"397,631.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WILTSHIRE POLICE,5000135062,"1,121,656.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WIRRAL MBC,5000135068,"6,547,600.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WOLVERHAMPTON MBC,5000135074,"5,976,574.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",WORCESTERSHIRE COUNTY COUNCIL,5000135077,"3,739,530.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GREATER LONDON AUTHORITY-FIRE,5000135088,"10,766,401.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CORNWALL COUNCIL,5000135095,"8,861,605.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DURHAM COUNTY COUNCIL,5000135098,"9,595,359.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTHUMBERLAND,5000135100,"5,401,941.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SHROPSHIRE COUNCIL,5000135101,"3,877,596.00"
Communities & Local Government,DCLG,22/07/2010,Accommodation,"Local Gov & Reg(LG DEL,AME, RfR2)",DCLG GOVERNMENT PROCUREMENT CARD,1000002247,915.00
Communities & Local Government,DCLG,22/07/2010,Medals,Communities Group,ROYAL MINT,5106141559,872.44
Communities & Local Government,DCLG,22/07/2010,Telecoms equipment (non-capitalised),Finance and Corporate Services,DAMOVO UK LTD,5106141531,"11,549.67"
Communities & Local Government,DCLG,22/07/2010,Electricity,Finance and Corporate Services,EDF ENERGY 1 LIMITED,5106141599,"37,114.48"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",ALLERDALE BOROUGH COUNCIL,5000134067,"783,105.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",AMBER VALLEY BC,5000134068,"3,832,296.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",ASHFORD BC,5000134069,"2,610,390.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",AYLESBURY VALE DC,5000134070,"557,230.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",BEXLEY LB,5000134071,"959,309.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",BRECKLAND DC,5000134072,"777,346.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",BROADLAND DC,5000134073,"1,674,842.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",BROXTOWE BC,5000134074,"1,026,538.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",COTSWOLD DC,5000134075,"1,983,293.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",DONCASTER MBC,5000134076,"9,998,604.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST CAMBRIDGESHIRE DC,5000134077,"569,961.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST DEVON DC,5000134078,"760,038.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST LINDSEY DC,5000134079,"1,637,833.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",EPSOM & EWELL BC,5000134080,"1,492,414.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",FENLAND DC,5000134081,"984,992.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",HAMBLETON DC,5000134082,"1,226,404.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",HUNTINGDONSHIRE DC,5000134083,"4,467,034.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",CITY OF LINCOLN COUNCIL,5000134085,"2,597,096.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",NEWARK & SHERWOOD DC,5000134086,"1,457,130.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH NORFOLK DC,5000134087,"675,873.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",OLDHAM MBC,5000134088,"3,412,587.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",PENDLE BC,5000134089,"508,619.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",RICHMOND UPON THAMES LB,5000134091,"2,537,635.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",SHEPWAY DC,5000134094,"3,226,284.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH GLOUCESTERSHIRE COUNCIL,5000134095,"5,366,984.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH RIBBLE BC,5000134096,"1,667,622.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH STAFFORDSHIRE DC,5000134097,"1,799,764.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",TAMWORTH BOROUGH COUNCIL,5000134098,"706,624.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",TORBAY BC,5000134099,"1,647,746.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",VALE OF WHITE HORSE DC,5000134100,"710,827.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",WALSALL MBC,5000134101,"6,218,214.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST BERKSHIRE COUNCIL,5000134102,"1,192,989.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST SOMERSET DC,5000134103,"283,434.00"
Communities & Local Government,DCLG,22/07/2010,NNDR Outturn Adjustments,"Local Gov & Reg(LG DEL,AME, RfR2)",WINCHESTER CITY CNCL,5000134104,"1,576,324.00"
Communities & Local Government,DCLG,22/07/2010,Services provided by other Govt Orgs,Housing and Planning,ORDNANCE SURVEY,5106141592,"12,658.03"
Communities & Local Government,DCLG,22/07/2010,Services provided by other Govt Orgs,Finance and Corporate Services,RAILWAYS PENSION TRUSTEE CO LTD,5106141609,"2,890.50"
Communities & Local Government,DCLG,22/07/2010,Steady State Service Provision,Housing and Planning,AEA TECHNOLOGY ENVIRONMENT,5106141563,"21,401.45"
Communities & Local Government,DCLG,22/07/2010,Steady State Service Provision,Housing and Planning,TENANT SERVICES AUTHORIT Y,5106141590,"14,703.86"
Communities & Local Government,DCLG,22/07/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,5106141643,"166,932.00"
Communities & Local Government,DCLG,23/07/2010,Building Renovations,Finance and Corporate Services,COMO INTERIORS LTD,5106141703,"160,121.35"
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106141696,957.77
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106141736,697.07
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Regions and Communities,CAPITA RESOURCING LTD,5106141621,"3,348.75"
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Regions and Communities,CAPITA RESOURCING LTD,5106141629,"1,108.30"
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Finance and Corporate Services,MICHAEL PAGE INTERNATIONAL,5106141470,"1,903.50"
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Finance and Corporate Services,OPEN SPACES LTD,5106141773,"1,057.50"
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Finance and Corporate Services,REED SPECIALIST RECRUITMENT LTD,5106141690,"2,079.41"
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Finance and Corporate Services,REED SPECIALIST RECRUITMENT LTD,5106141693,455.83
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Finance and Corporate Services,REED SPECIALIST RECRUITMENT LTD,5106141694,438.52
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Finance and Corporate Services,REED SPECIALIST RECRUITMENT LTD,5106141697,"2,890.02"
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Finance and Corporate Services,REED SPECIALIST RECRUITMENT LTD,5106141729,"2,713.80"
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Finance and Corporate Services,REED SPECIALIST RECRUITMENT LTD,5106141738,858.69
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Finance and Corporate Services,SBS GROUP (UK) LTD,5106141665,"15,680.72"
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106141682,"1,426.45"
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106141683,"1,159.56"
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106141529,"13,863.83"
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106141617,"1,916.72"
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106141619,"3,375.54"
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106141631,"7,603.03"
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Communities Group,BROOK STREET BUREAU,5106141764,"1,507.83"
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Communities Group,BROOK STREET BUREAU,5106141789,"1,398.71"
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Communities Group,PARITY RESOURCES LTD,5106141771,580.00
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106141698,873.00
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106141707,668.93
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106141714,531.69
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Communities Group,LA INT COMPUTER CONSULTANTS LTD,5106141743,"10,519.99"
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Communities Group,CAPITA RESOURCING LTD,5106141615,"2,564.94"
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Communities Group,CAPITA RESOURCING LTD,5106141623,"2,898.00"
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Communities Group,CAPITA RESOURCING LTD,5106141627,"6,487.35"
Communities & Local Government,DCLG,23/07/2010,Agency Staff,"Local Gov & Reg(LG DEL,AME, RfR2)",CAPITA RESOURCING LTD,5106141625,"2,679.00"
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Human Resources,HAYS SPECIALIST RECRUITMENT LTD,5106141652,"3,720.46"
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Human Resources,HAYS SPECIALIST RECRUITMENT LTD,5106141654,"2,976.37"
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Human Resources,HAYS SPECIALIST RECRUITMENT LTD,5106141656,"2,976.37"
Communities & Local Government,DCLG,23/07/2010,Agency Staff,Human Resources,HAYS SPECIALIST RECRUITMENT LTD,5106141658,"2,976.37"
Communities & Local Government,DCLG,23/07/2010,IT Maintenance,Housing and Planning,LA INT COMPUTER CONSULTANTS LTD,5106141732,"10,955.21"
Communities & Local Government,DCLG,23/07/2010,IT Maintenance,Finance and Corporate Services,STERIA LIMITED,2100193272,"-390,088.50"
Communities & Local Government,DCLG,23/07/2010,IT Maintenance,Finance and Corporate Services,STERIA LIMITED,2100193273,"390,088.50"
Communities & Local Government,DCLG,23/07/2010,IT Maintenance,Finance and Corporate Services,STERIA LIMITED,5106141700,"34,528.82"
