Post Date,Publishable label,Amount,Publishable label is provided by Bank and is industry standard.  May not however give true indication of purchase - additional comment provided as necessary
02/08/2011,Travel - Air/Rail/Road,"£1,375.73",
02/08/2011,Travel - Air/Rail/Road,"£1,883.53",
02/08/2011,Travel - Air/Rail/Road,£893.60,
02/08/2011,Travel - Air/Rail/Road,"£1,248.66",
02/08/2011,Travel - Air/Rail/Road,£623.00,
02/08/2011,Travel - Air/Rail/Road,"£2,123.13",
02/08/2011,Travel - Air/Rail/Road,"£2,123.13",
02/08/2011,Travel - Air/Rail/Road,"£1,207.48",
02/08/2011,Travel - Air/Rail/Road,"£1,387.48",
02/08/2011,Travel - Air/Rail/Road,"£1,207.48",
02/08/2011,Travel - Air/Rail/Road,"£1,207.48",
02/08/2011,Travel - Air/Rail/Road,£721.50,
02/08/2011,Travel - Air/Rail/Road,-£517.30,
02/08/2011,Travel - Air/Rail/Road,-£775.80,
02/08/2011,Travel - Air/Rail/Road,£699.44,
02/08/2011,Travel - Air/Rail/Road,"-£1,588.90",
02/08/2011,Travel - Air/Rail/Road,"-£1,588.90",
03/08/2011,Book Stores,-£714.00,
03/08/2011,Colleges/Univ/Jc/Profession,"£1,000.00",
03/08/2011,Computer Program/Sys Design,£800.83,
03/08/2011,Computer Program/Sys Design,£631.42,
03/08/2011,Computer Software Stores,"£1,142.37",
03/08/2011,Hotels/Motels/Resorts,"£4,504.57",
03/08/2011,Hotels/Motels/Resorts,"£2,370.94",
03/08/2011,Hotels/Motels/Resorts,"£2,321.49",
03/08/2011,Hotels/Motels/Resorts,"£2,073.10",
03/08/2011,Hotels/Motels/Resorts,"£2,113.63",
03/08/2011,Hotels/Motels/Resorts,"£1,963.50",
03/08/2011,Lumber/Build. Supply Stores,£761.99,
03/08/2011,Travel - Air/Rail/Road,£889.39,
03/08/2011,Travel - Air/Rail/Road,£607.97,
03/08/2011,Travel - Air/Rail/Road,"£1,032.47",
03/08/2011,Travel - Air/Rail/Road,"£1,005.40",
03/08/2011,Travel - Air/Rail/Road,£993.93,
03/08/2011,Travel - Air/Rail/Road,"£1,481.13",
03/08/2011,Travel - Air/Rail/Road,"£1,711.10",
03/08/2011,Travel - Air/Rail/Road,"£1,748.27",
03/08/2011,Travel - Air/Rail/Road,"£1,956.03",
03/08/2011,Travel - Air/Rail/Road,"£1,956.03",
03/08/2011,Travel - Air/Rail/Road,"£2,241.92",
03/08/2011,Travel - Air/Rail/Road,"£1,326.73",
03/08/2011,Travel - Air/Rail/Road,£762.73,
03/08/2011,Travel - Air/Rail/Road,"£2,575.43",
03/08/2011,Travel - Air/Rail/Road,£649.70,
03/08/2011,Travel - Air/Rail/Road,"£1,441.10",
03/08/2011,Travel - Air/Rail/Road,"£6,615.83",
03/08/2011,Travel - Air/Rail/Road,"£6,615.83",
03/08/2011,Travel - Air/Rail/Road,"£1,724.92",
03/08/2011,Travel - Air/Rail/Road,"-£1,771.02",
03/08/2011,Travel - Air/Rail/Road,"£1,111.13",
04/08/2011,Cigar Stores/Stands,"£2,541.51",The supplier was a duty free store but purchase was for furniture on behalf of BHC Windhoek. 
04/08/2011,Computer Program/Sys Design,£657.12,
04/08/2011,Computer Program/Sys Design,£634.29,
04/08/2011,Misc Personal Serv - Def,£844.39,
04/08/2011,Travel - Air/Rail/Road,"£2,061.23",
04/08/2011,Travel - Air/Rail/Road,"£2,061.23",
04/08/2011,Travel - Air/Rail/Road,"£2,978.96",
04/08/2011,Travel - Air/Rail/Road,£820.53,
04/08/2011,Travel - Air/Rail/Road,£697.53,
04/08/2011,Travel - Air/Rail/Road,"£1,109.13",
04/08/2011,Travel - Air/Rail/Road,£618.73,
04/08/2011,Travel - Air/Rail/Road,"£1,210.51",
04/08/2011,Travel - Air/Rail/Road,"£2,718.97",
04/08/2011,Travel - Air/Rail/Road,"£1,481.13",
04/08/2011,Travel - Air/Rail/Road,"£2,082.90",
04/08/2011,Travel - Air/Rail/Road,"£2,082.90",
04/08/2011,Travel - Air/Rail/Road,"£1,502.93",
04/08/2011,Travel - Air/Rail/Road,"£1,310.00",
04/08/2011,Travel - Air/Rail/Road,"£1,127.50",
04/08/2011,Travel - Air/Rail/Road,"£1,006.92",
05/08/2011,Computer Program/Sys Design,£925.80,
05/08/2011,Computer Program/Sys Design,£784.80,
05/08/2011,Hotels/Motels/Resorts,£570.06,
05/08/2011,Travel - Air/Rail/Road,£687.61,
05/08/2011,Travel - Air/Rail/Road,"-£3,105.30",
05/08/2011,Travel - Air/Rail/Road,"-£3,430.78",
05/08/2011,Travel - Air/Rail/Road,"-£3,430.78",
05/08/2011,Travel - Air/Rail/Road,-£577.50,
05/08/2011,Travel - Air/Rail/Road,"£2,458.73",
05/08/2011,Travel - Air/Rail/Road,£875.90,
05/08/2011,Travel - Air/Rail/Road,"£1,082.76",
05/08/2011,Travel - Air/Rail/Road,£821.01,
05/08/2011,Travel - Air/Rail/Road,£835.63,
05/08/2011,Travel - Air/Rail/Road,"£2,032.83",
05/08/2011,Travel - Air/Rail/Road,"£2,265.13",
05/08/2011,Travel - Air/Rail/Road,"£2,032.83",
05/08/2011,Travel - Air/Rail/Road,"£1,796.28",
05/08/2011,Travel - Air/Rail/Road,"£1,907.56",
05/08/2011,Travel - Air/Rail/Road,£649.63,
05/08/2011,Travel - Air/Rail/Road,"£4,825.63",
05/08/2011,Travel - Air/Rail/Road,"£4,825.63",
06/08/2011,Travel - Air/Rail/Road,"£3,443.70",
06/08/2011,Travel - Air/Rail/Road,"£3,443.70",
06/08/2011,Travel - Air/Rail/Road,£707.12,
06/08/2011,Travel - Air/Rail/Road,£718.15,
07/08/2011,Travel - Air/Rail/Road,£755.15,
08/08/2011,Automobile Rental Agency,"£2,197.51",
08/08/2011,Computer Program/Sys Design,£735.68,
08/08/2011,Other Direct Marketers,£818.40,
08/08/2011,Stationery/Office Supplies,£812.52,
08/08/2011,Travel - Air/Rail/Road,"£3,841.73",
08/08/2011,Travel - Air/Rail/Road,"£3,841.73",
08/08/2011,Travel - Air/Rail/Road,"£3,327.33",
08/08/2011,Travel - Air/Rail/Road,"-£4,813.13",
08/08/2011,Travel - Air/Rail/Road,"£1,023.23",
08/08/2011,Travel - Air/Rail/Road,£522.80,
08/08/2011,Travel - Air/Rail/Road,"£1,479.93",
08/08/2011,Travel - Air/Rail/Road,"£2,348.53",
08/08/2011,Travel - Air/Rail/Road,£693.93,
08/08/2011,Travel - Air/Rail/Road,£693.93,
08/08/2011,Travel - Air/Rail/Road,£693.93,
08/08/2011,Travel - Air/Rail/Road,£983.90,
08/08/2011,Travel - Air/Rail/Road,£540.33,
08/08/2011,Travel - Air/Rail/Road,"£1,008.63",
08/08/2011,Travel - Air/Rail/Road,"£1,359.90",
08/08/2011,Travel - Air/Rail/Road,"£2,405.20",
09/08/2011,Charitable/Soc Service Orgs,£948.00,
09/08/2011,Computer Program/Sys Design,£636.48,
09/08/2011,Travel - Air/Rail/Road,£793.95,
09/08/2011,Travel - Air/Rail/Road,"£1,344.53",
09/08/2011,Travel - Air/Rail/Road,"£1,481.13",
09/08/2011,Travel - Air/Rail/Road,"£1,571.09",
09/08/2011,Travel - Air/Rail/Road,"£1,514.53",
09/08/2011,Travel - Air/Rail/Road,"£1,847.10",
09/08/2011,Travel - Air/Rail/Road,£574.72,
09/08/2011,Travel - Air/Rail/Road,£984.73,
09/08/2011,Travel - Air/Rail/Road,£849.30,
09/08/2011,Travel - Air/Rail/Road,"£2,708.33",
09/08/2011,Travel - Air/Rail/Road,"£2,715.33",
09/08/2011,Travel - Air/Rail/Road,"£2,647.43",
09/08/2011,Travel - Air/Rail/Road,£661.48,
09/08/2011,Travel - Air/Rail/Road,"£1,628.29",
09/08/2011,Travel - Air/Rail/Road,"£1,001.32",
09/08/2011,Travel - Air/Rail/Road,£947.77,
09/08/2011,Travel - Air/Rail/Road,"-£1,993.13",
09/08/2011,Travel - Air/Rail/Road,"-£3,026.13",
09/08/2011,Travel - Air/Rail/Road,"-£1,338.90",
09/08/2011,Travel - Air/Rail/Road,£765.02,
09/08/2011,Travel - Air/Rail/Road,£779.60,
09/08/2011,Travel - Air/Rail/Road,£797.41,
09/08/2011,Travel - Air/Rail/Road,£589.53,
09/08/2011,Travel - Air/Rail/Road,£589.53,
10/08/2011,Aviation services,"£1,957.13",
10/08/2011,Business Services - Default,£543.36,
10/08/2011,Business Services - Default,£552.00,
10/08/2011,Travel - Air/Rail/Road,"£1,472.83",
10/08/2011,Travel - Air/Rail/Road,£649.33,
10/08/2011,Travel - Air/Rail/Road,£688.33,
10/08/2011,Travel - Air/Rail/Road,"£2,840.37",
10/08/2011,Travel - Air/Rail/Road,"£2,840.37",
10/08/2011,Travel - Air/Rail/Road,£607.73,
11/08/2011,Computer Program/Sys Design,£973.03,
11/08/2011,Computer Program/Sys Design,£803.66,
11/08/2011,Travel - Air/Rail/Road,"£2,840.37",
11/08/2011,Travel - Air/Rail/Road,"£1,773.83",
11/08/2011,Travel - Air/Rail/Road,"£1,085.97",
11/08/2011,Travel - Air/Rail/Road,-£675.80,
11/08/2011,Travel - Air/Rail/Road,"-£1,781.90",
11/08/2011,Travel - Air/Rail/Road,"-£2,610.22",
11/08/2011,Travel - Air/Rail/Road,-£750.70,
11/08/2011,Travel - Air/Rail/Road,-£750.70,
11/08/2011,Travel - Air/Rail/Road,"£1,690.33",
11/08/2011,Travel - Air/Rail/Road,"£3,739.83",
11/08/2011,Travel - Air/Rail/Road,"£3,197.84",
11/08/2011,Travel - Air/Rail/Road,£642.37,
11/08/2011,Travel - Air/Rail/Road,"£1,986.52",
12/08/2011,Aviation services,£557.53,
12/08/2011,Computer Program/Sys Design,£999.66,
12/08/2011,Hotels/Motels/Resorts,"£2,345.80",
12/08/2011,Hotels/Motels/Resorts,"£1,620.00",
12/08/2011,Travel - Air/Rail/Road,"£4,098.10",
12/08/2011,Travel - Air/Rail/Road,"£4,102.88",
12/08/2011,Travel - Air/Rail/Road,"£2,657.81",
12/08/2011,Travel - Air/Rail/Road,"-£1,504.13",
12/08/2011,Travel - Air/Rail/Road,"-£1,491.13",
12/08/2011,Travel - Air/Rail/Road,£675.13,
12/08/2011,Travel - Air/Rail/Road,"-£3,590.23",
12/08/2011,Travel - Air/Rail/Road,"£2,016.33",
12/08/2011,Travel - Air/Rail/Road,"£2,302.83",
12/08/2011,Travel - Air/Rail/Road,"£1,166.40",
12/08/2011,Travel - Air/Rail/Road,"£1,427.50",
12/08/2011,Travel - Air/Rail/Road,"£1,707.03",
12/08/2011,Travel - Air/Rail/Road,"£1,586.61",
12/08/2011,Travel - Air/Rail/Road,£720.43,
12/08/2011,Travel - Air/Rail/Road,"-£1,707.03",
12/08/2011,Travel - Air/Rail/Road,"£4,164.12",
12/08/2011,Travel - Air/Rail/Road,"£1,002.52",
12/08/2011,Travel - Air/Rail/Road,"£1,002.52",
12/08/2011,Travel - Air/Rail/Road,£871.52,
12/08/2011,Travel - Air/Rail/Road,£603.00,
12/08/2011,Travel - Air/Rail/Road,£678.30,
12/08/2011,Travel - Air/Rail/Road,-£725.41,
12/08/2011,Travel - Air/Rail/Road,£562.73,
12/08/2011,Travel - Air/Rail/Road,£725.41,
14/08/2011,Travel - Air/Rail/Road,£505.20,
15/08/2011,Commercial Furniture,£574.58,
15/08/2011,Computers/Peripherals/Software,£776.32,
15/08/2011,Hotels/Motels/Resorts,"£3,008.45",
15/08/2011,Travel - Air/Rail/Road,£684.60,
15/08/2011,Travel - Air/Rail/Road,£944.41,
15/08/2011,Travel - Air/Rail/Road,£944.41,
15/08/2011,Travel - Air/Rail/Road,"£1,007.93",
15/08/2011,Travel - Air/Rail/Road,-£648.40,
15/08/2011,Travel - Air/Rail/Road,-£648.40,
15/08/2011,Travel - Air/Rail/Road,-£648.40,
15/08/2011,Travel - Air/Rail/Road,"-£1,249.80",
15/08/2011,Travel - Air/Rail/Road,-£648.40,
15/08/2011,Travel - Air/Rail/Road,-£648.40,
15/08/2011,Travel - Air/Rail/Road,"-£1,249.80",
15/08/2011,Travel - Air/Rail/Road,-£648.40,
15/08/2011,Travel - Air/Rail/Road,-£648.40,
15/08/2011,Travel - Air/Rail/Road,-£648.40,
15/08/2011,Travel - Air/Rail/Road,"-£1,249.80",
15/08/2011,Travel - Air/Rail/Road,"-£1,249.80",
15/08/2011,Travel - Air/Rail/Road,"-£1,249.80",
15/08/2011,Travel - Air/Rail/Road,"-£2,582.03",
15/08/2011,Travel - Air/Rail/Road,"-£1,773.52",
15/08/2011,Travel - Air/Rail/Road,"-£1,614.30",
15/08/2011,Travel - Air/Rail/Road,"-£1,614.30",
15/08/2011,Travel - Air/Rail/Road,"£3,550.13",
15/08/2011,Travel - Air/Rail/Road,"-£3,026.13",
15/08/2011,Travel - Air/Rail/Road,"-£1,338.90",
15/08/2011,Travel - Air/Rail/Road,"£1,898.70",
15/08/2011,Travel - Air/Rail/Road,"£3,239.67",
15/08/2011,Travel - Air/Rail/Road,"£2,932.28",
15/08/2011,Travel - Air/Rail/Road,"£1,960.92",
15/08/2011,Travel - Air/Rail/Road,"£3,844.77",
15/08/2011,Travel - Air/Rail/Road,"-£1,242.43",
15/08/2011,Travel - Air/Rail/Road,£867.83,
16/08/2011,Business Services - Default,£873.84,
16/08/2011,Travel - Air/Rail/Road,"£1,797.13",
16/08/2011,Travel - Air/Rail/Road,"£1,797.13",
16/08/2011,Travel - Air/Rail/Road,"£1,511.43",
16/08/2011,Travel - Air/Rail/Road,"£4,707.31",
16/08/2011,Travel - Air/Rail/Road,"-£4,775.93",
16/08/2011,Travel - Air/Rail/Road,"-£4,775.93",
16/08/2011,Travel - Air/Rail/Road,"-£4,775.93",
16/08/2011,Travel - Air/Rail/Road,"-£4,775.93",
16/08/2011,Travel - Air/Rail/Road,"-£4,775.93",
16/08/2011,Travel - Air/Rail/Road,"-£4,775.93",
16/08/2011,Travel - Air/Rail/Road,"-£4,775.93",
16/08/2011,Travel - Air/Rail/Road,"-£4,775.93",
16/08/2011,Travel - Air/Rail/Road,"£2,646.70",
16/08/2011,Travel - Air/Rail/Road,"£2,523.90",
16/08/2011,Travel - Air/Rail/Road,"£2,523.90",
16/08/2011,Travel - Air/Rail/Road,"£1,864.60",
16/08/2011,Travel - Air/Rail/Road,"£1,864.60",
16/08/2011,Travel - Air/Rail/Road,£789.12,
16/08/2011,Travel - Air/Rail/Road,£719.10,
16/08/2011,Travel - Air/Rail/Road,"£4,751.12",
16/08/2011,Travel - Air/Rail/Road,£588.73,
16/08/2011,Travel - Air/Rail/Road,"-£1,281.20",
16/08/2011,Travel - Air/Rail/Road,£650.50,
16/08/2011,Travel - Air/Rail/Road,£650.50,
16/08/2011,Travel - Air/Rail/Road,£999.00,
16/08/2011,Travel - Air/Rail/Road,"£1,002.52",
16/08/2011,Travel - Air/Rail/Road,£789.12,
16/08/2011,Travel - Air/Rail/Road,£789.12,
16/08/2011,Travel - Air/Rail/Road,£589.52,
16/08/2011,Travel - Air/Rail/Road,£717.52,
16/08/2011,Travel - Air/Rail/Road,£717.52,
16/08/2011,Travel - Air/Rail/Road,£655.20,
16/08/2011,Travel - Air/Rail/Road,"£1,202.10",
16/08/2011,Travel - Air/Rail/Road,"£1,160.40",
17/08/2011,Automobile Rental Agency,£810.70,
17/08/2011,Automobile Rental Agency,£907.72,
17/08/2011,Commercial Furniture,£702.25,
17/08/2011,Dental/Lab/Med Equipment,"£1,087.68",
17/08/2011,Travel - Air/Rail/Road,"£1,031.64",
17/08/2011,Travel - Air/Rail/Road,"-£1,026.80",
17/08/2011,Travel - Air/Rail/Road,"-£1,026.80",
17/08/2011,Travel - Air/Rail/Road,"-£1,026.80",
17/08/2011,Travel - Air/Rail/Road,"£2,458.03",
17/08/2011,Travel - Air/Rail/Road,"-£1,481.13",
17/08/2011,Travel - Air/Rail/Road,"£4,072.30",
17/08/2011,Travel - Air/Rail/Road,"£4,072.30",
17/08/2011,Travel - Air/Rail/Road,"£4,407.43",
17/08/2011,Travel - Air/Rail/Road,"£4,407.43",
17/08/2011,Travel - Air/Rail/Road,"£4,407.43",
17/08/2011,Travel - Air/Rail/Road,"£4,407.43",
17/08/2011,Travel - Air/Rail/Road,"£4,407.43",
17/08/2011,Travel - Air/Rail/Road,"£4,407.43",
17/08/2011,Travel - Air/Rail/Road,"£4,407.43",
17/08/2011,Travel - Air/Rail/Road,"£1,797.13",
17/08/2011,Travel - Air/Rail/Road,"£4,407.43",
17/08/2011,Travel - Air/Rail/Road,"£4,860.43",
17/08/2011,Travel - Air/Rail/Road,"£4,860.43",
17/08/2011,Travel - Air/Rail/Road,"£3,274.43",
17/08/2011,Travel - Air/Rail/Road,"£3,274.43",
17/08/2011,Travel - Air/Rail/Road,£621.13,
17/08/2011,Travel - Air/Rail/Road,"-£3,286.93",
17/08/2011,Travel - Air/Rail/Road,"-£2,551.80",
17/08/2011,Travel - Air/Rail/Road,"£8,207.43",
17/08/2011,Travel - Air/Rail/Road,"£8,205.23",
17/08/2011,Travel - Air/Rail/Road,"£8,207.43",
17/08/2011,Travel - Air/Rail/Road,"£8,207.43",
17/08/2011,Travel - Air/Rail/Road,"£8,207.43",
17/08/2011,Travel - Air/Rail/Road,"£8,207.43",
17/08/2011,Travel - Air/Rail/Road,"£8,207.43",
17/08/2011,Travel - Air/Rail/Road,"£8,207.43",
17/08/2011,Travel - Air/Rail/Road,"£1,209.02",
17/08/2011,Travel - Air/Rail/Road,£565.00,
17/08/2011,Travel - Air/Rail/Road,£599.10,
17/08/2011,Travel - Air/Rail/Road,"£4,340.73",
17/08/2011,Travel - Air/Rail/Road,"£2,344.78",
17/08/2011,Travel - Air/Rail/Road,"-£3,191.23",
17/08/2011,Travel - Air/Rail/Road,"-£3,191.23",
18/08/2011,Aviation services,"£1,155.00",
18/08/2011,Colleges/Univ/Jc/Profession,£530.00,
18/08/2011,Computer Maint/Svcs - Def,"£1,194.00",
18/08/2011,Computer Program/Sys Design,£636.05,
18/08/2011,Hotels/Motels/Resorts,"£1,446.12",
18/08/2011,Misc Publishing & Printing,"£2,038.80",
18/08/2011,Travel - Air/Rail/Road,"£4,572.23",
18/08/2011,Travel - Air/Rail/Road,£649.63,
18/08/2011,Travel - Air/Rail/Road,"£1,281.32",
18/08/2011,Travel - Air/Rail/Road,£904.70,
18/08/2011,Travel - Air/Rail/Road,"£1,272.12",
18/08/2011,Travel - Air/Rail/Road,"£1,690.33",
18/08/2011,Travel - Air/Rail/Road,"£1,792.03",
18/08/2011,Travel - Air/Rail/Road,"£4,058.03",
18/08/2011,Travel - Air/Rail/Road,"£1,997.56",
18/08/2011,Travel - Air/Rail/Road,"£2,330.28",
18/08/2011,Travel - Air/Rail/Road,"-£1,364.13",
18/08/2011,Travel - Air/Rail/Road,"-£1,364.13",
18/08/2011,Travel - Air/Rail/Road,"-£2,559.93",
18/08/2011,Travel - Air/Rail/Road,"£1,036.41",
18/08/2011,Travel - Air/Rail/Road,"£1,498.03",
18/08/2011,Travel - Air/Rail/Road,"£2,458.03",
18/08/2011,Travel - Air/Rail/Road,"£1,182.84",
18/08/2011,Travel - Air/Rail/Road,"£4,436.80",
18/08/2011,Travel - Air/Rail/Road,"£4,436.80",
18/08/2011,Travel - Air/Rail/Road,£634.00,
19/08/2011,Gov'T Serv - Default,"£1,350.00",
19/08/2011,Hotels/Motels/Resorts,£648.50,
19/08/2011,Travel - Air/Rail/Road,"£1,027.10",
19/08/2011,Travel - Air/Rail/Road,£738.73,
19/08/2011,Travel - Air/Rail/Road,"-£2,433.00",
19/08/2011,Travel - Air/Rail/Road,"£1,481.13",
19/08/2011,Travel - Air/Rail/Road,£954.27,
19/08/2011,Travel - Air/Rail/Road,"£1,510.03",
19/08/2011,Travel - Air/Rail/Road,"£5,425.83",
19/08/2011,Travel - Air/Rail/Road,"£2,417.13",
19/08/2011,Travel - Air/Rail/Road,"-£1,407.13",
19/08/2011,Travel - Air/Rail/Road,"-£1,797.13",
19/08/2011,Travel - Air/Rail/Road,"£1,439.93",
19/08/2011,Travel - Air/Rail/Road,£930.23,
19/08/2011,Travel - Air/Rail/Road,"£1,018.02",
19/08/2011,Travel - Air/Rail/Road,"£1,447.72",
19/08/2011,Travel - Air/Rail/Road,"£5,321.13",
19/08/2011,Travel - Air/Rail/Road,"£5,321.13",
19/08/2011,Travel - Air/Rail/Road,"£5,426.13",
19/08/2011,Travel - Air/Rail/Road,"£5,681.63",
19/08/2011,Travel - Air/Rail/Road,£668.00,
20/08/2011,Automobile Rental Agency,£580.41,
21/08/2011,Travel - Air/Rail/Road,£826.20,
22/08/2011,Computer Program/Sys Design,£891.07,
22/08/2011,Computer Program/Sys Design,£891.07,
22/08/2011,Hotels/Motels/Resorts,£781.25,
22/08/2011,Schools - Default,£924.00,
22/08/2011,Travel - Air/Rail/Road,£991.93,
22/08/2011,Travel - Air/Rail/Road,"£1,581.30",
22/08/2011,Travel - Air/Rail/Road,"£1,771.72",
22/08/2011,Travel - Air/Rail/Road,£937.72,
22/08/2011,Travel - Air/Rail/Road,"-£3,175.83",
22/08/2011,Travel - Air/Rail/Road,"£2,235.63",
22/08/2011,Travel - Air/Rail/Road,"-£1,338.90",
22/08/2011,Travel - Air/Rail/Road,"-£1,338.90",
22/08/2011,Travel - Air/Rail/Road,"£2,611.90",
22/08/2011,Travel - Air/Rail/Road,"£2,611.90",
22/08/2011,Travel - Air/Rail/Road,-£615.50,
22/08/2011,Travel - Air/Rail/Road,£917.13,
22/08/2011,Travel - Air/Rail/Road,"£1,044.53",
22/08/2011,Travel - Air/Rail/Road,£863.33,
22/08/2011,Travel - Air/Rail/Road,£863.33,
22/08/2011,Travel - Air/Rail/Road,£809.24,
22/08/2011,Travel - Air/Rail/Road,"£3,705.33",
22/08/2011,Travel - Air/Rail/Road,£802.33,
22/08/2011,Travel - Air/Rail/Road,-£929.32,
22/08/2011,Travel - Air/Rail/Road,"-£4,764.21",
22/08/2011,Travel - Air/Rail/Road,"£1,151.20",
22/08/2011,Travel - Air/Rail/Road,£760.13,
22/08/2011,Travel - Air/Rail/Road,"£2,624.93",
22/08/2011,Travel - Air/Rail/Road,£552.80,
22/08/2011,Travel - Air/Rail/Road,"£3,414.29",
23/08/2011,Professional Services - Def,£561.60,
23/08/2011,Travel - Air/Rail/Road,"£2,404.32",
23/08/2011,Travel - Air/Rail/Road,"£2,456.83",
23/08/2011,Travel - Air/Rail/Road,"£1,013.90",
23/08/2011,Travel - Air/Rail/Road,"£1,013.90",
23/08/2011,Travel - Air/Rail/Road,"£1,385.03",
23/08/2011,Travel - Air/Rail/Road,"£1,854.20",
23/08/2011,Travel - Air/Rail/Road,"£1,270.05",
23/08/2011,Travel - Air/Rail/Road,"£5,664.13",
23/08/2011,Travel - Air/Rail/Road,"£4,050.33",
23/08/2011,Travel - Air/Rail/Road,"£4,050.33",
23/08/2011,Travel - Air/Rail/Road,"£4,050.33",
23/08/2011,Travel - Air/Rail/Road,£596.03,
23/08/2011,Travel - Air/Rail/Road,"£3,975.23",
23/08/2011,Travel - Air/Rail/Road,£739.30,
23/08/2011,Travel - Air/Rail/Road,£658.60,
23/08/2011,Travel - Air/Rail/Road,"£2,191.12",
23/08/2011,Travel - Air/Rail/Road,£571.40,
24/08/2011,Hotels/Motels/Resorts,"£6,547.50",
24/08/2011,Hotels/Motels/Resorts,"£5,462.32",
24/08/2011,Hotels/Motels/Resorts,"£1,156.57",
24/08/2011,Hotels/Motels/Resorts,"£4,579.62",
24/08/2011,Hotels/Motels/Resorts,"£2,273.94",
24/08/2011,Hotels/Motels/Resorts,"£5,932.38",
24/08/2011,Hotels/Motels/Resorts,£584.00,
24/08/2011,Hotels/Motels/Resorts,"£7,288.37",
24/08/2011,Hotels/Motels/Resorts,"£7,288.38",
24/08/2011,Other Direct Marketers,"£1,199.97",
24/08/2011,Other Direct Marketers,£716.32,
24/08/2011,Travel - Air/Rail/Road,"£1,068.49",
24/08/2011,Travel - Air/Rail/Road,"£1,067.70",
24/08/2011,Travel - Air/Rail/Road,"-£1,018.02",
24/08/2011,Travel - Air/Rail/Road,£775.40,
24/08/2011,Travel - Air/Rail/Road,£775.40,
24/08/2011,Travel - Air/Rail/Road,"£2,884.63",
24/08/2011,Travel - Air/Rail/Road,"-£3,122.93",
24/08/2011,Travel - Air/Rail/Road,"-£1,407.13",
24/08/2011,Travel - Air/Rail/Road,"£4,400.08",
24/08/2011,Travel - Air/Rail/Road,"£1,807.73",
24/08/2011,Travel - Air/Rail/Road,"£4,400.08",
24/08/2011,Travel - Air/Rail/Road,"£4,132.18",
24/08/2011,Travel - Air/Rail/Road,"£3,833.37",
24/08/2011,Travel - Air/Rail/Road,"£2,612.72",
24/08/2011,Travel - Air/Rail/Road,"£1,908.50",
24/08/2011,Travel - Air/Rail/Road,"£1,237.12",
24/08/2011,Travel - Air/Rail/Road,"£2,085.73",
24/08/2011,Travel - Air/Rail/Road,"£6,546.02",
24/08/2011,Travel - Air/Rail/Road,"£2,714.73",
24/08/2011,Travel - Air/Rail/Road,"£1,195.63",
25/08/2011,Hotels/Motels/Resorts,£533.40,
25/08/2011,Telecommunication Equipment,£504.74,
25/08/2011,Travel - Air/Rail/Road,"£2,714.73",
25/08/2011,Travel - Air/Rail/Road,£877.12,
25/08/2011,Travel - Air/Rail/Road,£872.90,
25/08/2011,Travel - Air/Rail/Road,£860.37,
25/08/2011,Travel - Air/Rail/Road,£860.37,
25/08/2011,Travel - Air/Rail/Road,£692.90,
25/08/2011,Travel - Air/Rail/Road,"£1,894.20",
25/08/2011,Travel - Air/Rail/Road,"£2,111.93",
25/08/2011,Travel - Air/Rail/Road,"-£1,790.23",
25/08/2011,Travel - Air/Rail/Road,"-£2,299.77",
25/08/2011,Travel - Air/Rail/Road,"£2,230.63",
25/08/2011,Travel - Air/Rail/Road,"-£1,407.13",
25/08/2011,Travel - Air/Rail/Road,"£4,162.03",
25/08/2011,Travel - Air/Rail/Road,"£1,121.50",
26/08/2011,Computer Program/Sys Design,£519.00,
