Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Ministry of Defence,Ministry of Defence,27/05/2010,Transport hire charges,Command Joint Operations,VT LAND (WHITEFLEET MANAGEMENT) LTD,641860,9510.11
Ministry of Defence,Ministry of Defence,27/05/2010,Transport hire charges,Defence Estates,VT LAND (WHITEFLEET MANAGEMENT) LTD,641860,10613.04
Ministry of Defence,Ministry of Defence,27/05/2010,Transport hire charges,Defence Equipment & Support,VT LAND (WHITEFLEET MANAGEMENT) LTD,641860,15347.24
Ministry of Defence,Ministry of Defence,27/05/2010,Transport hire charges,Central TLB,VT LAND (WHITEFLEET MANAGEMENT) LTD,641860,31542.67
Ministry of Defence,Ministry of Defence,27/05/2010,Transport hire charges,Air Command,VT LAND (WHITEFLEET MANAGEMENT) LTD,641860,36832.14
Ministry of Defence,Ministry of Defence,27/05/2010,Transport hire charges,Land Forces,VT LAND (WHITEFLEET MANAGEMENT) LTD,641860,157534.60
Ministry of Defence,Ministry of Defence,27/05/2010,Transport hire charges,Navy Command,VT LAND (WHITEFLEET MANAGEMENT) LTD,641860,31798.45
Ministry of Defence,Ministry of Defence,27/05/2010,Design services and minor equipment purchases,Defence Estates,VT LAND (WHITEFLEET MANAGEMENT) LTD,641860,977.04
Ministry of Defence,Ministry of Defence,27/05/2010,Design services and minor equipment purchases,Defence Equipment & Support,VT LAND (WHITEFLEET MANAGEMENT) LTD,641860,1215.44
Ministry of Defence,Ministry of Defence,27/05/2010,Design services and minor equipment purchases,Central TLB,VT LAND (WHITEFLEET MANAGEMENT) LTD,641860,385.01
Ministry of Defence,Ministry of Defence,27/05/2010,Design services and minor equipment purchases,Air Command,VT LAND (WHITEFLEET MANAGEMENT) LTD,641860,14159.53
Ministry of Defence,Ministry of Defence,27/05/2010,Design services and minor equipment purchases,Land Forces,VT LAND (WHITEFLEET MANAGEMENT) LTD,641860,11020.72
Ministry of Defence,Ministry of Defence,28/05/2010,Transport hire charges,Defence Equipment & Support,VT LAND (WHITEFLEET MANAGEMENT) LTD,642620,824.25
Ministry of Defence,Ministry of Defence,28/05/2010,Transport hire charges,Central TLB,VT LAND (WHITEFLEET MANAGEMENT) LTD,642620,7474.21
Ministry of Defence,Ministry of Defence,28/05/2010,Transport hire charges,Air Command,VT LAND (WHITEFLEET MANAGEMENT) LTD,642620,11589.90
Ministry of Defence,Ministry of Defence,28/05/2010,Transport hire charges,Land Forces,VT LAND (WHITEFLEET MANAGEMENT) LTD,642620,87317.74
Ministry of Defence,Ministry of Defence,28/05/2010,Transport hire charges,Navy Command,VT LAND (WHITEFLEET MANAGEMENT) LTD,642620,1348.20
Ministry of Defence,Ministry of Defence,28/05/2010,Design services and minor equipment purchases,Defence Estates,VT LAND (WHITEFLEET MANAGEMENT) LTD,642620,3320.95
Ministry of Defence,Ministry of Defence,28/05/2010,Design services and minor equipment purchases,Defence Equipment & Support,VT LAND (WHITEFLEET MANAGEMENT) LTD,642620,17714.35
Ministry of Defence,Ministry of Defence,28/05/2010,Design services and minor equipment purchases,Central TLB,VT LAND (WHITEFLEET MANAGEMENT) LTD,642620,2001.92
Ministry of Defence,Ministry of Defence,28/05/2010,Design services and minor equipment purchases,Air Command,VT LAND (WHITEFLEET MANAGEMENT) LTD,642620,15326.11
Ministry of Defence,Ministry of Defence,28/05/2010,Design services and minor equipment purchases,Land Forces,VT LAND (WHITEFLEET MANAGEMENT) LTD,642620,36277.45
Ministry of Defence,Ministry of Defence,12/05/2010,Externally delivered education and training.,Land Forces,WBL SERVICES LIMITED,633186,45577.58
Ministry of Defence,Ministry of Defence,14/05/2010,Externally delivered education and training.,Land Forces,WBL SERVICES LIMITED,634704,54100.22
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,WEST BERKSHIRE DISTRICT COUNCIL,638367,43995.66
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,WEST OXFORDSHIRE DISTRICT  COUNCIL,638372,131647.42
Ministry of Defence,Ministry of Defence,12/05/2010,Property leases,Defence Estates,WESTERN CHALLENGE HOUSING ASSOCIATION LIMITED,633190,87923.87
Ministry of Defence,Ministry of Defence,17/05/2010,Property leases,Defence Estates,WESTERN CHALLENGE HOUSING ASSOCIATION LIMITED,635458,202781.84
Ministry of Defence,Ministry of Defence,21/05/2010,Miscellaneous Administration Costs,Defence Equipment & Support,WESTLAND HELICOPTERS LIMITED,638374,34.12
Ministry of Defence,Ministry of Defence,28/05/2010,Purchase of inventory and services ,Command Joint Operations,WF ELECTRICAL PLC,642627,15457.14
Ministry of Defence,Ministry of Defence,28/05/2010,Purchase of inventory and services ,Defence Equipment & Support,WF ELECTRICAL PLC,642627,14189.54
Ministry of Defence,Ministry of Defence,28/05/2010,Purchase of inventory and services ,Central TLB,WF ELECTRICAL PLC,642627,48.62
Ministry of Defence,Ministry of Defence,28/05/2010,Purchase of inventory and services ,Air Command,WF ELECTRICAL PLC,642627,22359.49
Ministry of Defence,Ministry of Defence,28/05/2010,Purchase of inventory and services ,Land Forces,WF ELECTRICAL PLC,642627,62804.94
Ministry of Defence,Ministry of Defence,28/05/2010,Building maintenance and accommodation stores,Defence Equipment & Support,WF ELECTRICAL PLC,642627,238.85
Ministry of Defence,Ministry of Defence,28/05/2010,Building maintenance and accommodation stores,Air Command,WF ELECTRICAL PLC,642627,199.05
Ministry of Defence,Ministry of Defence,28/05/2010,Building maintenance and accommodation stores,Land Forces,WF ELECTRICAL PLC,642627,1512.41
Ministry of Defence,Ministry of Defence,17/05/2010,Estate management,Air Command,WIL-LEC ELECTRICAL CONTRACTORS LIMITED,135513,44901.06
Ministry of Defence,Ministry of Defence,13/05/2010,Estate management,Defence Equipment & Support,WILLIS LIMITED,633927,1040.00
Ministry of Defence,Ministry of Defence,13/05/2010,Fees for professional services,Defence Equipment & Support,WILLIS LIMITED,633927,17159.99
Ministry of Defence,Ministry of Defence,13/05/2010,Fees for professional services,Central TLB,WILLIS LIMITED,633927,4923.75
Ministry of Defence,Ministry of Defence,19/05/2010,Externally delivered education and training.,Land Forces,WILTSHIRE AND SOMERSET   COLLEGES PARTNERSHIP LIMITED,636874,215571.64
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,WILTSHIRE COUNCIL,638383,712656.66
Ministry of Defence,Ministry of Defence,25/05/2010,Rent and rates,Defence Estates,WILTSHIRE COUNCIL,640399,38569.50
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,WINCHESTER CITY COUNCIL,638386,48896.82
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,WINDSOR AND MAIDENHEAD ROYAL BOROUGH COUNCIL,638387,59954.01
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,WOKINGHAM DISTRICT COUNCIL,638389,45557.31
Ministry of Defence,Ministry of Defence,19/05/2010,Fees for professional services,Central TLB,WORDWAVE INTERNATIONAL LIMITED,636878,462.24
Ministry of Defence,Ministry of Defence,19/05/2010,Fees for professional services,Land Forces,WORDWAVE INTERNATIONAL LIMITED,636878,3559.66
Ministry of Defence,Ministry of Defence,19/05/2010,Fuel for military use,Air Command,WORLD FUEL SERVICES EUROPE  LTD.,2000008266,53011.91
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,WREKIN DISTRICT COUNCIL,638390,25544.15
Ministry of Defence,Ministry of Defence,14/05/2010,Medical treatment & stores and welfare services.,Land Forces,WRVS SERVICES WELFARE LIMITED,634720,147281.90
Ministry of Defence,Ministry of Defence,20/05/2010,Medical treatment & stores and welfare services.,Command Joint Operations,WRVS SERVICES WELFARE LIMITED,637529,26428.51
Ministry of Defence,Ministry of Defence,21/05/2010,Medical treatment & stores and welfare services.,Land Forces,WRVS SERVICES WELFARE LIMITED,638392,90359.14
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,WYCOMBE DISTRICT COUNCIL,638394,126947.47
Ministry of Defence,Ministry of Defence,17/05/2010,Estate management,Air Command,WYG MANAGEMENT SERVICES LIMITED,635467,56755.48
Ministry of Defence,Ministry of Defence,21/05/2010,Estate management,Defence Estates,WYG MANAGEMENT SERVICES LIMITED,638396,800.00
Ministry of Defence,Ministry of Defence,21/05/2010,Estate management,Defence Equipment & Support,WYG MANAGEMENT SERVICES LIMITED,638396,23593.41
Ministry of Defence,Ministry of Defence,21/05/2010,Fees for professional services,Defence Estates,WYG MANAGEMENT SERVICES LIMITED,638396,28317.26
Ministry of Defence,Ministry of Defence,25/05/2010,Purchase of buildings and military equipment ,Defence Estates,WYG MANAGEMENT SERVICES LIMITED,640409,23007.75
Ministry of Defence,Ministry of Defence,28/05/2010,Fees for professional services,Central TLB,WYG MANAGEMENT SERVICES LIMITED,642632,21836.61
Ministry of Defence,Ministry of Defence,12/05/2010,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,633202,929.90
Ministry of Defence,Ministry of Defence,12/05/2010,Purchase of inventory and services ,Central TLB,XMA LTD,633202,1074.37
Ministry of Defence,Ministry of Defence,12/05/2010,Purchase of inventory and services ,Air Command,XMA LTD,633202,9707.15
