Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Ministry of Defence,Ministry of Defence,19/08/2010,Purchase of inventory and services ,Air Command,UNIPART GROUP LIMITED,681108,6063.34
Ministry of Defence,Ministry of Defence,19/08/2010,Purchase of inventory and services ,Land Forces,UNIPART GROUP LIMITED,681108,13172.22
Ministry of Defence,Ministry of Defence,19/08/2010,Purchase of inventory and services ,Navy Command,UNIPART GROUP LIMITED,681108,185.24
Ministry of Defence,Ministry of Defence,31/08/2010,"Purchase of munitions, other inventory or fuel",Command Joint Operations,UNIVAR LIMITED,685510,52994.62
Ministry of Defence,Ministry of Defence,02/08/2010,Medical treatment & stores and welfare services.,Central TLB,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,672789,467172.00
Ministry of Defence,Ministry of Defence,02/08/2010,Purchase of inventory and services ,Central TLB,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,672789,10821.68
Ministry of Defence,Ministry of Defence,18/08/2010,Purchase of inventory and services ,Central TLB,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,680523,4765.38
Ministry of Defence,Defence Science and Technology Laboratory,13/08/2010,Sub Contracted Work,Operations,UNIVERSITY OF BATH,V - 9000125213 - 00086876,23100.00
Ministry of Defence,Met Office,11/08/2010,11 Services,Science And Technology,University Of Exeter,296819,36882.00
Ministry of Defence,Defence Science and Technology Laboratory,13/08/2010,Sub Contracted Work,Operations,UNIVERSITY OF MANCHESTER,V - 9000125219 - 00086690,29079.00
Ministry of Defence,Ministry of Defence,19/08/2010,Externally delivered education and training.,Navy Command,UNIVERSITY OF PLYMOUTH,681111,85013.17
Ministry of Defence,Defence Science and Technology Laboratory,13/08/2010,Sub Contracted Work,Operations,UNIVERSITY OF SOUTHAMPTON,V - 9000125325 - 00086329,45731.00
Ministry of Defence,Defence Science and Technology Laboratory,20/08/2010,Sub Contracted Work,Operations,UNIVERSITY OF SOUTHAMPTON,V - 9000125499 - 00086355,38528.00
Ministry of Defence,Ministry of Defence,20/08/2010,Rent and rates,Defence Estates,UTTLESFORD DISTRICT COUNCIL,681773,27736.73
Ministry of Defence,Ministry of Defence,20/08/2010,Rent and rates,Defence Estates,VALE OF GLAMORGAN COUNCIL,681774,33903.01
Ministry of Defence,Ministry of Defence,20/08/2010,Rent and rates,Defence Estates,VALE OF WHITE HORSE DISTRICT COUNCIL,681775,140045.68
Ministry of Defence,Defence Science and Technology Laboratory,27/08/2010,IT Software,Infrastructure,VECTOR & SCALAR PRODUCTS LIMITED,V - 9000125569 - 00087791,28675.00
Ministry of Defence,Ministry of Defence,05/08/2010,Design services and minor equipment purchases,Defence Equipment & Support,VECTOR AEROSPACE INTERNATIONAL  LIMITED,674716,1386491.71
Ministry of Defence,Ministry of Defence,06/08/2010,Design services and minor equipment purchases,Defence Equipment & Support,VECTOR AEROSPACE INTERNATIONAL  LIMITED,675441,26214.74
Ministry of Defence,Ministry of Defence,23/08/2010,Design services and minor equipment purchases,Defence Equipment & Support,VECTOR AEROSPACE INTERNATIONAL  LIMITED,682401,43480.69
Ministry of Defence,Ministry of Defence,25/08/2010,Design services and minor equipment purchases,Defence Equipment & Support,VECTOR AEROSPACE INTERNATIONAL  LIMITED,683671,1988857.65
Ministry of Defence,Ministry of Defence,13/08/2010,Fees for professional services,Land Forces,VEGA CONSULTING SERVICES LTD,678579,11626.25
Ministry of Defence,Ministry of Defence,19/08/2010,Miscellaneous Administration Costs,Command Joint Operations,VEOLIA ES (UK) LIMITED,681114,89464.45
Ministry of Defence,Ministry of Defence,02/08/2010,Property leases,Defence Estates,VEOLIA WATER NEVIS LIMITED,672798,793203.18
Ministry of Defence,Ministry of Defence,11/08/2010,Property leases,Defence Estates,VEOLIA WATER NEVIS LIMITED,677283,989611.39
Ministry of Defence,Ministry of Defence,05/08/2010,Property leases,Land Forces,VEOLIA WATER PROJECTS LTD,674721,63384.64
Ministry of Defence,Ministry of Defence,10/08/2010,Medical treatment & stores and welfare services.,Land Forces,VERTIGO PURSUITS LTD,676626,33328.75
Ministry of Defence,United Kingdom Hydrographic Office,09/08/2010,Computer maint&hire,Information Management & Technology,Vialtus Solutuions,5100079487,25702.50
Ministry of Defence,Ministry of Defence,13/08/2010,Estate management,Land Forces,VIGIL SECURITY MANAGEMENT  LIMITED,678581,23270.28
Ministry of Defence,Ministry of Defence,05/08/2010,Estate management,Air Command,VINCI CONSTRUCTION UK LTD,674722,17634.67
Ministry of Defence,Ministry of Defence,11/08/2010,Estate management,Air Command,VINCI CONSTRUCTION UK LTD,677286,27831.05
Ministry of Defence,Ministry of Defence,05/08/2010,"Transporation of personnel, freight and travel expenses",Land Forces,VIRGIN ATLANTIC AIRWAYS LIMITED,674723,638.00
Ministry of Defence,Ministry of Defence,13/08/2010,"Transporation of personnel, freight and travel expenses",Central TLB,VIRGIN ATLANTIC AIRWAYS LIMITED,678583,2736.00
Ministry of Defence,Ministry of Defence,13/08/2010,"Transporation of personnel, freight and travel expenses",Air Command,VIRGIN ATLANTIC AIRWAYS LIMITED,678583,364.00
Ministry of Defence,Ministry of Defence,13/08/2010,"Transporation of personnel, freight and travel expenses",Land Forces,VIRGIN ATLANTIC AIRWAYS LIMITED,678583,274.00
Ministry of Defence,Ministry of Defence,19/08/2010,"Transporation of personnel, freight and travel expenses",Central TLB,VIRGIN ATLANTIC AIRWAYS LIMITED,681117,1415.00
Ministry of Defence,Ministry of Defence,19/08/2010,"Transporation of personnel, freight and travel expenses",Land Forces,VIRGIN ATLANTIC AIRWAYS LIMITED,681117,274.00
Ministry of Defence,Ministry of Defence,24/08/2010,Payment of utilities,Defence Estates,VIRIDIAN ENERGY SUPPLY LTD,30061,7973.49
Ministry of Defence,Ministry of Defence,24/08/2010,Payment of utilities,Land Forces,VIRIDIAN ENERGY SUPPLY LTD,30061,281157.07
Ministry of Defence,Defence Science and Technology Laboratory,27/08/2010,IT Software,Infrastructure,VISUAL THINKING INTERNATIONAL LIMITED,V - 9000125570 - 00088461,61360.00
Ministry of Defence,Defence Science and Technology Laboratory,27/08/2010,Communications,Infrastructure,VODAFONE CORPORATE LIMITED,V - 9000125588 - 00087723,26615.25
Ministry of Defence,Ministry of Defence,06/08/2010,Purchase of buildings and military equipment ,Central TLB,VOLKSWAGEN GROUP UNITED KINGDOM LTD,675452,110604.16
Ministry of Defence,Ministry of Defence,26/08/2010,Purchase of buildings and military equipment ,Defence Estates,VSM ESTATES LIMITED,684293,348595.07
Ministry of Defence,Ministry of Defence,03/08/2010,Externally delivered education and training.,Navy Command,VT FLAGSHIP LTD,673316,110307.00
Ministry of Defence,Ministry of Defence,03/08/2010,Miscellaneous Administration Costs,Navy Command,VT FLAGSHIP LTD,673316,1818.00
Ministry of Defence,Ministry of Defence,03/08/2010,Purchase of inventory and services ,Navy Command,VT FLAGSHIP LTD,673316,828.00
Ministry of Defence,Ministry of Defence,05/08/2010,Estate management,Air Command,VT FLAGSHIP LTD,674726,674064.06
Ministry of Defence,Ministry of Defence,10/08/2010,Externally delivered education and training.,Navy Command,VT FLAGSHIP LTD,676630,48151.00
Ministry of Defence,Ministry of Defence,11/08/2010,Design services and minor equipment purchases,Air Command,VT FLAGSHIP LTD,677291,376070.66
Ministry of Defence,Ministry of Defence,13/08/2010,Externally delivered education and training.,Navy Command,VT FLAGSHIP LTD,678584,11347.55
Ministry of Defence,Ministry of Defence,18/08/2010,Miscellaneous Administration Costs,Navy Command,VT FLAGSHIP LTD,680537,7103276.33
Ministry of Defence,Ministry of Defence,23/08/2010,Estate management,Air Command,VT FLAGSHIP LTD,682410,244217.54
Ministry of Defence,Ministry of Defence,23/08/2010,Estate management,Navy Command,VT FLAGSHIP LTD,682410,34767.07
Ministry of Defence,Ministry of Defence,27/08/2010,Estate management,Navy Command,VT FLAGSHIP LTD,685000,481218.68
Ministry of Defence,Ministry of Defence,31/08/2010,Estate management,Air Command,VT FLAGSHIP LTD,685521,19991.63
Ministry of Defence,Ministry of Defence,31/08/2010,Estate management,Navy Command,VT FLAGSHIP LTD,685521,154602.40
Ministry of Defence,Ministry of Defence,31/08/2010,Externally delivered education and training.,Navy Command,VT FLAGSHIP LTD,685521,6557.08
Ministry of Defence,Ministry of Defence,09/08/2010,Externally delivered education and training.,Land Forces,WBL SERVICES LIMITED,676022,38600.79
Ministry of Defence,Ministry of Defence,25/08/2010,Rent and rates,Land Forces,WELD ESTATE A FUND,683681,73426.07
Ministry of Defence,Ministry of Defence,12/08/2010,Estate management,Air Command,WESSEX WATER SERVICES LTD,677877,37159.08
Ministry of Defence,Ministry of Defence,20/08/2010,Rent and rates,Defence Estates,WEST BERKSHIRE DISTRICT COUNCIL,681795,43995.66
Ministry of Defence,Ministry of Defence,02/08/2010,Payment of utilities,Land Forces,WEST ENERGIE UND VERKEHR (1),5000039692,77587.83
Ministry of Defence,Ministry of Defence,09/08/2010,Payment of utilities,Land Forces,WEST ENERGIE UND VERKEHR (1),5000040133,37478.14
Ministry of Defence,Ministry of Defence,20/08/2010,Rent and rates,Defence Estates,WEST OXFORDSHIRE DISTRICT  COUNCIL,681799,131647.42
Ministry of Defence,Ministry of Defence,06/08/2010,Externally delivered education and training.,Air Command,WESTLAND HELICOPTERS LIMITED,675461,84940.00
Ministry of Defence,Ministry of Defence,25/08/2010,Purchase of inventory and services ,Defence Equipment & Support,WESTLAND HELICOPTERS LIMITED,683682,113.53
Ministry of Defence,Ministry of Defence,26/08/2010,Fuel for military use,Land Forces,WESTLAND HELICOPTERS LIMITED,684301,420.42
Ministry of Defence,Ministry of Defence,04/08/2010,Design services and minor equipment purchases,Land Forces,WF ELECTRICAL PLC,674147,-1442.72
Ministry of Defence,Ministry of Defence,27/08/2010,Fees for professional services,Defence Estates,WILLIS LIMITED,685007,19034.11
Ministry of Defence,Ministry of Defence,27/08/2010,Fees for professional services,Air Command,WILLIS LIMITED,685007,6638.85
Ministry of Defence,Ministry of Defence,12/08/2010,Externally delivered education and training.,Land Forces,WILTSHIRE AND SOMERSET   COLLEGES PARTNERSHIP LIMITED,677883,239100.25
Ministry of Defence,Ministry of Defence,20/08/2010,Rent and rates,Defence Estates,WILTSHIRE COUNCIL,681806,712656.66
Ministry of Defence,Defence Science and Technology Laboratory,27/08/2010,Local Authority Rates,Infrastructure,WILTSHIRE COUNTY COUNCIL,V - 9000125610 - 00088946,324399.00
Ministry of Defence,Ministry of Defence,20/08/2010,Rent and rates,Defence Estates,WINCHESTER CITY COUNCIL,681809,48896.82
Ministry of Defence,Ministry of Defence,20/08/2010,Rent and rates,Defence Estates,WINDSOR AND MAIDENHEAD ROYAL BOROUGH COUNCIL,681810,59954.01
Ministry of Defence,Defence Science and Technology Laboratory,13/08/2010,Consumable Materials,Operations,WL GORE & ASSOCIATES (UK) LIMITED,V - 9000125228 - 00083665,114070.60
Ministry of Defence,Ministry of Defence,20/08/2010,Rent and rates,Defence Estates,WOKINGHAM DISTRICT COUNCIL,681812,45557.31
Ministry of Defence,Ministry of Defence,10/08/2010,Fuel for military use,Air Command,WORLD FUEL SERVICES EUROPE  LTD.,2000009086,78892.75
Ministry of Defence,Ministry of Defence,12/08/2010,Fuel for military use,Air Command,WORLD FUEL SERVICES EUROPE  LTD.,2000009127,92527.17
Ministry of Defence,Met Office,13/08/2010,12 International,Science And Technology,World Meteorological Organization,296632,40000.00
Ministry of Defence,Ministry of Defence,20/08/2010,Rent and rates,Defence Estates,WREKIN DISTRICT COUNCIL,681815,25544.15
Ministry of Defence,Ministry of Defence,17/08/2010,Medical treatment & stores and welfare services.,Land Forces,WRVS SERVICES WELFARE LIMITED,679814,150804.36
Ministry of Defence,Ministry of Defence,18/08/2010,Medical treatment & stores and welfare services.,Land Forces,WRVS SERVICES WELFARE LIMITED,680546,181040.68
Ministry of Defence,Ministry of Defence,27/08/2010,Medical treatment & stores and welfare services.,Land Forces,WRVS SERVICES WELFARE LIMITED,685014,97344.88
Ministry of Defence,Ministry of Defence,20/08/2010,Rent and rates,Defence Estates,WYCOMBE DISTRICT COUNCIL,681819,126947.47
Ministry of Defence,Ministry of Defence,04/08/2010,Estate management,Defence Equipment & Support,WYG MANAGEMENT SERVICES LIMITED,674151,8190.11
Ministry of Defence,Ministry of Defence,04/08/2010,Fees for professional services,Air Command,WYG MANAGEMENT SERVICES LIMITED,674151,1144.12
Ministry of Defence,Ministry of Defence,06/08/2010,Estate management,Defence Estates,WYG MANAGEMENT SERVICES LIMITED,675470,101756.31
Ministry of Defence,Ministry of Defence,06/08/2010,Estate management,Air Command,WYG MANAGEMENT SERVICES LIMITED,675470,23723.33
Ministry of Defence,Ministry of Defence,12/08/2010,Estate management,Defence Estates,WYG MANAGEMENT SERVICES LIMITED,677890,25602.50
Ministry of Defence,Met Office,02/08/2010,13 Miscellaneous,Chief Financial Officer,Xerox (Uk) Ltd,296176,43623.30
Ministry of Defence,Ministry of Defence,02/08/2010,IT and communication services,Air Command,XMA LTD,672815,161.14
Ministry of Defence,Ministry of Defence,02/08/2010,Purchase of inventory and services ,Defence Estates,XMA LTD,672815,130.89
Ministry of Defence,Ministry of Defence,02/08/2010,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,672815,409.88
Ministry of Defence,Ministry of Defence,02/08/2010,Purchase of inventory and services ,Central TLB,XMA LTD,672815,5600.99
Ministry of Defence,Ministry of Defence,02/08/2010,Purchase of inventory and services ,Air Command,XMA LTD,672815,1774.17
Ministry of Defence,Ministry of Defence,02/08/2010,Purchase of inventory and services ,Land Forces,XMA LTD,672815,7897.53
Ministry of Defence,Ministry of Defence,02/08/2010,Purchase of inventory and services ,Navy Command,XMA LTD,672815,4853.92
Ministry of Defence,Ministry of Defence,03/08/2010,Purchase of inventory and services ,Command Joint Operations,XMA LTD,673323,399.32
Ministry of Defence,Ministry of Defence,03/08/2010,Purchase of inventory and services ,Defence Estates,XMA LTD,673323,191.13
Ministry of Defence,Ministry of Defence,03/08/2010,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,673323,3550.94
Ministry of Defence,Ministry of Defence,03/08/2010,Purchase of inventory and services ,Central TLB,XMA LTD,673323,915.65
Ministry of Defence,Ministry of Defence,03/08/2010,Purchase of inventory and services ,Air Command,XMA LTD,673323,18266.95
Ministry of Defence,Ministry of Defence,03/08/2010,Purchase of inventory and services ,Land Forces,XMA LTD,673323,26800.73
Ministry of Defence,Ministry of Defence,03/08/2010,Purchase of inventory and services ,Navy Command,XMA LTD,673323,631.85
Ministry of Defence,Ministry of Defence,03/08/2010,Design services and minor equipment purchases,Air Command,XMA LTD,673323,14.83
Ministry of Defence,Ministry of Defence,05/08/2010,Purchase of inventory and services ,Defence Estates,XMA LTD,674739,654.09
Ministry of Defence,Ministry of Defence,05/08/2010,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,674739,1890.16
Ministry of Defence,Ministry of Defence,05/08/2010,Purchase of inventory and services ,Central TLB,XMA LTD,674739,2158.49
Ministry of Defence,Ministry of Defence,05/08/2010,Purchase of inventory and services ,Air Command,XMA LTD,674739,12245.03
Ministry of Defence,Ministry of Defence,05/08/2010,Purchase of inventory and services ,Land Forces,XMA LTD,674739,6912.28
Ministry of Defence,Ministry of Defence,05/08/2010,Purchase of inventory and services ,Navy Command,XMA LTD,674739,6450.49
Ministry of Defence,Ministry of Defence,06/08/2010,Purchase of inventory and services ,Command Joint Operations,XMA LTD,675473,964.75
Ministry of Defence,Ministry of Defence,06/08/2010,Purchase of inventory and services ,Defence Estates,XMA LTD,675473,1253.01
Ministry of Defence,Ministry of Defence,06/08/2010,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,675473,181.14
Ministry of Defence,Ministry of Defence,06/08/2010,Purchase of inventory and services ,Central TLB,XMA LTD,675473,2072.30
Ministry of Defence,Ministry of Defence,06/08/2010,Purchase of inventory and services ,Air Command,XMA LTD,675473,6445.35
Ministry of Defence,Ministry of Defence,06/08/2010,Purchase of inventory and services ,Land Forces,XMA LTD,675473,8715.92
Ministry of Defence,Ministry of Defence,06/08/2010,Purchase of inventory and services ,Navy Command,XMA LTD,675473,124.82
Ministry of Defence,Ministry of Defence,06/08/2010,Design services and minor equipment purchases,Air Command,XMA LTD,675473,59.03
