Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,24/11/2010,Purchase of inventory and services ,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,723800,13605.71
Ministry of Defence,Ministry of Defence,24/11/2010,Purchase of inventory and services ,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,723800,12324.24
Ministry of Defence,Ministry of Defence,24/11/2010,Purchase of inventory and services ,Defence Estates,CORPORATE DOCUMENT SERVICES  LIMITED,723800,7099.66
Ministry of Defence,Ministry of Defence,12/11/2010,Purchase of inventory and services ,Defence Equipment & Support,CORPORATE DOCUMENT SERVICES  LIMITED,718443,32720.31
Ministry of Defence,Ministry of Defence,12/11/2010,Purchase of inventory and services ,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,718443,12799.50
Ministry of Defence,Ministry of Defence,12/11/2010,Purchase of inventory and services ,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,718443,5541.56
Ministry of Defence,Ministry of Defence,12/11/2010,Purchase of inventory and services ,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,718443,2143.07
Ministry of Defence,Ministry of Defence,12/11/2010,Purchase of inventory and services ,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,718443,1544.16
Ministry of Defence,Ministry of Defence,12/11/2010,Purchase of inventory and services ,Defence Estates,CORPORATE DOCUMENT SERVICES  LIMITED,718443,144.87
Ministry of Defence,Ministry of Defence,12/11/2010,Purchase of inventory and services ,Command Joint Operations,CORPORATE DOCUMENT SERVICES  LIMITED,718443,76.83
Ministry of Defence,Ministry of Defence,11/11/2010,Purchase of inventory and services ,Defence Equipment & Support,CORPORATE DOCUMENT SERVICES  LIMITED,717736,49065.28
Ministry of Defence,Ministry of Defence,11/11/2010,Purchase of inventory and services ,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,717736,48436.29
Ministry of Defence,Ministry of Defence,11/11/2010,Purchase of inventory and services ,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,717736,11012.06
Ministry of Defence,Ministry of Defence,11/11/2010,Purchase of inventory and services ,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,717736,10052.35
Ministry of Defence,Ministry of Defence,11/11/2010,Purchase of inventory and services ,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,717736,581.62
Ministry of Defence,Ministry of Defence,11/11/2010,Purchase of inventory and services ,Defence Estates,CORPORATE DOCUMENT SERVICES  LIMITED,717736,28.25
Ministry of Defence,Ministry of Defence,03/11/2010,Purchase of inventory and services ,Defence Equipment & Support,CORPORATE DOCUMENT SERVICES  LIMITED,713598,70893.79
Ministry of Defence,Ministry of Defence,03/11/2010,Purchase of inventory and services ,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,713598,54300.81
Ministry of Defence,Ministry of Defence,03/11/2010,Purchase of inventory and services ,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,713598,16741.38
Ministry of Defence,Ministry of Defence,03/11/2010,Purchase of inventory and services ,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,713598,15213.03
Ministry of Defence,Ministry of Defence,03/11/2010,Purchase of inventory and services ,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,713598,13862.73
Ministry of Defence,Ministry of Defence,03/11/2010,Purchase of inventory and services ,Command Joint Operations,CORPORATE DOCUMENT SERVICES  LIMITED,713598,2600.61
Ministry of Defence,Ministry of Defence,03/11/2010,Purchase of inventory and services ,Defence Estates,CORPORATE DOCUMENT SERVICES  LIMITED,713598,28.91
Ministry of Defence,Ministry of Defence,02/11/2010,Estate management,Navy Command,CORPS OF COMMISSIONAIRES  MANAGEMENT LIMITED,713203,40869.70
Ministry of Defence,Ministry of Defence,02/11/2010,Preparation of land & buildings for disposal,Defence Estates,CORPS OF COMMISSIONAIRES  MANAGEMENT LIMITED,713203,-147.17
Ministry of Defence,Ministry of Defence,25/11/2010,Estates - Equipment/Works,Defence Estate - SSG,CORTECH,PMT - AP08004,27984.06
Ministry of Defence,Defence Science and Technology Laboratory,19/11/2010,Sub Contracted Research,Programme Office,COSWORTH ELECTRONICS LIMITED,V - 9000127954 - 00093872,26500.00
Ministry of Defence,Defence Science and Technology Laboratory,19/11/2010,Sub Contracted Research,Programme Office,COSWORTH ELECTRONICS LIMITED,V - 9000127954 - 00093870,26500.00
Ministry of Defence,Ministry of Defence,05/11/2010,Food and clothing,Land Forces,COTSWOLD OUTDOOR LTD,715114,15273.59
Ministry of Defence,Ministry of Defence,05/11/2010,Food and clothing,Air Command,COTSWOLD OUTDOOR LTD,715114,4185.94
Ministry of Defence,Ministry of Defence,04/11/2010,Food and clothing,Air Command,COTSWOLD OUTDOOR LTD,714435,14937.87
Ministry of Defence,Ministry of Defence,04/11/2010,Food and clothing,Navy Command,COTSWOLD OUTDOOR LTD,714435,4653.61
Ministry of Defence,Ministry of Defence,04/11/2010,Food and clothing,Land Forces,COTSWOLD OUTDOOR LTD,714435,3275.38
Ministry of Defence,Ministry of Defence,25/11/2010,Grants to Reserves Forces and Cadets Association.,Defence Estates,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,724504,2218429.30
Ministry of Defence,Ministry of Defence,25/11/2010,Purchase of buildings and military equipment ,Defence Estates,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,724504,835836.34
Ministry of Defence,Ministry of Defence,19/11/2010,Estate management,Land Forces,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,721692,25106.38
Ministry of Defence,Ministry of Defence,18/11/2010,Grants to NDPBs,Land Forces,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,720972,4490210.00
Ministry of Defence,Ministry of Defence,18/11/2010,Grants to Reserves Forces and Cadets Association.,Land Forces,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,720972,27903.00
Ministry of Defence,Ministry of Defence,17/11/2010,Property leases,Defence Estates,COVESEA LIMITED,720302,360407.29
Ministry of Defence,Ministry of Defence,16/11/2010,Medical treatment & stores and welfare services.,Air Command,COYLE PERSONNEL PLC,719680,14010.84
Ministry of Defence,Defence Science and Technology Laboratory,19/11/2010,Sub Contracted Research,Programme Office,CRANFIELD AEROSPACE LIMITED,V - 9000127975 - 00095026,300000.00
Ministry of Defence,Met Office,29/11/2010,Services,Science,Cranfield Aerospace Ltd,300828,158250.00
Ministry of Defence,Defence Science and Technology Laboratory,26/11/2010,Professional Services,Operations,CRANFIELD UNIVERSITY,V - 9000128064 - 00096009,53970.00
Ministry of Defence,Defence Science and Technology Laboratory,19/11/2010,Professional Services,Operations,CRANFIELD UNIVERSITY,V - 9000127862 - 00094764,22126.00
Ministry of Defence,Ministry of Defence,23/11/2010,Externally delivered education and training.,Land Forces,CRANFIELD UNIVERSITY,723128,1670.84
Ministry of Defence,Ministry of Defence,12/11/2010,Externally delivered education and training.,Central TLB,CRANFIELD UNIVERSITY,718446,105.00
Ministry of Defence,Ministry of Defence,17/11/2010,Fees for professional services,Land Forces,CRIMINAL RECORDS BUREAU,720308,15804.00
Ministry of Defence,Ministry of Defence,17/11/2010,Fees for professional services,Navy Command,CRIMINAL RECORDS BUREAU,720308,7236.00
Ministry of Defence,Ministry of Defence,17/11/2010,Fees for professional services,Air Command,CRIMINAL RECORDS BUREAU,720308,3060.00
Ministry of Defence,Ministry of Defence,17/11/2010,Fees for professional services,Central TLB,CRIMINAL RECORDS BUREAU,720308,2196.00
Ministry of Defence,Ministry of Defence,17/11/2010,Fees for professional services,Command Joint Operations,CRIMINAL RECORDS BUREAU,720308,144.00
Ministry of Defence,Ministry of Defence,17/11/2010,Fees for professional services,Defence Equipment & Support,CRIMINAL RECORDS BUREAU,720308,108.00
Ministry of Defence,Ministry of Defence,24/11/2010,IT and communication services,Defence Equipment & Support,CRISPLANT A/S,723804,130006.00
Ministry of Defence,Ministry of Defence,02/11/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CRONOS CONTAINERS LTD,713204,9685.20
Ministry of Defence,Ministry of Defence,02/11/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CRONOS CONTAINERS LTD,713204,661.02
Ministry of Defence,Met Office,24/11/2010,Plant And Equipment,Operations,Cse Servelec Ltd,298349,41025.61
Ministry of Defence,Ministry of Defence,04/11/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CTS (GB) LIMITED,714445,6925.00
Ministry of Defence,Ministry of Defence,04/11/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CTS (GB) LIMITED,714445,1320.00
Ministry of Defence,Ministry of Defence,03/11/2010,IT and communication services,Command Joint Operations,CYPRUS TELECOMMUNICATIONS AUTHORITY,5000044492,18528.29
Ministry of Defence,Ministry of Defence,03/11/2010,IT and communication services,Land Forces,CYPRUS TELECOMMUNICATIONS AUTHORITY,5000044492,5388.26
Ministry of Defence,Ministry of Defence,03/11/2010,IT and communication services,Defence Equipment & Support,CYPRUS TELECOMMUNICATIONS AUTHORITY,5000044492,2526.05
Ministry of Defence,Ministry of Defence,03/11/2010,IT and communication services,Defence Estates,CYPRUS TELECOMMUNICATIONS AUTHORITY,5000044492,931.39
Ministry of Defence,Ministry of Defence,03/11/2010,IT and communication services,Central TLB,CYPRUS TELECOMMUNICATIONS AUTHORITY,5000044492,262.34
Ministry of Defence,Defence Science and Technology Laboratory,12/11/2010,IT Software,Operations,DASSAULT SYSTEMS SIMULIA LIMITED,V - 9000127597 - 00094265,28450.00
Ministry of Defence,Ministry of Defence,16/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,DAVID BROWN GEAR SYSTEMS LTD,719687,24306.28
Ministry of Defence,Ministry of Defence,12/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,DAVID BROWN GEAR SYSTEMS LTD,718452,19407.90
Ministry of Defence,Ministry of Defence,18/11/2010,Transport hire charges,Defence Equipment & Support,DAWSONRENTALS TRUCK & TRAILER LTD,720979,29586.00
Ministry of Defence,Ministry of Defence,18/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,DAWSONRENTALS TRUCK & TRAILER LTD,720979,11706.83
Ministry of Defence,Ministry of Defence,30/11/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,DB SCHENKER RAIL (UK) LTD,726454,36891.00
Ministry of Defence,Ministry of Defence,30/11/2010,"Transporation of personnel, freight and travel expenses",Land Forces,DB SCHENKER RAIL (UK) LTD,726454,2064.72
Ministry of Defence,Ministry of Defence,18/11/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,DB SCHENKER RAIL (UK) LTD,720980,36861.16
Ministry of Defence,Ministry of Defence,18/11/2010,"Transporation of personnel, freight and travel expenses",Land Forces,DB SCHENKER RAIL (UK) LTD,720980,1868.08
Ministry of Defence,Ministry of Defence,02/11/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,DB SCHENKER RAIL (UK) LTD,713205,27659.75
Ministry of Defence,Ministry of Defence,02/11/2010,"Transporation of personnel, freight and travel expenses",Land Forces,DB SCHENKER RAIL (UK) LTD,713205,1813.10
Ministry of Defence,Ministry of Defence,02/11/2010,"Transporation of personnel, freight and travel expenses",Command Joint Operations,DB SCHENKER RAIL (UK) LTD,713205,1583.69
Ministry of Defence,Ministry of Defence,02/11/2010,Estate management,Defence Equipment & Support,DB SCHENKER RAIL (UK) LTD,713205,217.00
Ministry of Defence,Ministry of Defence,30/11/2010,Estate management,Defence Equipment & Support,DEBUT SERVICES (SOUTH WEST)LIMITED,726455,21890.60
Ministry of Defence,Ministry of Defence,30/11/2010,Estate management,Central TLB,DEBUT SERVICES (SOUTH WEST)LIMITED,726455,989.55
Ministry of Defence,Ministry of Defence,30/11/2010,Estate management,Air Command,DEBUT SERVICES (SOUTH WEST)LIMITED,726455,1.90
Ministry of Defence,Ministry of Defence,26/11/2010,Estate management,Defence Estates,DEBUT SERVICES (SOUTH WEST)LIMITED,725143,2084587.20
Ministry of Defence,Ministry of Defence,26/11/2010,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES (SOUTH WEST)LIMITED,725143,-368.56
Ministry of Defence,Ministry of Defence,15/11/2010,Estate management,Defence Estates,DEBUT SERVICES (SOUTH WEST)LIMITED,719089,8318240.28
Ministry of Defence,Ministry of Defence,15/11/2010,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES (SOUTH WEST)LIMITED,719089,1095354.51
Ministry of Defence,Ministry of Defence,15/11/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,DEBUT SERVICES (SOUTH WEST)LIMITED,719089,-100113.57
Ministry of Defence,Ministry of Defence,30/11/2010,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES LIMITED,726456,667314.38
Ministry of Defence,Ministry of Defence,30/11/2010,Estate management,Defence Estates,DEBUT SERVICES LIMITED,726456,56350.91
Ministry of Defence,Ministry of Defence,25/11/2010,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES LIMITED,724515,1223835.15
Ministry of Defence,Ministry of Defence,24/11/2010,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES LIMITED,723813,658661.22
Ministry of Defence,Ministry of Defence,23/11/2010,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES LIMITED,723138,885171.19
Ministry of Defence,Ministry of Defence,22/11/2010,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES LIMITED,722454,3035434.48
Ministry of Defence,Ministry of Defence,19/11/2010,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES LIMITED,721707,2646858.46
Ministry of Defence,Ministry of Defence,08/11/2010,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES LIMITED,715798,395084.30
Ministry of Defence,Ministry of Defence,03/11/2010,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES LIMITED,713617,7901755.72
Ministry of Defence,Ministry of Defence,30/11/2010,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,726457,722890.40
Ministry of Defence,Ministry of Defence,30/11/2010,Fees for professional services,Central TLB,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,726457,417046.42
Ministry of Defence,Ministry of Defence,30/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,726457,305828.88
Ministry of Defence,Ministry of Defence,30/11/2010,Fees for professional services,Air Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,726457,137957.31
Ministry of Defence,Ministry of Defence,30/11/2010,Design services and minor equipment purchases,Navy Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,726457,96978.52
Ministry of Defence,Ministry of Defence,30/11/2010,Design services and minor equipment purchases,Air Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,726457,62482.81
Ministry of Defence,Ministry of Defence,30/11/2010,Development costs for military equipment.,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,726457,49884.46
Ministry of Defence,Ministry of Defence,30/11/2010,IT and communication services,Navy Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,726457,37942.16
