Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,DCLG,21/05/2010,Steady State Service Provision,Finance and Corporate Services,INFORMED SOLUTIONS LTD,5106135008,"3,619.00"
Communities & Local Government,DCLG,21/05/2010,Steady State Service Provision,Finance and Corporate Services,INFORMED SOLUTIONS LTD,5106135048,"2,068.00"
Communities & Local Government,DCLG,21/05/2010,Steady State Service Provision,Finance and Corporate Services,INFORMED SOLUTIONS LTD,5106135146,"1,645.00"
Communities & Local Government,DCLG,21/05/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,5106135152,"40,263.50"
Communities & Local Government,DCLG,21/05/2010,Management Consultancy,Communities Group,TURNER & TOWNSEND,5106135065,"7,958.00"
Communities & Local Government,DCLG,21/05/2010,Management Consultancy,Communities Group,TURNER & TOWNSEND,5106135074,"13,862.00"
Communities & Local Government,DCLG,21/05/2010,Management Consultancy,Communities Group,PA CONSULTING SERVICES LIMITED,5106135169,"516,245.27"
Communities & Local Government,DCLG,21/05/2010,Legal Consultancy,Communities Group,DENTON WILDE SAPTE LLP,5106135073,"3,761.25"
Communities & Local Government,DCLG,21/05/2010,Legal Consultancy,Communities Group,DENTON WILDE SAPTE LLP,5106135077,653.90
Communities & Local Government,DCLG,21/05/2010,Legal Consultancy,Communities Group,DENTON WILDE SAPTE LLP,5106135088,"2,368.00"
Communities & Local Government,DCLG,21/05/2010,Legal Consultancy,Communities Group,DENTON WILDE SAPTE LLP,5106135120,983.15
Communities & Local Government,DCLG,21/05/2010,Legal Consultancy,Communities Group,DENTON WILDE SAPTE LLP,5106135128,"1,153.75"
Communities & Local Government,DCLG,21/05/2010,Legal Consultancy,Communities Group,DENTON WILDE SAPTE LLP,5106135136,975.00
Communities & Local Government,DCLG,21/05/2010,Legal Consultancy,Communities Group,DENTON WILDE SAPTE LLP,5106135142,"2,249.22"
Communities & Local Government,DCLG,24/05/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106134997,862.97
Communities & Local Government,DCLG,24/05/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106134999,822.83
Communities & Local Government,DCLG,24/05/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106135002,732.52
Communities & Local Government,DCLG,24/05/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106135004,883.04
Communities & Local Government,DCLG,24/05/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106135097,585.54
Communities & Local Government,DCLG,24/05/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106135329,"1,232.34"
Communities & Local Government,DCLG,24/05/2010,Agency Staff,Finance and Corporate Services,BADENOCH & CLARK,5106135232,951.75
Communities & Local Government,DCLG,24/05/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106135228,"1,426.45"
Communities & Local Government,DCLG,24/05/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106135229,"1,290.34"
Communities & Local Government,DCLG,24/05/2010,Agency Staff,Finance and Corporate Services,VENN GROUP,5106135271,"1,968.13"
Communities & Local Government,DCLG,24/05/2010,Agency Staff,Finance and Corporate Services,ALLEN LANE FINANCIAL RECRUITMENT,5106135235,"3,172.50"
Communities & Local Government,DCLG,24/05/2010,Agency Staff,Finance and Corporate Services,NETWORKERS RECRUITMENT SERVICES,5106124326,"-5,744.34"
Communities & Local Government,DCLG,24/05/2010,Agency Staff,Finance and Corporate Services,NETWORKERS RECRUITMENT SERVICES,5106124421,"-7,825.50"
Communities & Local Government,DCLG,24/05/2010,Agency Staff,Finance and Corporate Services,NETWORKERS RECRUITMENT SERVICES,5106135148,"5,477.85"
Communities & Local Government,DCLG,24/05/2010,Agency Staff,Communities Group,BROOK STREET BUREAU,5106135052,"1,507.83"
Communities & Local Government,DCLG,24/05/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106134995,647.22
Communities & Local Government,DCLG,24/05/2010,Conferences,Housing and Planning,COMPANY BARCLAYCARD,5106135314,872.88
Communities & Local Government,DCLG,24/05/2010,Conferences,Housing and Planning,ALL STAR LANES,5106134710,"1,484.00"
Communities & Local Government,DCLG,24/05/2010,"IT - PC, Network & Hardware",Finance and Corporate Services,DAMOVO UK LTD,5106135249,"6,904.73"
Communities & Local Government,DCLG,24/05/2010,"IT - PC, Network & Hardware",Finance and Corporate Services,DCLG GOVERNMENT PROCUREMENT CARD,1000001979,502.10
Communities & Local Government,DCLG,24/05/2010,"IT - PC, Network & Hardware",Communities Group,COMPUTACENTER (UK) LTD,5106135223,"1,057.50"
Communities & Local Government,DCLG,24/05/2010,Legal Fees,Communities Group,DENTON WILDE SAPTE LLP,5106132689,"9,212.70"
Communities & Local Government,DCLG,24/05/2010,Fixed Maintenance,Finance and Corporate Services,DOUGLAS REFRIGERATION & AIR CON,5106135102,"1,348.90"
Communities & Local Government,DCLG,24/05/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106135056,"1,418.23"
Communities & Local Government,DCLG,24/05/2010,Media,Communities Group,CENTRAL OFFICE OF INFORMATION,5106135287,"10,000.00"
Communities & Local Government,DCLG,24/05/2010,Travel and Subsistence Account,Finance and Corporate Services,VENN GROUP,5106135280,"1,888.40"
Communities & Local Government,DCLG,24/05/2010,Travel and Subsistence Account,Finance and Corporate Services,VENN GROUP,5106135332,"2,077.25"
Communities & Local Government,DCLG,24/05/2010,EC Current Grants to Local Authorities,Regions and Communities,RDA - LONDON DEVELOPMENT AGENCY,2100190650,"530,596.09"
Communities & Local Government,DCLG,24/05/2010,Professional services,Housing and Planning,DCLG GOVERNMENT PROCUREMENT CARD,1000001980,725.80
Communities & Local Government,DCLG,24/05/2010,Publications,Housing and Planning,COMPANY BARCLAYCARD,5106135314,24.97
Communities & Local Government,DCLG,24/05/2010,Publicity,Housing and Planning,CAMARGUE GROUP LIMITED,5106135294,"3,560.25"
Communities & Local Government,DCLG,24/05/2010,Publicity,Communities Group,HEMMING GROUP LTD,5106135344,"11,744.13"
Communities & Local Government,DCLG,24/05/2010,Removals and Porterage,Finance and Corporate Services,HARROW GREEN REMOVALS GROUP,5106134950,-650.00
Communities & Local Government,DCLG,24/05/2010,Research,Housing and Planning,HERIOT-WATT UNIVERSITY,5106135267,"22,530.00"
Communities & Local Government,DCLG,24/05/2010,Research,Finance and Corporate Services,GFK NOP LTD,5106135311,"4,253.50"
Communities & Local Government,DCLG,24/05/2010,Research,Communities Group,FIRE SERVICE COLLEGE,2100190834,"-6,360.00"
Communities & Local Government,DCLG,24/05/2010,Research,Communities Group,FIRE SERVICE COLLEGE,5106134761,"6,360.00"
Communities & Local Government,DCLG,24/05/2010,Research,Communities Group,INNOGISTIC LTD,5106135324,"84,600.00"
Communities & Local Government,DCLG,24/05/2010,Subscriptions,Human Resources,OGC BUYING SOLUTIONS,5106134836,"7,637.03"
Communities & Local Government,DCLG,24/05/2010,Training,Finance and Corporate Services,NATIONAL SCHOOL OF GOVERNMENT,5106135054,900.00
Communities & Local Government,DCLG,24/05/2010,Training,Finance and Corporate Services,NATIONAL SCHOOL OF GOVERNMENT,5106135274,775.00
Communities & Local Government,DCLG,24/05/2010,Training,Finance and Corporate Services,DCLG GOVERNMENT PROCUREMENT CARD,1000001972,564.00
Communities & Local Government,DCLG,24/05/2010,Vehicle Maintenance,Human Resources,CYCLESCHEME LTD,2100190830,"-1,668.94"
Communities & Local Government,DCLG,24/05/2010,Vehicle Maintenance,Human Resources,CYCLESCHEME LTD,5106134550,"1,668.94"
Communities & Local Government,DCLG,24/05/2010,Vehicle hire,Housing and Planning,CYCLONE COURIER CO LTD,5106135118,826.88
Communities & Local Government,DCLG,24/05/2010,Accommodation,Housing and Planning,DCLG GOVERNMENT PROCUREMENT CARD,1000001986,"1,530.00"
Communities & Local Government,DCLG,24/05/2010,Telephone call costs,Finance and Corporate Services,DAMOVO UK LTD,5106135326,"66,936.23"
Communities & Local Government,DCLG,24/05/2010,Telephone call costs,Finance and Corporate Services,DAMOVO UK LTD,5106135357,"9,722.03"
Communities & Local Government,DCLG,24/05/2010,Telecoms equipment (non-capitalised),Finance and Corporate Services,DCLG GOVERNMENT PROCUREMENT CARD,1000001974,"1,435.50"
Communities & Local Government,DCLG,24/05/2010,Electricity,Communities Group,EDF ENERGY 1 LIMITED,5106135343,"8,144.35"
Communities & Local Government,DCLG,24/05/2010,Purchase of Consultancy Services,Housing and Planning,CEL GROUP,5106133402,"-593,131.00"
Communities & Local Government,DCLG,24/05/2010,Purchase of Consultancy Services,Housing and Planning,CEL GROUP,5106133403,"-302,439.00"
Communities & Local Government,DCLG,24/05/2010,Purchase of Consultancy Services,Regions and Communities,AMOR BUSINESS TECHNOLOGY SOLUTIONS,5106135400,"-49,086.13"
Communities & Local Government,DCLG,24/05/2010,Grant in Aid to NDPBs (non budget),Housing and Planning,WEST NORTHAMPTONSHIRE UDC,2100190684,"666,567.00"
Communities & Local Government,DCLG,24/05/2010,Grant in Aid to NDPBs (non budget),Regions and Communities,RDA - EAST ENGLAND DEVELOPMENT AGEN,2100190648,"7,542.29"
Communities & Local Government,DCLG,24/05/2010,Grant in Aid to NDPBs (non budget),Regions and Communities,RDA -  YORKSHIRE FORWARD,2100190640,"358,764.84"
Communities & Local Government,DCLG,24/05/2010,Grant in Aid to NDPBs (non budget),Regions and Communities,RDA - ONE NORTHEAST,2100190638,"933,246.58"
Communities & Local Government,DCLG,24/05/2010,Grant in Aid to NDPBs (non budget),Regions and Communities,RDA - NORTHWEST DEVELOPMENT AGY,2100190639,"1,052,940.88"
Communities & Local Government,DCLG,24/05/2010,Grant in Aid to NDPBs (non budget),Regions and Communities,RDA - SOUTHWEST DEVELOP AGENCY(SWRD,2100190649,"1,616,443.51"
Communities & Local Government,DCLG,24/05/2010,Grant in Aid to NDPBs (non budget),Regions and Communities,RDA - ADVANTAGE WEST MIDLANDS,2100190641,"17,150.14"
Communities & Local Government,DCLG,24/05/2010,Grant in Aid to NDPBs (non budget),Regions and Communities,RDA - EAST MIDLANDS DEVELOPMENT AGE,2100190647,"153,014.00"
Communities & Local Government,DCLG,24/05/2010,Steady State Service Provision,Housing and Planning,FLINT & NEILL PARTNERSHIP,2100190820,-837.19
Communities & Local Government,DCLG,24/05/2010,Steady State Service Provision,Housing and Planning,FLINT & NEILL PARTNERSHIP,5106134717,837.19
Communities & Local Government,DCLG,24/05/2010,Steady State Service Provision,Finance and Corporate Services,INFORMED SOLUTIONS LTD,5106135316,"25,744.25"
Communities & Local Government,DCLG,24/05/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,5106135210,"165,929.12"
Communities & Local Government,DCLG,24/05/2010,Steady State Service Provision,Communities Group,LA INT COMPUTER CONSULTANTS LTD,5106135132,"12,711.84"
Communities & Local Government,DCLG,24/05/2010,Steady State Service Provision,Human Resources,METHODS CONSULTING LTD,5106135308,"12,453.83"
Communities & Local Government,DCLG,24/05/2010,IT Consultancy,Regions and Communities,AMOR BUSINESS TECHNOLOGY SOLUTIONS,5106135404,"49,086.13"
Communities & Local Government,DCLG,24/05/2010,Management Consultancy,Communities Group,COMMUNITY DEVELOPMENT FOUNDATION,5106135380,"-89,874.58"
Communities & Local Government,DCLG,24/05/2010,Management Consultancy,Communities Group,COMMUNITY DEVELOPMENT FOUNDATION,5106135381,"76,489.00"
Communities & Local Government,DCLG,24/05/2010,Property/Estates Consultancy,Finance and Corporate Services,HARROW GREEN REMOVALS GROUP,5106135219,"12,748.75"
Communities & Local Government,DCLG,25/05/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106135368,"1,151.50"
Communities & Local Government,DCLG,25/05/2010,Agency Staff,Finance and Corporate Services,REED SPECIALIST RECRUITMENT LTD,5106135375,531.93
Communities & Local Government,DCLG,25/05/2010,Agency Staff,Communities Group,MORGAN HUNT PUBLIC SECTOR LTD,5106135448,"1,451.45"
Communities & Local Government,DCLG,25/05/2010,Conferences,Housing and Planning,OCEAN MEDIA GROUP LTD,5106135373,823.13
Communities & Local Government,DCLG,25/05/2010,Conferences,Finance and Corporate Services,H M TREASURY,5106135450,"8,815.00"
Communities & Local Government,DCLG,25/05/2010,Conferences,Communities Group,TATE GALLERY RESTAURANT,5106135257,"6,180.84"
Communities & Local Government,DCLG,25/05/2010,Conferences,Human Resources,MWB BUSINESS EXCHANGE,2100190860,"-1,962.54"
Communities & Local Government,DCLG,25/05/2010,Conferences,Human Resources,MWB BUSINESS EXCHANGE,5106135443,"1,962.54"
Communities & Local Government,DCLG,25/05/2010,"Furniture, Fittings and carpets",Finance and Corporate Services,HERMAN MILLER LTD,5106135370,"9,589.18"
Communities & Local Government,DCLG,25/05/2010,Legal Fees,Communities Group,DCLG GOVERNMENT PROCUREMENT CARD,1000001996,938.33
Communities & Local Government,DCLG,25/05/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106135321,469.27
Communities & Local Government,DCLG,25/05/2010,Media,Housing and Planning,TRANSMEDIA LINK LTD,5106135476,172.00
Communities & Local Government,DCLG,25/05/2010,Media,Communities Group,TRANSMEDIA LINK LTD,5106135476,"5,107.00"
Communities & Local Government,DCLG,25/05/2010,Travel and Subsistence Account,Communities Group,DEVON FIRE AUTHORITY,5106135384,376.70
Communities & Local Government,DCLG,25/05/2010,Travel and Subsistence Account,Communities Group,DCLG GOVERNMENT PROCUREMENT CARD,1000002005,581.44
Communities & Local Government,DCLG,25/05/2010,Office Machinery Rental,Finance and Corporate Services,ADVANCED BUSINESS EQUIPMENT LTD,5106135468,460.00
Communities & Local Government,DCLG,25/05/2010,Current (non AEF) Grants to Local Authorities,"Local Gov & Reg(LG DEL,AME, RfR2)",OXFORDSHIRE CC,5000122940,"-49,065.00"
Communities & Local Government,DCLG,25/05/2010,Publications,Housing and Planning,STATIONERY OFFICE (USE 408595),2100190864,-580.00
Communities & Local Government,DCLG,25/05/2010,Publications,Housing and Planning,STATIONERY OFFICE (USE 408595),2100190871,-580.00
Communities & Local Government,DCLG,25/05/2010,Publications,Housing and Planning,STATIONERY OFFICE (USE 408595),5106119005,580.00
Communities & Local Government,DCLG,25/05/2010,Publications,Housing and Planning,STATIONERY OFFICE (USE 408595),5106135644,580.00
Communities & Local Government,DCLG,25/05/2010,Publicity,Housing and Planning,CENTRAL OFFICE OF INFORMATION,5106135413,"35,032.86"
Communities & Local Government,DCLG,25/05/2010,Publicity,Communities Group,CENTRAL OFFICE OF INFORMATION,2100190872,"-2,996.10"
Communities & Local Government,DCLG,25/05/2010,Publicity,Communities Group,CENTRAL OFFICE OF INFORMATION,5106135402,"2,996.10"
Communities & Local Government,DCLG,25/05/2010,Research,Housing and Planning,BUILDING RESEARCH ESTABLISHMENT,5106135405,"26,579.42"
Communities & Local Government,DCLG,25/05/2010,Research,Finance and Corporate Services,ENTERPRISE LSE LTD,5106135463,"36,389.75"
Communities & Local Government,DCLG,25/05/2010,Security,Human Resources,DISCLOSURE SCOTLAND,5106135427,598.00
Communities & Local Government,DCLG,25/05/2010,Subscriptions,Communities Group,CENTRAL OFFICE OF INFORMATION,2100190872,-2.99
Communities & Local Government,DCLG,25/05/2010,Subscriptions,Communities Group,CENTRAL OFFICE OF INFORMATION,5106135402,2.99
Communities & Local Government,DCLG,25/05/2010,Training,Housing and Planning,MOLLER CENTRE CONT EDUCATION LTD,5106135421,"2,513.33"
Communities & Local Government,DCLG,25/05/2010,Training,Housing and Planning,GOVNET COMMUNICATIONS,5106135494,445.00
Communities & Local Government,DCLG,25/05/2010,Training,Human Resources,NATIONAL SCHOOL OF GOVERNMENT,5106135239,805.00
Communities & Local Government,DCLG,25/05/2010,Training,Human Resources,NATIONAL SCHOOL OF GOVERNMENT,5106135245,"1,620.00"
Communities & Local Government,DCLG,25/05/2010,Training,Human Resources,NATIONAL SCHOOL OF GOVERNMENT,5106135247,"1,620.00"
Communities & Local Government,DCLG,25/05/2010,Training,Human Resources,THRESHOLDS LTD,5106135070,"3,800.00"
Communities & Local Government,DCLG,25/05/2010,Vehicle Maintenance,Human Resources,CYCLESCHEME LTD,5106135460,"1,668.94"
Communities & Local Government,DCLG,25/05/2010,Electricity,Housing and Planning,EDF ENERGY 1 LIMITED,5106134640,"6,339.50"
Communities & Local Government,DCLG,25/05/2010,Electricity,Communities Group,EDF ENERGY 1 LIMITED,5106135472,"7,418.23"
Communities & Local Government,DCLG,25/05/2010,Steady State Service Provision,Finance and Corporate Services,INFORMED SOLUTIONS LTD,5106135455,"29,704.00"
Communities & Local Government,DCLG,25/05/2010,IT Consultancy,Human Resources,NETFUNDI LTD,5106134666,"10,795.31"
Communities & Local Government,DCLG,25/05/2010,Management Consultancy,Housing and Planning,TOWN & COUNTRY PLANNING ASSOC,5106135042,"4,700.00"
Communities & Local Government,DCLG,25/05/2010,Management Consultancy,Communities Group,PA CONSULTING SERVICES LIMITED,2100190863,"-6,646.43"
Communities & Local Government,DCLG,25/05/2010,Management Consultancy,Communities Group,PA CONSULTING SERVICES LIMITED,5106135208,"6,646.43"
Communities & Local Government,DCLG,25/05/2010,HR Consultancy,Communities Group,FIRE SERVICE COLLEGE,5106133878,"5,085.40"
Communities & Local Government,DCLG,25/05/2010,Legal Consultancy,Communities Group,DENTON WILDE SAPTE LLP,5106135399,913.50
Communities & Local Government,DCLG,26/05/2010,Technical assistance and Secretariat costs,Communities Group,LIVERPOOL CHAMBER OF COMMERCE,2100190874,"11,146.50"
Communities & Local Government,DCLG,26/05/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,2100190894,-817.22
Communities & Local Government,DCLG,26/05/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106135569,731.78
Communities & Local Government,DCLG,26/05/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106135573,738.90
Communities & Local Government,DCLG,26/05/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106135580,817.22
Communities & Local Government,DCLG,26/05/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106135582,557.66
Communities & Local Government,DCLG,26/05/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106135600,585.54
Communities & Local Government,DCLG,26/05/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106135605,697.07
Communities & Local Government,DCLG,26/05/2010,Agency Staff,Housing and Planning,CAPITA RESOURCING LTD,5106135548,"18,911.63"
Communities & Local Government,DCLG,26/05/2010,Agency Staff,Regions and Communities,CAPITA RESOURCING LTD,5106135534,"16,743.75"
Communities & Local Government,DCLG,26/05/2010,Agency Staff,Finance and Corporate Services,REED SPECIALIST RECRUITMENT LTD,5106135571,857.75
Communities & Local Government,DCLG,26/05/2010,Agency Staff,Finance and Corporate Services,REED SPECIALIST RECRUITMENT LTD,5106135603,"2,696.18"
Communities & Local Government,DCLG,26/05/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106135536,"9,424.97"
Communities & Local Government,DCLG,26/05/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106135546,"18,377.94"
