Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,09/05/2011,Design services and minor equipment purchases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,49.45
Ministry of Defence,Ministry of Defence,09/05/2011,Externally delivered education and training.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,18.01
Ministry of Defence,Ministry of Defence,09/05/2011,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,248.14
Ministry of Defence,Ministry of Defence,09/05/2011,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,28
Ministry of Defence,Ministry of Defence,09/05/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,501.03
Ministry of Defence,Ministry of Defence,09/05/2011,Medical treatment & stores and welfare services.,Command Joint Operations,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,31.3
Ministry of Defence,Ministry of Defence,09/05/2011,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,299.09
Ministry of Defence,Ministry of Defence,09/05/2011,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,679.6
Ministry of Defence,Ministry of Defence,09/05/2011,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,301.86
Ministry of Defence,Ministry of Defence,09/05/2011,Purchase of inventory and services ,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,110.53
Ministry of Defence,Ministry of Defence,09/05/2011,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,7150.17
Ministry of Defence,Ministry of Defence,09/05/2011,Transport hire charges,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,319.74
Ministry of Defence,Ministry of Defence,09/05/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,GIFFORD LLP,791022,14930
Ministry of Defence,Ministry of Defence,09/05/2011,Preparation of land & buildings for disposal,Defence Infrastructure Organisation ,GRONTMIJ LIMITED,791035,77959.13
Ministry of Defence,Ministry of Defence,09/05/2011,Fees for professional services,Defence Infrastructure Organisation ,GVA GRIMLEY LIMITED,791038,34784.73
Ministry of Defence,Ministry of Defence,09/05/2011,Medical treatment & stores and welfare services.,Land Forces,HAYS SPECIALIST RECRUITMENT LIMITED,791046,17749.6
Ministry of Defence,Ministry of Defence,09/05/2011,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,791057,9905.63
Ministry of Defence,Ministry of Defence,09/05/2011,Medical treatment & stores and welfare services.,Air Command,HONEYBEERECRUITMENT.COM LTD,791057,921.6
Ministry of Defence,Ministry of Defence,09/05/2011,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,791057,11825.71
Ministry of Defence,Ministry of Defence,09/05/2011,Fees for professional services,Central TLB,IBM UNITED KINGDOM LIMITED,791064,42951
Ministry of Defence,Ministry of Defence,09/05/2011,Fees for professional services,Defence Infrastructure Organisation ,JACOBS U.K. LTD,791077,53835.93
Ministry of Defence,Ministry of Defence,09/05/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,JACOBS U.K. LTD,791077,91958
Ministry of Defence,Ministry of Defence,09/05/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,JACOBS U.K. LTD,791077,10983
Ministry of Defence,Ministry of Defence,09/05/2011,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,K.C. TRANSPORT,791085,13945
Ministry of Defence,Ministry of Defence,09/05/2011,"Transportation of personnel, freight and travel expenses",Land Forces,K.C. TRANSPORT,791085,4730
Ministry of Defence,Ministry of Defence,09/05/2011,"Transportation of personnel, freight and travel expenses",Navy Command,K.C. TRANSPORT,791085,3800
Ministry of Defence,Ministry of Defence,09/05/2011,Payment of utilities,Navy Command,KELDA WATER SERVICES LIMITED,791089,54800.17
Ministry of Defence,Ministry of Defence,09/05/2011,Design services and minor equipment purchases,Defence Equipment & Support,KELLOGG BROWN & ROOT LIMITED,791091,35953.2
Ministry of Defence,United Kingdom Hydrographic Office,09/05/2011,Data Storage for e-Navigator service,ICT Delivery Business Group,Kelway Uk Ltd,2000054051,83409.12
Ministry of Defence,Ministry of Defence,09/05/2011,Fees for professional services,Central TLB,KPMG LLP,791095,91942
Ministry of Defence,Ministry of Defence,09/05/2011,Design services and minor equipment purchases,Defence Equipment & Support,LLOYDS REGISTER EMEA,791108,36005.15
Ministry of Defence,Ministry of Defence,09/05/2011,Payment of utilities,Defence Infrastructure Organisation ,MABANAFT DEUTSCHLAND GMBH,5000055629,2465.65
Ministry of Defence,Ministry of Defence,09/05/2011,Payment of utilities,Land Forces,MABANAFT DEUTSCHLAND GMBH,5000055629,68089.6
Ministry of Defence,Ministry of Defence,09/05/2011,Estate management,Defence Infrastructure Organisation ,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,791142,349926.43
Ministry of Defence,Ministry of Defence,09/05/2011,Design services and minor equipment purchases,Defence Equipment & Support,MUSKETEER SOLUTIONS LIMITED,791178,27514
Ministry of Defence,Ministry of Defence,09/05/2011,Food and clothing,Defence Equipment & Support,MUSTO LTD,791179,1844.66
Ministry of Defence,Ministry of Defence,09/05/2011,Medical treatment & stores and welfare services.,Land Forces,NHS FIFE,791189,48653.96
Ministry of Defence,Ministry of Defence,09/05/2011,Purchase of inventory and services ,Defence Equipment & Support,POINTFLAME SERVICES LIMITED,791280,28973.3
Ministry of Defence,Ministry of Defence,09/05/2011,Estate management,Defence Infrastructure Organisation ,PRIDE (SERP) LTD,791286,596488
Ministry of Defence,Ministry of Defence,09/05/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,PRIDE (SERP) LTD,791286,459315.6
Ministry of Defence,Ministry of Defence,09/05/2011,Fees for professional services,Land Forces,QINETIQ LIMITED,791293,42483.6
Ministry of Defence,Ministry of Defence,09/05/2011,Externally delivered education and training.,Land Forces,RYDER PUBLIC LIMITED COMPANY,791324,138191.52
Ministry of Defence,Ministry of Defence,09/05/2011,Estate management,Defence Infrastructure Organisation ,SCOTT WILSON LTD,791334,42434.8
Ministry of Defence,Ministry of Defence,09/05/2011,Grants to NDPBs,Navy Command,SEA CADET CORPS,791337,820111
Ministry of Defence,Ministry of Defence,09/05/2011,Estate management,Defence Infrastructure Organisation ,SERCO LIMITED,791342,278681.93
Ministry of Defence,Ministry of Defence,09/05/2011,Estate management,Air Command,SODEXO LTD,791354,13487.69
Ministry of Defence,Ministry of Defence,09/05/2011,Estate management,Defence Equipment & Support,SODEXO LTD,791354,132.68
Ministry of Defence,Ministry of Defence,09/05/2011,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,791354,263254.98
Ministry of Defence,Ministry of Defence,09/05/2011,Estate management,Land Forces,SODEXO LTD,791354,16471.34
Ministry of Defence,Ministry of Defence,09/05/2011,Food and clothing,Air Command,SODEXO LTD,791354,1147.44
Ministry of Defence,Ministry of Defence,09/05/2011,Food and clothing,Central TLB,SODEXO LTD,791354,61.47
Ministry of Defence,Ministry of Defence,09/05/2011,Food and clothing,Defence Equipment & Support,SODEXO LTD,791354,29099.69
Ministry of Defence,Ministry of Defence,09/05/2011,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,791354,17694.49
Ministry of Defence,Ministry of Defence,09/05/2011,Food and clothing,Land Forces,SODEXO LTD,791354,4367.93
Ministry of Defence,Ministry of Defence,09/05/2011,Medical treatment & stores and welfare services.,Navy Command,SODEXO LTD,791354,495
Ministry of Defence,Ministry of Defence,09/05/2011,"Transportation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,791354,103.4
Ministry of Defence,Ministry of Defence,09/05/2011,Fees for professional services,Defence Equipment & Support,STRIDE TREGLOWN MANAGEMENT LIMITED,791379,1626.54
Ministry of Defence,Ministry of Defence,09/05/2011,Research and development,Defence Equipment & Support,STRIDE TREGLOWN MANAGEMENT LIMITED,791379,7317.58
Ministry of Defence,United Kingdom Hydrographic Office,09/05/2011,Rates,Facilities Management,Taunton Deane Borough Council,1500012219,25547
Ministry of Defence,Ministry of Defence,09/05/2011,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,TERSTAPPEN GMBH & CO KG,5000055653,849.56
Ministry of Defence,Ministry of Defence,09/05/2011,"Transportation of personnel, freight and travel expenses",Land Forces,TERSTAPPEN GMBH & CO KG,5000055653,23253.97
Ministry of Defence,Ministry of Defence,09/05/2011,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,THE MAERSK COMPANY LTD,791410,698450
Ministry of Defence,Ministry of Defence,09/05/2011,"Public relations, including marketing and advertising.",Central TLB,THE NEWSPAPER LICENSING AGENCY  LIMITED,791412,193827.16
Ministry of Defence,Ministry of Defence,09/05/2011,Payment of utilities,Defence Infrastructure Organisation ,TOTAL GAS & POWER LIMITED,791415,322428.96
Ministry of Defence,Ministry of Defence,09/05/2011,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,791415,70.7
Ministry of Defence,Ministry of Defence,09/05/2011,IT and communication services,Defence Equipment & Support,TRANSFLO INSTRUMENTS LIMITED,791419,46773.54
Ministry of Defence,Ministry of Defence,09/05/2011,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,791425,88878.65
Ministry of Defence,Ministry of Defence,09/05/2011,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,791425,704084.83
Ministry of Defence,Ministry of Defence,09/05/2011,Purchase of buildings and military equipment ,Air Command,TURNER FACILITIES MANAGEMENT LTD,791425,43323.06
Ministry of Defence,Ministry of Defence,09/05/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,791425,94866.01
Ministry of Defence,Ministry of Defence,09/05/2011,Design services and minor equipment purchases,Land Forces,ULTRA ELECTRONICS LIMITED,791427,7780
Ministry of Defence,Ministry of Defence,09/05/2011,IT and communication services,Defence Equipment & Support,ULTRA ELECTRONICS LIMITED,791428,175336.41
Ministry of Defence,Ministry of Defence,09/05/2011,IT and communication services,Defence Equipment & Support,VEGA CONSULTING SERVICES LTD,791442,19656
Ministry of Defence,Ministry of Defence,09/05/2011,Estate management,Air Command,VT FLAGSHIP LTD,791452,190417.15
Ministry of Defence,Ministry of Defence,09/05/2011,Estate management,Navy Command,VT FLAGSHIP LTD,791452,107023.61
Ministry of Defence,Ministry of Defence,09/05/2011,Externally delivered education and training.,Land Forces,WBL SERVICES LIMITED,791456,68265.65
Ministry of Defence,Ministry of Defence,09/05/2011,Estate management,Land Forces,WESTLAND HELICOPTERS LTD,791459,1
Ministry of Defence,Ministry of Defence,09/05/2011,Purchase of inventory and services ,Air Command,XMA LTD,791466,4833.23
Ministry of Defence,Ministry of Defence,09/05/2011,Purchase of inventory and services ,Central TLB,XMA LTD,791466,3445.48
Ministry of Defence,Ministry of Defence,09/05/2011,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,791466,3014.46
Ministry of Defence,Ministry of Defence,09/05/2011,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,791466,619.03
Ministry of Defence,Ministry of Defence,09/05/2011,Purchase of inventory and services ,Land Forces,XMA LTD,791466,16358.39
Ministry of Defence,Ministry of Defence,10/05/2011,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,791475,5718.32
Ministry of Defence,Ministry of Defence,10/05/2011,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,791475,266
Ministry of Defence,Ministry of Defence,10/05/2011,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,791475,12783.79
Ministry of Defence,Ministry of Defence,10/05/2011,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,791475,19214.28
Ministry of Defence,Ministry of Defence,10/05/2011,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,791475,704.23
Ministry of Defence,Ministry of Defence,10/05/2011,IT and communication services,Central TLB,ACTICA CONSULTING LIMITED,791480,217.6
Ministry of Defence,Ministry of Defence,10/05/2011,Estate management,Air Command,AIRFIELD WILDLIFE MANAGEMENT  LIMITED,791490,22638.91
Ministry of Defence,Ministry of Defence,10/05/2011,"Purchase of munitions, other inventory or fuel",Land Forces,ANTEON LIMITED,791507,180910.8
Ministry of Defence,Ministry of Defence,10/05/2011,Fuel for military use,Land Forces,ARAL AG.,5000055663,31459.77
Ministry of Defence,Ministry of Defence,10/05/2011,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,791525,12833.33
Ministry of Defence,Ministry of Defence,10/05/2011,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,791525,2476.22
Ministry of Defence,Ministry of Defence,10/05/2011,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,791525,7947.34
Ministry of Defence,Ministry of Defence,10/05/2011,Design services and minor equipment purchases,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,791525,2838.46
Ministry of Defence,Ministry of Defence,10/05/2011,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,791525,12279.91
Ministry of Defence,Ministry of Defence,10/05/2011,Design services and minor equipment purchases,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,791525,215.94
Ministry of Defence,Ministry of Defence,10/05/2011,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,791525,3206.63
Ministry of Defence,Ministry of Defence,10/05/2011,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,791525,896
Ministry of Defence,Ministry of Defence,10/05/2011,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,791525,636.25
Ministry of Defence,Ministry of Defence,10/05/2011,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,791525,95359.67
Ministry of Defence,Ministry of Defence,10/05/2011,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,791525,58.8
Ministry of Defence,Ministry of Defence,10/05/2011,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS INTEGRATED SYSTEM TECHNOLOGIES LIMITED,791533,22348.92
Ministry of Defence,Ministry of Defence,10/05/2011,Estate management,Defence Infrastructure Organisation ,BALFOUR BEATTY GROUP LIMITED,791538,138251.94
Ministry of Defence,Ministry of Defence,10/05/2011,Estate management,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,5000055666,292835.46
Ministry of Defence,Ministry of Defence,10/05/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,5000055666,6318.58
Ministry of Defence,Ministry of Defence,10/05/2011,Purchase of inventory and services ,Air Command,BOC LIMITED,791551,46942.8
Ministry of Defence,Ministry of Defence,10/05/2011,Purchase of inventory and services ,Central TLB,BOC LIMITED,791551,62.77
Ministry of Defence,Ministry of Defence,10/05/2011,Purchase of inventory and services ,Command Joint Operations,BOC LIMITED,791551,4827.96
Ministry of Defence,Ministry of Defence,10/05/2011,Purchase of inventory and services ,Defence Equipment & Support,BOC LIMITED,791551,11269.16
